cidade,uf,ano,secao,item,custo_rs_ha,custo_rs_60kg,participacao_pct,produtividade_kg_ha,participacao_ct_pct
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,10 - Agrotóxicos,632.6,6.326,14.98,6000.0,8.02
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,11 - Receita,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,12.1 - Embalagens/Utensílios,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,12.2 - Análise de Solo,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,12.3 - Demais Despesas,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,13 - Serviços Diversos,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO (A),3420.0699999999997,34.2007,80.99,6000.0,43.38
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,14 - Transporte Externo,270.0,2.7,6.39,6000.0,3.42
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,15 - Despesas Administrativas,102.6,1.026,2.43,6000.0,1.3
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,16 - Despesas de armazenagem,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,17 - Beneficiamento,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,18 - Seguro da Produção,171.0,1.71,4.05,6000.0,2.17
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,19 - Seguro do crédito,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,20 - Assistência Técnica,34.2,0.342,0.81,6000.0,0.43
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,21 - Classificação,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,22 - Outros,0.0,0.0,0.0,6000.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,23 - CESSR,109.05,1.0905,2.58,6000.0,1.38
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,TOTAL DAS OUTRAS DESPESAS (B),686.8499999999999,6.8685,16.26,6000.0,8.7
Assis Chateaubriand,PR,2023,III - DESPESAS FINANCEIRAS,24 - Juros do Financiamento,116.53,1.1653,2.76,6000.0,1.48
Assis Chateaubriand,PR,2023,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),116.53,1.1653,2.76,6000.0,1.48
Assis Chateaubriand,PR,2023,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),4223.45,42.2345,100.01,6000.0,53.56
Assis Chateaubriand,PR,2023,IV - DEPRECIAÇÕES,25 - Depreciação de benfeitorias/instalações,17.15,0.1715,0.41,6000.0,0.22
Assis Chateaubriand,PR,2023,IV - DEPRECIAÇÕES,26 - Depreciação de implementos,257.69,2.57687,6.1,6000.0,3.27
Assis Chateaubriand,PR,2023,IV - DEPRECIAÇÕES,27 - Depreciação de Máquinas,37.36,0.37356,0.88,6000.0,0.47
Assis Chateaubriand,PR,2023,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),312.2,3.12193,7.39,6000.0,3.96
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,28 - Manutenção Periódica Benfeitorias/Instalações,219.57,2.19565,5.2,6000.0,2.78
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,29 - Encargos Sociais,41.56,0.4156,0.98,6000.0,0.53
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,30 - Seguro do capital fixo,16.39,0.16394,0.39,6000.0,0.21
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,31 - Arrendamento,27.26,0.27263,0.65,6000.0,0.35
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),304.78,3.04782,7.22,6000.0,3.87
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),616.98,6.16975,14.61,6000.0,7.83
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),4840.43,48.40425,114.62,6000.0,61.39
Assis Chateaubriand,PR,2023,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,194.54,1.94543,4.61,6000.0,2.47
Assis Chateaubriand,PR,2023,VI - RENDA DE FATORES,33 - Terra Própria,2849.34,28.49335,67.46,6000.0,36.14
Assis Chateaubriand,PR,2023,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (F),3043.88,30.43878,72.07,6000.0,38.61
Assis Chateaubriand,PR,2023,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),7884.31,78.84303,186.69,6000.0,100.0
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,62.64,1.25,0.18098815371279975,3000.0,
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,3 - Aluguel de máquinas,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,4 - Mão-de-obra temporária,0.6900000000000001,0.01,0.0019936434556486566,3000.0,
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,5 - Mão-de-obra fixa,7.89,0.16,0.022796879514591157,3000.0,
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,6 - Sementes,38.24,0.76,0.11048829817971684,3000.0,
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,7 - Fertilizantes,69.61,1.39,0.2011268419531927,3000.0,
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,8 - Defensivos,19.89,0.4,0.05746893961282866,3000.0,
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),198.95999999999998,3.9699999999999993,0.5748627564287777,3000.0,
Campo Mourão,PR,1999,II - DESPESAS PÓS-COLHEITA,1 - Transporte externo,18.81,0.38,0.05434845420398728,3000.0,
Campo Mourão,PR,1999,II - DESPESAS PÓS-COLHEITA,2 - PROAGRO,7.76,0.16,0.022421265530193583,3000.0,
Campo Mourão,PR,1999,II - DESPESAS PÓS-COLHEITA,3 - Assistência Técnica,3.98,0.08,0.011499566599248771,3000.0,
Campo Mourão,PR,1999,II - DESPESAS PÓS-COLHEITA,Total das Despesas Pós-Colheita (B),30.55,0.62,0.08826928633342965,3000.0,
Campo Mourão,PR,1999,III - DESPESAS FINANCEIRAS,1 - Juros,8.640000000000004,0.17,0.024963883270731013,3000.0,
Campo Mourão,PR,1999,III - DESPESAS FINANCEIRAS,Total das Despesas Financeiras  (C),8.640000000000004,0.17,0.024963883270731013,3000.0,
Campo Mourão,PR,1999,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL  (A+B+C = D),238.15,4.759999999999999,0.6880959260329385,3000.0,
Campo Mourão,PR,1999,IV - DEPRECIAÇÕES,1 - Depreciação de benfeitorias/instalações,4.37,0.09,0.01262640855244149,3000.0,
Campo Mourão,PR,1999,IV - DEPRECIAÇÕES,2 - Depreciação de implementos,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,1999,IV - DEPRECIAÇÕES,3 - Depreciação de máquinas,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,1999,IV - DEPRECIAÇÕES,Total de Depreciações (E),4.37,0.09,0.01262640855244149,3000.0,
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,1 - Manutenção periódica de máquinas,17.55,0.35,0.050707887893672345,3000.0,
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,2 - Encargos sociais,4.66,0.09,0.01346431667148223,3000.0,
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,3 - Seguro do capital fixo,0.45999999999999996,0.01,0.0013290956370991041,3000.0,
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,Total de Outros Custos Fixos (F),22.67,0.44999999999999996,0.06550130020225367,3000.0,
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,Custo Fixo  (E+F = G),27.040000000000003,0.5399999999999999,0.07812770875469516,3000.0,
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL  (D+G = H),265.19,5.299999999999999,0.7662236347876337,3000.0,
Campo Mourão,PR,1999,VI - RENDA DE FATORES,1 - Remuneração esperada sobre capital fixo,8.91,0.18,0.025744004622941345,3000.0,
Campo Mourão,PR,1999,VI - RENDA DE FATORES,2 - Terra,72.0,1.44,0.208032360589425,3000.0,
Campo Mourão,PR,1999,VI - RENDA DE FATORES,Total de Renda de Fatores (I),80.91,1.62,0.23377636521236636,3000.0,
Campo Mourão,PR,1999,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),346.1,6.919999999999999,1.0,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,101.67999999999999,2.03,0.1650890552191067,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,3 - Aluguel de máquinas,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,4 - Mão-de-obra temporária,1.0,0.02,0.0016236138396843697,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,5 - Mão-de-obra fixa,10.8,0.22,0.01753502946859119,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,6 - Sementes,63.04,1.26,0.10235261645370265,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,7 - Fertilizantes,76.67,1.53,0.12448247308860062,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,8 - Defensivos,25.37,0.51,0.04119108311279246,3000.0,
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),278.56,5.57,0.45227387118247797,3000.0,
Campo Mourão,PR,2002,II - DESPESAS PÓS-COLHEITA,1 - Transporte externo,22.29,0.45,0.036190352486564596,3000.0,
Campo Mourão,PR,2002,II - DESPESAS PÓS-COLHEITA,2 - PROAGRO,10.86,0.22,0.017632446298972253,3000.0,
Campo Mourão,PR,2002,II - DESPESAS PÓS-COLHEITA,3 - Assistência Técnica,5.57,0.11,0.00904352908704194,3000.0,
Campo Mourão,PR,2002,II - DESPESAS PÓS-COLHEITA,Total das Despesas Pós-Colheita (B),38.72,0.78,0.06286632787257879,3000.0,
Campo Mourão,PR,2002,III - DESPESAS FINANCEIRAS,1 - Juros,11.199999999999996,0.22,0.01818447500446493,3000.0,
Campo Mourão,PR,2002,III - DESPESAS FINANCEIRAS,Total das Despesas Financeiras  (C),11.199999999999996,0.22,0.01818447500446493,3000.0,
Campo Mourão,PR,2002,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL  (A+B+C = D),328.47999999999996,6.57,0.5333246740595218,3000.0,
Campo Mourão,PR,2002,IV - DEPRECIAÇÕES,1 - Depreciação de benfeitorias/instalações,5.67,0.11,0.009205890471010376,3000.0,
Campo Mourão,PR,2002,IV - DEPRECIAÇÕES,2 - Depreciação de implementos,18.5,0.37,0.030036856034160838,3000.0,
Campo Mourão,PR,2002,IV - DEPRECIAÇÕES,3 - Depreciação de máquinas,63.33,1.27,0.10282346446721112,3000.0,
Campo Mourão,PR,2002,IV - DEPRECIAÇÕES,Total de Depreciações (E),87.5,1.75,0.14206621097238234,3000.0,
Campo Mourão,PR,2002,V - OUTROS CUSTOS FIXOS,1 - Manutenção periódica de máquinas,26.090000000000003,0.52,0.04236008507736521,3000.0,
Campo Mourão,PR,2002,V - OUTROS CUSTOS FIXOS,2 - Encargos sociais,6.37,0.13,0.010342420158789434,3000.0,
Campo Mourão,PR,2002,V - OUTROS CUSTOS FIXOS,3 - Seguro do capital fixo,4.709999999999999,0.09,0.007647221184913379,3000.0,
Campo Mourão,PR,2002,V - OUTROS CUSTOS FIXOS,Total de Outros Custos Fixos (F),37.17,0.74,0.06034972642106803,3000.0,
Campo Mourão,PR,2002,V - OUTROS CUSTOS FIXOS,Custo Fixo  (E+F = G),124.67,2.49,0.20241593739345037,3000.0,
Campo Mourão,PR,2002,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL  (D+G = H),453.15,9.06,0.7357406114529721,3000.0,
Campo Mourão,PR,2002,VI - RENDA DE FATORES,1 - Remuneração esperada sobre capital fixo,90.76,1.82,0.1473591920897534,3000.0,
Campo Mourão,PR,2002,VI - RENDA DE FATORES,2 - Terra,72.0,1.44,0.1169001964572746,3000.0,
Campo Mourão,PR,2002,VI - RENDA DE FATORES,Total de Renda de Fatores (I),162.76,3.26,0.264259388547028,3000.0,
Campo Mourão,PR,2002,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),615.91,12.32,1.0,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,140.67000000000002,2.81,0.2122167576863893,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,3 - Aluguel de máquinas,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,4 - Mão-de-obra temporária,0.8600000000000001,0.02,0.0012974082008267206,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,5 - Mão-de-obra fixa,12.0,0.24,0.018103370244093774,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,6 - Sementes,58.72,1.17,0.08858582506109887,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,7 - Fertilizantes,77.45,1.55,0.11684216878375524,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,8 - Defensivos,24.9,0.5,0.03756449325649458,3000.0,
Campo Mourão,PR,2003,I - DESPESAS DE CUSTEIO DA LAVOURA,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),314.6,6.29,0.4746100232326585,3000.0,
Campo Mourão,PR,2003,II - DESPESAS PÓS-COLHEITA,1 - Transporte externo,23.58,0.47,0.035573122529644265,3000.0,
Campo Mourão,PR,2003,II - DESPESAS PÓS-COLHEITA,2 - PROAGRO,12.27,0.25,0.018510696074585883,3000.0,
Campo Mourão,PR,2003,II - DESPESAS PÓS-COLHEITA,3 - Assistência Técnica,6.29,0.13,0.009489183236279154,3000.0,
Campo Mourão,PR,2003,II - DESPESAS PÓS-COLHEITA,Total das Despesas Pós-Colheita (B),42.13999999999999,0.85,0.06357300184050929,3000.0,
Campo Mourão,PR,2003,III - DESPESAS FINANCEIRAS,1 - Juros,11.239999999999998,0.22,0.016956823461967835,3000.0,
Campo Mourão,PR,2003,III - DESPESAS FINANCEIRAS,Total das Despesas Financeiras  (C),11.239999999999998,0.22,0.016956823461967835,3000.0,
Campo Mourão,PR,2003,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL  (A+B+C = D),367.98,7.359999999999999,0.5551398485351356,3000.0,
Campo Mourão,PR,2003,IV - DEPRECIAÇÕES,1 - Depreciação de benfeitorias/instalações,5.57,0.11,0.008402981021633527,3000.0,
Campo Mourão,PR,2003,IV - DEPRECIAÇÕES,2 - Depreciação de implementos,16.01,0.32,0.024152913133995115,3000.0,
Campo Mourão,PR,2003,IV - DEPRECIAÇÕES,3 - Depreciação de máquinas,65.5,1.31,0.09881422924901186,3000.0,
Campo Mourão,PR,2003,IV - DEPRECIAÇÕES,Total de Depreciações (E),87.08,1.74,0.1313701234046405,3000.0,
Campo Mourão,PR,2003,V - OUTROS CUSTOS FIXOS,1 - Manutenção periódica de máquinas,33.54,0.67,0.0505989198322421,3000.0,
Campo Mourão,PR,2003,V - OUTROS CUSTOS FIXOS,2 - Encargos sociais,7.08,0.14,0.010680988444015327,3000.0,
Campo Mourão,PR,2003,V - OUTROS CUSTOS FIXOS,3 - Seguro do capital fixo,4.700000000000001,0.09,0.00709048667893673,3000.0,
Campo Mourão,PR,2003,V - OUTROS CUSTOS FIXOS,Total de Outros Custos Fixos (F),45.32,0.9,0.06837039495519416,3000.0,
Campo Mourão,PR,2003,V - OUTROS CUSTOS FIXOS,Custo Fixo  (E+F = G),132.4,2.64,0.19974051835983464,3000.0,
Campo Mourão,PR,2003,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL  (D+G = H),500.38,10.0,0.7548803668949703,3000.0,
Campo Mourão,PR,2003,VI - RENDA DE FATORES,1 - Remuneração esperada sobre capital fixo,90.48,1.81,0.13649941164046708,3000.0,
Campo Mourão,PR,2003,VI - RENDA DE FATORES,2 - Terra,72.0,1.44,0.10862022146456266,3000.0,
Campo Mourão,PR,2003,VI - RENDA DE FATORES,Total de Renda de Fatores (I),162.48000000000002,3.25,0.24511963310502974,3000.0,
Campo Mourão,PR,2003,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),662.86,13.25,1.0,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,140.66,2.81,0.16401777072960272,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,3 - Aluguel de máquinas,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,4 - Mão-de-obra temporária,1.24,0.02,0.0014459123823738617,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,5 - Mão-de-obra fixa,14.4,0.29,0.01679124056950291,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,6 - Sementes,88.32,1.77,0.10298627549295117,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,7 - Fertilizantes,125.31,2.51,0.14611877470586176,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,8 - Defensivos,35.08,0.7,0.040905327720705695,3000.0,
Campo Mourão,PR,2004,I - DESPESAS DE CUSTEIO DA LAVOURA,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),405.01,8.1,0.4722653016009981,3000.0,
Campo Mourão,PR,2004,II - DESPESAS PÓS-COLHEITA,1 - Transporte externo,35.55,0.71,0.0414533751559603,3000.0,
Campo Mourão,PR,2004,II - DESPESAS PÓS-COLHEITA,2 - PROAGRO,15.8,0.32,0.018423722291537915,3000.0,
Campo Mourão,PR,2004,II - DESPESAS PÓS-COLHEITA,3 - Assistência Técnica,8.1,0.16,0.009445072820345386,3000.0,
Campo Mourão,PR,2004,II - DESPESAS PÓS-COLHEITA,Total das Despesas Pós-Colheita (B),59.449999999999996,1.19,0.0693221702678436,3000.0,
Campo Mourão,PR,2004,III - DESPESAS FINANCEIRAS,1 - Juros,16.78,0.34,0.019566459496962417,3000.0,
Campo Mourão,PR,2004,III - DESPESAS FINANCEIRAS,Total das Despesas Financeiras  (C),16.78,0.34,0.019566459496962417,3000.0,
Campo Mourão,PR,2004,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL  (A+B+C = D),481.24,9.629999999999999,0.5611539313658042,3000.0,
Campo Mourão,PR,2004,IV - DEPRECIAÇÕES,1 - Depreciação de benfeitorias/instalações,6.48,0.13,0.007556058256276309,3000.0,
Campo Mourão,PR,2004,IV - DEPRECIAÇÕES,2 - Depreciação de implementos,25.19,0.5,0.02937301041290127,3000.0,
Campo Mourão,PR,2004,IV - DEPRECIAÇÕES,3 - Depreciação de máquinas,94.58,1.89,0.11028580090719341,3000.0,
Campo Mourão,PR,2004,IV - DEPRECIAÇÕES,Total de Depreciações (E),126.25,2.52,0.14721486957637098,3000.0,
Campo Mourão,PR,2004,V - OUTROS CUSTOS FIXOS,1 - Manutenção periódica de máquinas,33.54,0.67,0.03910959782646719,3000.0,
Campo Mourão,PR,2004,V - OUTROS CUSTOS FIXOS,2 - Encargos sociais,8.5,0.17,0.009911496169498244,3000.0,
Campo Mourão,PR,2004,V - OUTROS CUSTOS FIXOS,3 - Seguro do capital fixo,6.720000000000001,0.13,0.007835912265768024,3000.0,
Campo Mourão,PR,2004,V - OUTROS CUSTOS FIXOS,Total de Outros Custos Fixos (F),48.76,0.9700000000000001,0.05685700626173346,3000.0,
Campo Mourão,PR,2004,V - OUTROS CUSTOS FIXOS,Custo Fixo  (E+F = G),175.01,3.49,0.20407187583810443,3000.0,
Campo Mourão,PR,2004,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL  (D+G = H),656.25,13.12,0.7652258072039086,3000.0,
Campo Mourão,PR,2004,VI - RENDA DE FATORES,1 - Remuneração esperada sobre capital fixo,129.34,2.59,0.1508179899485768,3000.0,
Campo Mourão,PR,2004,VI - RENDA DE FATORES,2 - Terra,72.0,1.44,0.08395620284751454,3000.0,
Campo Mourão,PR,2004,VI - RENDA DE FATORES,Total de Renda de Fatores (I),201.34,4.03,0.23477419279609135,3000.0,
Campo Mourão,PR,2004,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),857.59,17.15,1.0,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,140.66,2.81,0.15756163677707705,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,3 - Aluguel de máquinas,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,4 - Mão-de-obra temporária,1.5,0.03,0.0016802392660714884,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,5 - Mão-de-obra fixa,18.0,0.36,0.020162871192857864,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,6 - Sementes,106.08,2.12,0.11882652089657567,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,7 - Fertilizantes,127.68,2.55,0.14302196632800512,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,8 - Defensivos,27.93,0.56,0.03128605513425112,3000.0,
Campo Mourão,PR,2005,I - DESPESAS DE CUSTEIO DA LAVOURA,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),421.85,8.43,0.47253928959483826,3000.0,
Campo Mourão,PR,2005,II - DESPESAS PÓS-COLHEITA,1 - Transporte externo,40.53,0.81,0.04540006496925162,3000.0,
Campo Mourão,PR,2005,II - DESPESAS PÓS-COLHEITA,2 - PROAGRO,16.45,0.33,0.018426623951250658,3000.0,
Campo Mourão,PR,2005,II - DESPESAS PÓS-COLHEITA,3 - Assistência Técnica,8.44,0.17,0.009454146270428909,3000.0,
Campo Mourão,PR,2005,II - DESPESAS PÓS-COLHEITA,Total das Despesas Pós-Colheita (B),65.42,1.31,0.07328083519093119,3000.0,
Campo Mourão,PR,2005,III - DESPESAS FINANCEIRAS,1 - Juros,17.879999999999995,0.36,0.020028452051572138,3000.0,
Campo Mourão,PR,2005,III - DESPESAS FINANCEIRAS,Total das Despesas Financeiras  (C),17.879999999999995,0.36,0.020028452051572138,3000.0,
Campo Mourão,PR,2005,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL  (A+B+C = D),505.15000000000003,10.1,0.5658485768373416,3000.0,
Campo Mourão,PR,2005,IV - DEPRECIAÇÕES,1 - Depreciação de benfeitorias/instalações,7.3,0.15,0.008177164428214577,3000.0,
Campo Mourão,PR,2005,IV - DEPRECIAÇÕES,2 - Depreciação de implementos,27.81,0.56,0.031151635992965398,3000.0,
Campo Mourão,PR,2005,IV - DEPRECIAÇÕES,3 - Depreciação de máquinas,94.93,1.9,0.10633674235211095,3000.0,
Campo Mourão,PR,2005,IV - DEPRECIAÇÕES,Total de Depreciações (E),130.04000000000002,2.61,0.1456655427732909,3000.0,
Campo Mourão,PR,2005,V - OUTROS CUSTOS FIXOS,1 - Manutenção periódica de máquinas,33.54,0.67,0.03757014998935848,3000.0,
Campo Mourão,PR,2005,V - OUTROS CUSTOS FIXOS,2 - Encargos sociais,10.62,0.21,0.011896094003786137,3000.0,
Campo Mourão,PR,2005,V - OUTROS CUSTOS FIXOS,3 - Seguro do capital fixo,6.970000000000001,0.14,0.007807511789678851,3000.0,
Campo Mourão,PR,2005,V - OUTROS CUSTOS FIXOS,Total de Outros Custos Fixos (F),51.129999999999995,1.02,0.05727375578282347,3000.0,
Campo Mourão,PR,2005,V - OUTROS CUSTOS FIXOS,Custo Fixo  (E+F = G),181.17000000000002,3.63,0.20293929855611437,3000.0,
Campo Mourão,PR,2005,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL  (D+G = H),686.32,13.73,0.7687878753934559,3000.0,
Campo Mourão,PR,2005,VI - RENDA DE FATORES,1 - Remuneração esperada sobre capital fixo,134.41,2.69,0.1505606398351125,3000.0,
Campo Mourão,PR,2005,VI - RENDA DE FATORES,2 - Terra,72.0,1.44,0.08065148477143146,3000.0,
Campo Mourão,PR,2005,VI - RENDA DE FATORES,Total de Renda de Fatores (I),206.41,4.13,0.23121212460654395,3000.0,
Campo Mourão,PR,2005,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),892.73,17.86,0.9999999999999999,3000.0,
Campo Mourão,PR,2006,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2006,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,140.66,2.81,0.16178787913642584,3000.0,
Campo Mourão,PR,2006,I - DESPESAS DE CUSTEIO DA LAVOURA,3 - Aluguel de máquinas,0.0,0.0,0.0,3000.0,
Campo Mourão,PR,2006,I - DESPESAS DE CUSTEIO DA LAVOURA,4 - Mão-de-obra temporária,1.5,0.03,0.0017253079674721936,3000.0,
Campo Mourão,PR,2006,I - DESPESAS DE CUSTEIO DA LAVOURA,5 - Mão-de-obra fixa,21.0,0.42,0.024154311544610712,3000.0,
Campo Mourão,PR,2006,I - DESPESAS DE CUSTEIO DA LAVOURA,6 - Sementes,84.32,1.69,0.09698531187817024,3000.0,
Campo Mourão,PR,2006,I - DESPESAS DE CUSTEIO DA LAVOURA,7 - Fertilizantes,114.75,2.3,0.13198605951162282,3000.0,
Campo Mourão,PR,2006,I - DESPESAS DE CUSTEIO DA LAVOURA,8 - Defensivos,23.94,0.48,0.02753591516085621,3000.0,
