municipio,ano,data_semeadura,produtividade_prevista_kg_ha
Assis Chateaubriand,2022,25/03/,3248.098366521633
Assis Chateaubriand,2023,05/02/,3418.1766185778492
Assis Chateaubriand,2023,15/02/,3096.854524857715
Assis Chateaubriand,2023,25/02/,3293.7638436157777
Assis Chateaubriand,2023,05/03/,3461.307024931622
Assis Chateaubriand,2023,15/03/,3430.0980301473564
Assis Chateaubriand,2023,25/03/,3450.1317642881777
Assis Chateaubriand,2024,05/02/,2760.0059118720787
Assis Chateaubriand,2024,15/02/,2691.5770614257635
Assis Chateaubriand,2024,25/02/,2611.7792794577954
Assis Chateaubriand,2024,05/03/,3106.2983366621406
Assis Chateaubriand,2024,15/03/,3085.982406716523
Assis Chateaubriand,2024,25/03/,3012.310505572002
Assis Chateaubriand,2025,05/02/,2946.078738418411
Assis Chateaubriand,2025,15/02/,3098.5390063789673
Assis Chateaubriand,2025,25/02/,2934.3449906567266
Assis Chateaubriand,2025,05/03/,3080.993710611185
Assis Chateaubriand,2025,15/03/,3159.181705091467
Assis Chateaubriand,2025,25/03/,3314.0041209440396
Boa Vista da Aparecida,1999,05/02/,3576.0305621419693
Boa Vista da Aparecida,1999,15/02/,3685.198048475955
Boa Vista da Aparecida,1999,25/02/,3693.786991888158
Boa Vista da Aparecida,1999,05/03/,3552.080244161099
Boa Vista da Aparecida,1999,15/03/,3491.3920880867054
Boa Vista da Aparecida,1999,25/03/,3520.656946987964
Boa Vista da Aparecida,2000,05/02/,3276.876026887952
Boa Vista da Aparecida,2000,15/02/,3304.6242458970723
Boa Vista da Aparecida,2000,25/02/,3272.118028418
Boa Vista da Aparecida,2000,05/03/,3320.473888508541
Boa Vista da Aparecida,2000,15/03/,3361.4301437533554
Boa Vista da Aparecida,2000,25/03/,3342.4535909245565
Boa Vista da Aparecida,2001,05/02/,3647.2779262790814
Boa Vista da Aparecida,2001,15/02/,3757.6743147389407
Boa Vista da Aparecida,2001,25/02/,3666.967937394595
Boa Vista da Aparecida,2001,05/03/,3782.9720344273687
Boa Vista da Aparecida,2001,15/03/,3466.287783199148
Boa Vista da Aparecida,2001,25/03/,3429.3379471219714
Boa Vista da Aparecida,2002,05/02/,3112.9123018189007
Boa Vista da Aparecida,2002,15/02/,3234.7237404717757
Boa Vista da Aparecida,2002,25/02/,3006.984350359018
Boa Vista da Aparecida,2002,05/03/,3249.156372297404
Boa Vista da Aparecida,2002,15/03/,3376.884844192071
Boa Vista da Aparecida,2002,25/03/,3294.582152976231
Boa Vista da Aparecida,2003,05/02/,3556.1430036957922
Boa Vista da Aparecida,2003,15/02/,3528.22843662909
Boa Vista da Aparecida,2003,25/02/,3464.229920351015
Boa Vista da Aparecida,2003,05/03/,3472.9777016867656
Boa Vista da Aparecida,2003,15/03/,3522.9366889258586
Boa Vista da Aparecida,2003,25/03/,3426.382249014018
Boa Vista da Aparecida,2004,05/02/,3002.3981623231684
Boa Vista da Aparecida,2004,15/02/,2735.0533913849818
Boa Vista da Aparecida,2004,25/02/,2965.4331902039194
Boa Vista da Aparecida,2004,05/03/,3312.9609284293406
Boa Vista da Aparecida,2004,15/03/,2991.935659599357
Boa Vista da Aparecida,2004,25/03/,3169.774801937116
Boa Vista da Aparecida,2005,05/02/,2678.4314917730376
Boa Vista da Aparecida,2005,15/02/,2903.295580980812
Boa Vista da Aparecida,2005,25/02/,3139.443598773195
Boa Vista da Aparecida,2005,05/03/,2887.8632632748077
Boa Vista da Aparecida,2005,15/03/,3102.905972779356
Boa Vista da Aparecida,2005,25/03/,3252.4072430298415
Boa Vista da Aparecida,2006,05/02/,3383.7001714269823
Boa Vista da Aparecida,2006,15/02/,3421.612169027495
Boa Vista da Aparecida,2006,25/02/,3455.922391843387
Boa Vista da Aparecida,2006,05/03/,3448.878794926917
Boa Vista da Aparecida,2006,15/03/,3360.1167421584855
Boa Vista da Aparecida,2006,25/03/,3422.245388702875
Boa Vista da Aparecida,2007,05/02/,3065.13211214877
Boa Vista da Aparecida,2007,15/02/,3153.5834560378935
Boa Vista da Aparecida,2007,25/02/,3146.4036108244377
Boa Vista da Aparecida,2007,05/03/,3154.5470600461613
Boa Vista da Aparecida,2007,15/03/,3121.720237885441
Boa Vista da Aparecida,2007,25/03/,3119.202383991202
Boa Vista da Aparecida,2008,05/02/,3276.9231352764573
Boa Vista da Aparecida,2008,15/02/,3398.6646025124614
Boa Vista da Aparecida,2008,25/02/,3208.900665281233
Boa Vista da Aparecida,2008,05/03/,3365.413726765696
Boa Vista da Aparecida,2008,15/03/,3143.74394421535
Boa Vista da Aparecida,2008,25/03/,3271.9774407843465
Boa Vista da Aparecida,2009,05/02/,2648.5259483802515
Boa Vista da Aparecida,2009,15/02/,2783.5491606240516
Boa Vista da Aparecida,2009,25/02/,2576.1025257438714
Boa Vista da Aparecida,2009,05/03/,2402.6010336800546
Boa Vista da Aparecida,2009,15/03/,2610.580077553682
Boa Vista da Aparecida,2009,25/03/,2571.417070978074
Boa Vista da Aparecida,2010,05/02/,3287.752948424451
Boa Vista da Aparecida,2010,15/02/,3371.0940724902075
Boa Vista da Aparecida,2010,25/02/,3300.4520377421004
Boa Vista da Aparecida,2010,05/03/,3371.4681872672027
Boa Vista da Aparecida,2010,15/03/,3336.0903677846354
Boa Vista da Aparecida,2010,25/03/,3313.017324325955
Boa Vista da Aparecida,2011,05/02/,3359.594321027577
Boa Vista da Aparecida,2011,15/02/,3502.758617718584
Boa Vista da Aparecida,2011,25/02/,3399.0198288982538
Boa Vista da Aparecida,2011,05/03/,3365.584101967593
Boa Vista da Aparecida,2011,15/03/,3499.2494403658366
Boa Vista da Aparecida,2011,25/03/,3516.9849583533387
Boa Vista da Aparecida,2012,05/02/,2333.1527552319876
Boa Vista da Aparecida,2012,15/02/,2404.1622410274827
Boa Vista da Aparecida,2012,25/02/,2729.158221330014
Boa Vista da Aparecida,2012,05/03/,1969.1044166945253
Boa Vista da Aparecida,2012,15/03/,2410.5469067846284
Boa Vista da Aparecida,2012,25/03/,2249.559095648865
Boa Vista da Aparecida,2013,05/02/,3517.5564214239753
Boa Vista da Aparecida,2013,15/02/,3453.590792672935
Boa Vista da Aparecida,2013,25/02/,3492.484544346025
Boa Vista da Aparecida,2013,05/03/,3489.1148019171706
Boa Vista da Aparecida,2013,15/03/,3561.757183544958
Boa Vista da Aparecida,2013,25/03/,3558.184408217876
Boa Vista da Aparecida,2014,05/02/,3324.991142806311
Boa Vista da Aparecida,2014,15/02/,3534.050994921036
Boa Vista da Aparecida,2014,25/02/,3520.8105826051233
Boa Vista da Aparecida,2014,05/03/,3613.4802785982215
Boa Vista da Aparecida,2014,15/03/,3542.3920175151625
Boa Vista da Aparecida,2014,25/03/,3558.1486103652533
Boa Vista da Aparecida,2015,05/02/,3227.1126622368156
Boa Vista da Aparecida,2015,15/02/,3138.328561909559
Boa Vista da Aparecida,2015,25/02/,3095.0215746315876
Boa Vista da Aparecida,2015,05/03/,3188.946694608744
Boa Vista da Aparecida,2015,15/03/,3237.886911447153
Boa Vista da Aparecida,2015,25/03/,3349.9201485748285
Boa Vista da Aparecida,2016,05/02/,3513.442222746219
Boa Vista da Aparecida,2016,15/02/,3516.116341434955
Boa Vista da Aparecida,2016,25/02/,3525.549881663655
Boa Vista da Aparecida,2016,05/03/,3545.314916206088
Boa Vista da Aparecida,2016,15/03/,3577.9878834755614
Boa Vista da Aparecida,2016,25/03/,3528.3205375894536
Boa Vista da Aparecida,2017,05/02/,3701.4122793795973
Boa Vista da Aparecida,2017,15/02/,3633.8668512308413
Boa Vista da Aparecida,2017,25/02/,3433.284181620096
Boa Vista da Aparecida,2017,05/03/,3634.2578320203997
Boa Vista da Aparecida,2017,15/03/,3858.123502010777
Boa Vista da Aparecida,2017,25/03/,3453.2721331665894
Boa Vista da Aparecida,2018,05/02/,3831.813822755347
Boa Vista da Aparecida,2018,15/02/,3736.544508032483
Boa Vista da Aparecida,2018,25/02/,3634.769231099216
Boa Vista da Aparecida,2018,05/03/,3532.8402141184656
Boa Vista da Aparecida,2018,15/03/,3799.234966680287
Boa Vista da Aparecida,2018,25/03/,3716.4983936742597
Boa Vista da Aparecida,2019,05/02/,2984.7678009713563
Boa Vista da Aparecida,2019,15/02/,3059.165482920683
Boa Vista da Aparecida,2019,25/02/,3147.141212022399
Boa Vista da Aparecida,2019,05/03/,2920.4837707864226
Boa Vista da Aparecida,2019,15/03/,2712.8499727130493
Boa Vista da Aparecida,2019,25/03/,2775.784882669793
Boa Vista da Aparecida,2020,05/02/,3752.182693118841
Boa Vista da Aparecida,2020,15/02/,3921.19143397432
Boa Vista da Aparecida,2020,25/02/,3923.127186537363
Boa Vista da Aparecida,2020,05/03/,3605.8699225378246
Boa Vista da Aparecida,2020,15/03/,3795.147056076841
Boa Vista da Aparecida,2020,25/03/,3831.5473873839037
Boa Vista da Aparecida,2021,05/02/,3219.540584534442
Boa Vista da Aparecida,2021,15/02/,3522.994173974087
Boa Vista da Aparecida,2021,25/02/,3410.1640810107792
Boa Vista da Aparecida,2021,05/03/,3358.356862343003
Boa Vista da Aparecida,2021,15/03/,3306.5824124198107
Boa Vista da Aparecida,2021,25/03/,3384.6336556791944
Boa Vista da Aparecida,2022,05/02/,2997.16825993635
Boa Vista da Aparecida,2022,15/02/,3250.2970908493953
Boa Vista da Aparecida,2022,25/02/,3817.9509471826223
Boa Vista da Aparecida,2022,05/03/,3793.301674937419
Boa Vista da Aparecida,2022,15/03/,3431.653448443689
Boa Vista da Aparecida,2022,25/03/,3360.9556336835935
Boa Vista da Aparecida,2023,05/02/,3495.7124586086043
Boa Vista da Aparecida,2023,15/02/,3558.803825142077
Boa Vista da Aparecida,2023,25/02/,3424.3741563278195
Boa Vista da Aparecida,2023,05/03/,3534.9355739377343
Boa Vista da Aparecida,2023,15/03/,3433.3845743588954
Boa Vista da Aparecida,2023,25/03/,3452.695881381949
Boa Vista da Aparecida,2024,05/02/,3126.6447227824738
Boa Vista da Aparecida,2024,15/02/,3524.4245968663777
Boa Vista da Aparecida,2024,25/02/,3186.6631859936856
Boa Vista da Aparecida,2024,05/03/,3283.7921489087116
Boa Vista da Aparecida,2024,15/03/,3498.417061251955
Boa Vista da Aparecida,2024,25/03/,2904.1062738510595
Boa Vista da Aparecida,2025,05/02/,3133.6499505817837
Boa Vista da Aparecida,2025,15/02/,3197.722358775588
Boa Vista da Aparecida,2025,25/02/,3097.39271002394
Boa Vista da Aparecida,2025,05/03/,3238.63259864854
Boa Vista da Aparecida,2025,15/03/,3187.60258022924
Boa Vista da Aparecida,2025,25/03/,3464.2861923935575
Braganey,1999,05/02/,3694.1728527428063
Braganey,1999,15/02/,3674.463230245215
Braganey,1999,25/02/,3648.524833490899
Braganey,1999,05/03/,3502.7150664499077
Braganey,1999,15/03/,3455.3252006045254
Braganey,1999,25/03/,3478.107037969608
Braganey,2000,05/02/,3304.123811962034
Braganey,2000,15/02/,3403.719488975921
Braganey,2000,25/02/,3297.0323725883013
Braganey,2000,05/03/,3313.400222591054
Braganey,2000,15/03/,3388.698437834108
Braganey,2000,25/03/,3344.2666189793194
Braganey,2001,05/02/,3644.0403903455335
Braganey,2001,15/02/,3806.052635838619
Braganey,2001,25/02/,3719.432908083026
Braganey,2001,05/03/,3779.1387581497816
Braganey,2001,15/03/,3444.7104605535633
Braganey,2001,25/03/,3422.219167618356
Braganey,2002,05/02/,3136.8849289435916
Braganey,2002,15/02/,3322.7496344292394
Braganey,2002,25/02/,3027.8152160199456
Braganey,2002,05/03/,3165.696478664619
Braganey,2002,15/03/,3234.318257579143
Braganey,2002,25/03/,3086.708238001596
Braganey,2003,05/02/,3639.4598305179784
Braganey,2003,15/02/,3519.2873880530137
Braganey,2003,25/02/,3370.0142625824396
Braganey,2003,05/03/,3419.377768673785
Braganey,2003,15/03/,3465.4090530750727
Braganey,2003,25/03/,3380.911246076787
Braganey,2004,05/02/,3064.7677781293305
Braganey,2004,15/02/,2757.4276736269435
Braganey,2004,25/02/,2914.3034888611505
Braganey,2004,05/03/,3332.177986407501
Braganey,2004,15/03/,2916.7038021403387
Braganey,2004,25/03/,3204.2524660671857
Braganey,2005,05/02/,3002.9334361324477
Braganey,2005,15/02/,2928.4915791684753
Braganey,2005,25/02/,3098.084771149088
Braganey,2005,05/03/,2919.0404274470675
Braganey,2005,15/03/,2965.666986551513
Braganey,2005,25/03/,3236.087795417356
Braganey,2006,05/02/,3519.717582917652
Braganey,2006,15/02/,3446.5952126937473
Braganey,2006,25/02/,3391.5493652414593
Braganey,2006,05/03/,3386.041912881978
Braganey,2006,15/03/,3324.8128826680613
Braganey,2006,25/03/,3377.347159953447
Braganey,2007,05/02/,3000.6882047339905
Braganey,2007,15/02/,3031.30117322797
Braganey,2007,25/02/,3173.901852505628
Braganey,2007,05/03/,2994.051001746193
Braganey,2007,15/03/,2963.5246029858263
Braganey,2007,25/03/,3112.9698398407527
Braganey,2008,05/02/,3242.7317960389464
Braganey,2008,15/02/,3276.466468618729
Braganey,2008,25/02/,3247.5593531192026
Braganey,2008,05/03/,3254.9219143049995
Braganey,2008,15/03/,3265.0902622610565
Braganey,2008,25/03/,3226.499314369872
Braganey,2009,05/02/,2679.9016495060446
Braganey,2009,15/02/,2643.2983342863618
Braganey,2009,25/02/,2628.6413935517226
Braganey,2009,05/03/,2583.9618926706767
Braganey,2009,15/03/,2632.9338618040338
Braganey,2009,25/03/,2551.9972053339166
Braganey,2010,05/02/,3353.357598981262
Braganey,2010,15/02/,3437.419357065623
Braganey,2010,25/02/,3344.115755950991
Braganey,2010,05/03/,3348.985093978453
Braganey,2010,15/03/,3333.42975870938
Braganey,2010,25/03/,3336.0773666755017
Braganey,2011,05/02/,3569.6258940959365
Braganey,2011,15/02/,3652.7461642587764
Braganey,2011,25/02/,3466.03863866564
Braganey,2011,05/03/,3443.62391274564
Braganey,2011,15/03/,3488.6929616082684
Braganey,2011,25/03/,3460.5083746916157
Braganey,2012,05/02/,2782.61817912076
Braganey,2012,15/02/,2543.6945083653823
Braganey,2012,25/02/,2683.281686186259
Braganey,2012,05/03/,2176.35597885621
Braganey,2012,15/03/,2590.784563893923
Braganey,2012,25/03/,2563.570841311013
Braganey,2013,05/02/,3596.275904345839
Braganey,2013,15/02/,3576.4941388410202
Braganey,2013,25/02/,3558.725728733859
Braganey,2013,05/03/,3476.844527284175
Braganey,2013,15/03/,3533.921266697642
Braganey,2013,25/03/,3578.664905786895
Braganey,2014,05/02/,3632.6542242206283
Braganey,2014,15/02/,3696.754111712997
Braganey,2014,25/02/,3681.850848837317
Braganey,2014,05/03/,3693.069513857907
Braganey,2014,15/03/,3654.1389659712495
Braganey,2014,25/03/,3598.4598001828576
Braganey,2015,05/02/,3589.734719636819
Braganey,2015,15/02/,3422.20329026388
Braganey,2015,25/02/,3603.4687515786363
Braganey,2015,05/03/,3601.312866733623
Braganey,2015,15/03/,3582.1769579072375
Braganey,2015,25/03/,3505.771052509626
Braganey,2016,05/02/,3429.681135747262
Braganey,2016,15/02/,3574.648437516657
Braganey,2016,25/02/,3575.342102392253
Braganey,2016,05/03/,3579.1395456114824
Braganey,2016,15/03/,3601.181580264802
Braganey,2016,25/03/,3571.5834742307356
Braganey,2017,05/02/,4010.0374426710705
Braganey,2017,15/02/,4035.0243284804255
Braganey,2017,25/02/,4045.5055827055
Braganey,2017,05/03/,4025.621171631738
Braganey,2017,15/03/,4041.381395337378
Braganey,2017,25/03/,3867.7717130500755
Braganey,2018,05/02/,3696.290898218862
Braganey,2018,15/02/,3576.14512939225
Braganey,2018,25/02/,3523.6016079330534
Braganey,2018,05/03/,3499.750383431958
Braganey,2018,15/03/,3538.0702940330984
Braganey,2018,25/03/,3515.3513897639946
Braganey,2019,05/02/,3224.1239305975273
Braganey,2019,15/02/,3278.559452364067
Braganey,2019,25/02/,3237.1848829371943
Braganey,2019,05/03/,3193.8339551823424
Braganey,2019,15/03/,2965.1637052339465
Braganey,2019,25/03/,2832.7081670318453
Braganey,2020,05/02/,3743.676501487019
Braganey,2020,15/02/,4219.783263122076
Braganey,2020,25/02/,4216.688367994095
Braganey,2020,05/03/,3884.885780644258
Braganey,2020,15/03/,4161.475698225697
Braganey,2020,25/03/,4149.48648027561
Braganey,2021,05/02/,3310.674025036365
Braganey,2021,15/02/,3241.594456918804
Braganey,2021,25/02/,3282.3294048893217
Braganey,2021,05/03/,3291.4833733273204
Braganey,2021,15/03/,3341.637002260343
Braganey,2021,25/03/,3248.200128571505
Braganey,2022,05/02/,3079.115756022696
Braganey,2022,15/02/,3349.6761701918304
Braganey,2022,25/02/,3909.480772625173
Braganey,2022,05/03/,3905.8016945930794
Braganey,2022,15/03/,3408.510414690678
Braganey,2022,25/03/,3337.253810811873
Braganey,2023,05/02/,3603.2779078325134
Braganey,2023,15/02/,3388.641771110356
Braganey,2023,25/02/,3381.9309082892764
Braganey,2023,05/03/,3464.2829595939374
Braganey,2023,15/03/,3426.296133104475
Braganey,2023,25/03/,3448.7667185441665
Braganey,2024,05/02/,3249.2657765688723
Braganey,2024,15/02/,3602.479400212515
Braganey,2024,25/02/,3141.518104187627
Braganey,2024,05/03/,3203.1338447262165
Braganey,2024,15/03/,3429.0279254600237
Braganey,2024,25/03/,3032.420902321885
Braganey,2025,05/02/,3084.9994566932924
Braganey,2025,15/02/,3278.97554170457
Braganey,2025,25/02/,3064.261709128952
Braganey,2025,05/03/,3243.501803330963
Braganey,2025,15/03/,3268.463154375939
Braganey,2025,25/03/,3403.7130766228706
Cafelândia,1999,05/02/,3374.468143256651
Cafelândia,1999,15/02/,3484.2290580469053
Cafelândia,1999,25/02/,3394.149879065713
Cafelândia,1999,05/03/,3354.8429537646944
Cafelândia,1999,15/03/,3360.4726119407283
Cafelândia,1999,25/03/,3433.6150561436257
Cafelândia,2000,05/02/,3200.9379137479796
Cafelândia,2000,15/02/,3435.4237576763617
Cafelândia,2000,25/02/,3324.249296502045
Cafelândia,2000,05/03/,3323.054833403696
Cafelândia,2000,15/03/,3369.305020148365
Cafelândia,2000,25/03/,3312.6064052041656
Cafelândia,2001,05/02/,3664.2844513006585
Cafelândia,2001,15/02/,3613.1878782093513
Cafelândia,2001,25/02/,3555.906690226391
Cafelândia,2001,05/03/,3513.395778740459
Cafelândia,2001,15/03/,3340.954137398606
Cafelândia,2001,25/03/,3319.629564781408
Cafelândia,2002,05/02/,2788.5840942745745
Cafelândia,2002,15/02/,2786.788818043541
Cafelândia,2002,25/02/,2682.2846912099194
Cafelândia,2002,05/03/,2790.6706788194797
Cafelândia,2002,15/03/,2795.2376965571507
Cafelândia,2002,25/03/,2876.9909059804527
Cafelândia,2003,05/02/,3553.475298397517
Cafelândia,2003,15/02/,3390.3449478300777
Cafelândia,2003,25/02/,3374.1599905833627
Cafelândia,2003,05/03/,3399.792871802907
Cafelândia,2003,15/03/,3368.25656680379
Cafelândia,2003,25/03/,3296.1771545514457
Cafelândia,2004,05/02/,2964.462860887842
Cafelândia,2004,15/02/,2744.518328220944
Cafelândia,2004,25/02/,2677.2818237642787
Cafelândia,2004,05/03/,3018.6696805305987
Cafelândia,2004,15/03/,2728.2715595236264
Cafelândia,2004,25/03/,2976.5394179584196
Cafelândia,2005,05/02/,2621.9646958000867
Cafelândia,2005,15/02/,2589.9015914979173
Cafelândia,2005,25/02/,3148.667930995772
Cafelândia,2005,05/03/,2564.404569097937
Cafelândia,2005,15/03/,2855.123614781368
Cafelândia,2005,25/03/,2917.129231830475
Cafelândia,2006,05/02/,3457.158878071071
Cafelândia,2006,15/02/,3446.4798321759
Cafelândia,2006,25/02/,3431.6000691379754
Cafelândia,2006,05/03/,3429.0756739062854
Cafelândia,2006,15/03/,3278.0115799630144
Cafelândia,2006,25/03/,3383.233638827633
Cafelândia,2007,05/02/,3148.026425101387
Cafelândia,2007,15/02/,3178.4624923158603
Cafelândia,2007,25/02/,3150.143706738264
Cafelândia,2007,05/03/,3153.223357985733
Cafelândia,2007,15/03/,3154.3562866741136
Cafelândia,2007,25/03/,3142.6105409469574
Cafelândia,2008,05/02/,3230.854457658511
Cafelândia,2008,15/02/,3278.2879371680283
Cafelândia,2008,25/02/,3221.129264140783
Cafelândia,2008,05/03/,3287.9951561511193
Cafelândia,2008,15/03/,3301.1916268067707
Cafelândia,2008,25/03/,3152.5489115064506
Cafelândia,2009,05/02/,2681.129873560652
Cafelândia,2009,15/02/,2718.585926290269
Cafelândia,2009,25/02/,2473.9388328083533
Cafelândia,2009,05/03/,2469.5045409373292
Cafelândia,2009,15/03/,2583.1091458866654
Cafelândia,2009,25/03/,2662.7774147436976
Cafelândia,2010,05/02/,3368.8306844191325
Cafelândia,2010,15/02/,3416.1456470688263
Cafelândia,2010,25/02/,3363.857826103368
Cafelândia,2010,05/03/,3382.1022198353066
Cafelândia,2010,15/03/,3370.577910447639
Cafelândia,2010,25/03/,3303.0039414210846
Cafelândia,2011,05/02/,3410.1532148173255
Cafelândia,2011,15/02/,3404.7968856420594
Cafelândia,2011,25/02/,3361.9443046697656
Cafelândia,2011,05/03/,3384.5322632352463
Cafelândia,2011,15/03/,3429.762923533205
Cafelândia,2011,25/03/,3423.1113409674135
Cafelândia,2012,05/02/,2176.15577136437
Cafelândia,2012,15/02/,2071.097466121923
Cafelândia,2012,25/02/,2314.6504955471764
Cafelândia,2012,05/03/,1844.5540504688736
Cafelândia,2012,15/03/,2317.358243988817
Cafelândia,2012,25/03/,2370.4238286906157
Cafelândia,2013,05/02/,3517.377107990111
Cafelândia,2013,15/02/,3498.893697944616
Cafelândia,2013,25/02/,3548.154251003683
Cafelândia,2013,05/03/,3467.039250159602
Cafelândia,2013,15/03/,3477.4724011486396
Cafelândia,2013,25/03/,3591.9490486054574
Cafelândia,2014,05/02/,3336.958060559007
Cafelândia,2014,15/02/,3478.301266266491
Cafelândia,2014,25/02/,3405.394482113919
Cafelândia,2014,05/03/,3451.624651023675
Cafelândia,2014,15/03/,3491.283110551234
Cafelândia,2014,25/03/,3391.7052057012374
Cafelândia,2015,05/02/,3432.1344095013083
Cafelândia,2015,15/02/,3384.540311224782
Cafelândia,2015,25/02/,3370.278668665549
Cafelândia,2015,05/03/,3380.6468956027516
Cafelândia,2015,15/03/,3388.4786553295985
Cafelândia,2015,25/03/,3419.5976096460063
Cafelândia,2016,05/02/,3394.2183301070036
Cafelândia,2016,15/02/,3432.810628443741
Cafelândia,2016,25/02/,3448.151828730782
Cafelândia,2016,05/03/,3413.1395682419998
Cafelândia,2016,15/03/,3449.5871293926575
Cafelândia,2016,25/03/,3469.1774016366044
Cafelândia,2017,05/02/,3921.720032155591
Cafelândia,2017,15/02/,4050.9501017025605
Cafelândia,2017,25/02/,4067.894568227081
Cafelândia,2017,05/03/,4082.955564444944
Cafelândia,2017,15/03/,4119.891915946394
Cafelândia,2017,25/03/,4067.491082857825
Cafelândia,2018,05/02/,3531.8932146168822
Cafelândia,2018,15/02/,3476.4709237585625
Cafelândia,2018,25/02/,3456.583094115621
Cafelândia,2018,05/03/,3424.311061663024
Cafelândia,2018,15/03/,3504.8277650547557
Cafelândia,2018,25/03/,3359.3302211363243
Cafelândia,2019,05/02/,2908.6927298135265
Cafelândia,2019,15/02/,3033.525570886227
Cafelândia,2019,25/02/,2859.595051487754
Cafelândia,2019,05/03/,2632.594674544307
Cafelândia,2019,15/03/,2478.2114872679467
Cafelândia,2019,25/03/,2382.617912687979
Cafelândia,2020,05/02/,4044.5148626463674
Cafelândia,2020,15/02/,3748.7529350815576
Cafelândia,2020,25/02/,3924.9059656796867
Cafelândia,2020,05/03/,4099.696995293947
Cafelândia,2020,15/03/,4045.520533757227
Cafelândia,2020,25/03/,3969.7012500384885
Cafelândia,2021,05/02/,3237.788961130159
Cafelândia,2021,15/02/,3088.2740587036715
Cafelândia,2021,25/02/,3146.07685273911
Cafelândia,2021,05/03/,3194.1274590082794
Cafelândia,2021,15/03/,3196.277913941424
Cafelândia,2021,25/03/,3149.9557193561654
Cafelândia,2022,05/02/,3039.6222977409257
Cafelândia,2022,15/02/,3240.712454027465
Cafelândia,2022,25/02/,3674.79449509192
Cafelândia,2022,05/03/,3650.3787937885786
Cafelândia,2022,15/03/,3380.522779776961
Cafelândia,2022,25/03/,3226.901972325738
Cafelândia,2023,05/02/,3440.959789031833
Cafelândia,2023,15/02/,3219.052424999516
Cafelândia,2023,25/02/,3320.5527267745783
Cafelândia,2023,05/03/,3405.9913584613496
Cafelândia,2023,15/03/,3432.7832215522985
Cafelândia,2023,25/03/,3381.962720411533
Cafelândia,2024,05/02/,2924.7175347595075
Cafelândia,2024,15/02/,2901.9838144195683
Cafelândia,2024,25/02/,2953.142967924788
Cafelândia,2024,05/03/,3231.0286724745506
Cafelândia,2024,15/03/,3276.61704808773
Cafelândia,2024,25/03/,3160.411655383069
Cafelândia,2025,05/02/,3099.9263769633253
Cafelândia,2025,15/02/,3188.5764551943244
Cafelândia,2025,25/02/,3026.8532914024277
Cafelândia,2025,05/03/,3234.331951529825
Cafelândia,2025,15/03/,3285.2694991606604
Cafelândia,2025,25/03/,3334.1431473579105
Campo Bonito,1999,05/02/,3700.156296332664
Campo Bonito,1999,15/02/,3677.3228854214635
Campo Bonito,1999,25/02/,3651.2547648193367
Campo Bonito,1999,05/03/,3509.5148919909007
Campo Bonito,1999,15/03/,3467.0865895082916
Campo Bonito,1999,25/03/,3485.8014313019517
Campo Bonito,2000,05/02/,3301.127506407178
Campo Bonito,2000,15/02/,3411.9576575218603
Campo Bonito,2000,25/02/,3301.644535554975
Campo Bonito,2000,05/03/,3311.25947257924
Campo Bonito,2000,15/03/,3394.4304069928303
Campo Bonito,2000,25/03/,3348.213322967754
Campo Bonito,2001,05/02/,3643.2362827660886
Campo Bonito,2001,15/02/,3805.0665309192823
Campo Bonito,2001,25/02/,3711.865266699979
Campo Bonito,2001,05/03/,3779.78400418236
Campo Bonito,2001,15/03/,3453.1498828549875
Campo Bonito,2001,25/03/,3444.8829238001927
Campo Bonito,2002,05/02/,3133.720281477085
Campo Bonito,2002,15/02/,3319.8615576437005
Campo Bonito,2002,25/02/,3036.118769735466
Campo Bonito,2002,05/03/,3174.1865717091905
Campo Bonito,2002,15/03/,3258.091878759404
Campo Bonito,2002,25/03/,3099.4321309524535
Campo Bonito,2003,05/02/,3644.356987397901
Campo Bonito,2003,15/02/,3523.018482237613
Campo Bonito,2003,25/02/,3387.4545219165466
Campo Bonito,2003,05/03/,3437.117015878081
Campo Bonito,2003,15/03/,3481.3275283760136
Campo Bonito,2003,25/03/,3406.534649772411
Campo Bonito,2004,05/02/,3075.2161464234896
Campo Bonito,2004,15/02/,2784.7600261684684
Campo Bonito,2004,25/02/,2930.953983164603
Campo Bonito,2004,05/03/,3343.9260566944317
Campo Bonito,2004,15/03/,2925.321975567424
Campo Bonito,2004,25/03/,3224.3263946390507
Campo Bonito,2005,05/02/,3017.1517548352595
Campo Bonito,2005,15/02/,2933.562212085448
Campo Bonito,2005,25/02/,3118.7220227328967
Campo Bonito,2005,05/03/,2943.3517658609194
Campo Bonito,2005,15/03/,2988.056175489787
Campo Bonito,2005,25/03/,3281.3418920093586
Campo Bonito,2006,05/02/,3525.92635808631
Campo Bonito,2006,15/02/,3448.6533482452496
Campo Bonito,2006,25/02/,3399.547008582637
Campo Bonito,2006,05/03/,3392.6688160543276
Campo Bonito,2006,15/03/,3332.682538359945
Campo Bonito,2006,25/03/,3380.156351784431
Campo Bonito,2007,05/02/,2981.1435840492504
Campo Bonito,2007,15/02/,3033.4166538492364
Campo Bonito,2007,25/02/,3160.2723055103233
Campo Bonito,2007,05/03/,2985.4420767045626
Campo Bonito,2007,15/03/,2966.715763366825
Campo Bonito,2007,25/03/,3112.2940964073005
Campo Bonito,2008,05/02/,3253.3917939030957
