Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
2019,03/05,14.962.111.998.616.800,Guaíra,36.0,0.45,0.9,13,7
2020,01/05,15.679.427.006.603.200,Guaíra,36.0,0.45,0.9,13,7
2020,02/05,14.923.137.067.527.000,Guaíra,36.0,0.45,0.9,13,7
2020,03/05,14.288.683.088.001.900,Guaíra,36.0,0.45,0.9,13,7
2021,01/05,1.562.567.484.526.970,Guaíra,36.0,0.45,0.9,13,7
2021,02/05,15.442.041.732.272.700,Guaíra,36.0,0.45,0.9,13,7
2021,03/05,14.337.806.475.692.500,Guaíra,36.0,0.45,0.9,13,7
2022,01/05,1.543.320.302.952.400,Guaíra,36.0,0.45,0.9,13,7
2022,02/05,14.136.352.479.167.500,Guaíra,36.0,0.45,0.9,13,7
2022,03/05,13.213.698.958.656.500,Guaíra,36.0,0.45,0.9,13,7
2023,01/05,15.577.871.616.028.200,Guaíra,36.0,0.45,0.9,13,7
2023,02/05,15.401.519.131.603.200,Guaíra,36.0,0.45,0.9,13,7
2023,03/05,14.483.137.217.885.200,Guaíra,36.0,0.45,0.9,13,7
2024,01/05,15.689.453.901.503.700,Guaíra,36.0,0.45,0.9,13,7
2024,02/05,1.518.602.452.558.650,Guaíra,36.0,0.45,0.9,13,7
2024,03/05,14.877.972.403.371.600,Guaíra,36.0,0.45,0.9,13,7
2015,01/05,15.516.369.486.522.400,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2015,02/05,15.459.898.730.000.100,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2015,03/05,1.481.183.376.636.810,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2016,01/05,15.176.824.342.514.800,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2016,02/05,14.132.233.306.393.700,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2016,03/05,12.621.084.192.381.000,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2017,01/05,15.423.088.588.978.100,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2017,02/05,15.142.123.498.106.100,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2017,03/05,14.479.637.565.515.500,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2018,01/05,15.631.999.972.166.100,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2018,02/05,15.147.541.437.773.900,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2018,03/05,14.251.428.657.601.700,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2019,01/05,15.583.065.515.406.800,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2019,02/05,15.421.310.214.353.000,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2019,03/05,14.992.893.726.522.700,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2020,01/05,14.470.005.368.274.900,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2020,02/05,14.858.388.955.645.900,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2020,03/05,14.213.889.997.001.000,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2021,01/05,15.660.508.564.081.600,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2021,02/05,15.498.904.331.601.800,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2021,03/05,14.552.179.453.969.000,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2022,01/05,15.411.068.642.860.900,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2022,02/05,14.147.261.797.054.900,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2022,03/05,13.248.331.259.736.200,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2023,01/05,15.604.150.296.904.400,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2023,02/05,15.474.878.305.154.500,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2023,03/05,1.461.278.671.170.320,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2024,01/05,15.713.625.653.161.700,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2024,02/05,15.086.886.664.790.400,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2024,03/05,1.470.127.490.836.640,Marechal Cândido Rondon,36.0,0.45,0.9,13,7
2015,01/05,15.530.773.962.477.600,Matelândia,36.0,0.45,0.9,13,7
2015,02/05,15.225.682.749.413.900,Matelândia,36.0,0.45,0.9,13,7
2015,03/05,14.135.839.854.617.200,Matelândia,36.0,0.45,0.9,13,7
2016,01/05,14.878.356.544.076.600,Matelândia,36.0,0.45,0.9,13,7
2016,02/05,13.176.933.356.618.300,Matelândia,36.0,0.45,0.9,13,7
2016,03/05,11.171.918.253.529.500,Matelândia,36.0,0.45,0.9,13,7
2017,01/05,1.531.588.419.335.470,Matelândia,36.0,0.45,0.9,13,7
2017,02/05,14.765.969.570.546.500,Matelândia,36.0,0.45,0.9,13,7
2017,03/05,13.693.456.461.161.800,Matelândia,36.0,0.45,0.9,13,7
2018,01/05,15.613.388.808.599.300,Matelândia,36.0,0.45,0.9,13,7
2018,02/05,1.445.514.495.042.460,Matelândia,36.0,0.45,0.9,13,7
2018,03/05,13.005.744.022.660.500,Matelândia,36.0,0.45,0.9,13,7
2019,01/05,15.596.187.602.186.400,Matelândia,36.0,0.45,0.9,13,7
2019,02/05,1.516.926.426.835.220,Matelândia,36.0,0.45,0.9,13,7
2019,03/05,14.404.087.351.075.200,Matelândia,36.0,0.45,0.9,13,7
2020,01/05,15.409.111.597.392.800,Matelândia,36.0,0.45,0.9,13,7
2020,02/05,139.892.758.912.057,Matelândia,36.0,0.45,0.9,13,7
2020,03/05,12.862.045.339.742.300,Matelândia,36.0,0.45,0.9,13,7
2021,01/05,15.644.854.603.597.100,Matelândia,36.0,0.45,0.9,13,7
2021,02/05,15.139.077.291.977.500,Matelândia,36.0,0.45,0.9,13,7
2021,03/05,13.813.100.221.271.300,Matelândia,36.0,0.45,0.9,13,7
2022,01/05,15.284.897.059.990.300,Matelândia,36.0,0.45,0.9,13,7
2022,02/05,13.466.485.622.043.600,Matelândia,36.0,0.45,0.9,13,7
2022,03/05,10.229.294.615.506.100,Matelândia,36.0,0.45,0.9,13,7
2023,01/05,15.473.024.497.893.000,Matelândia,36.0,0.45,0.9,13,7
2023,02/05,1.504.631.420.876.830,Matelândia,36.0,0.45,0.9,13,7
2023,03/05,1.397.608.004.296.020,Matelândia,36.0,0.45,0.9,13,7
2024,01/05,15.594.876.663.087.500,Matelândia,36.0,0.45,0.9,13,7
2024,02/05,1.464.207.436.681.470,Matelândia,36.0,0.45,0.9,13,7
2024,03/05,13.804.636.941.671.200,Matelândia,36.0,0.45,0.9,13,7
2015,01/05,15.565.130.879.429.800,Medianeira,36.0,0.45,0.9,13,7
2015,02/05,15.384.844.758.254.000,Medianeira,36.0,0.45,0.9,13,7
2015,03/05,14.508.269.044.693.600,Medianeira,36.0,0.45,0.9,13,7
2016,01/05,15.026.052.416.263.000,Medianeira,36.0,0.45,0.9,13,7
2016,02/05,13.702.645.051.247.900,Medianeira,36.0,0.45,0.9,13,7
2016,03/05,11.992.657.904.436.900,Medianeira,36.0,0.45,0.9,13,7
2017,01/05,15.431.988.748.393.900,Medianeira,36.0,0.45,0.9,13,7
2017,02/05,15.010.427.320.167.000,Medianeira,36.0,0.45,0.9,13,7
2017,03/05,14.129.403.203.692.200,Medianeira,36.0,0.45,0.9,13,7
2018,01/05,15.616.287.959.433.700,Medianeira,36.0,0.45,0.9,13,7
2018,02/05,14.767.265.642.685.300,Medianeira,36.0,0.45,0.9,13,7
2018,03/05,13.486.428.461.711.200,Medianeira,36.0,0.45,0.9,13,7
2019,01/05,15.583.349.162.631.700,Medianeira,36.0,0.45,0.9,13,7
2019,02/05,15.337.709.820.451.600,Medianeira,36.0,0.45,0.9,13,7
2019,03/05,14.692.046.880.722.400,Medianeira,36.0,0.45,0.9,13,7
2020,01/05,15.552.146.718.242.700,Medianeira,36.0,0.45,0.9,13,7
2020,02/05,14.375.961.816.258.400,Medianeira,36.0,0.45,0.9,13,7
2020,03/05,13.293.063.905.583.500,Medianeira,36.0,0.45,0.9,13,7
2021,01/05,14.713.340.495.246.100,Medianeira,36.0,0.45,0.9,13,7
2021,02/05,15.314.679.827.536.800,Medianeira,36.0,0.45,0.9,13,7
2021,03/05,14.124.430.155.956.000,Medianeira,36.0,0.45,0.9,13,7
2022,01/05,15.399.082.874.185.300,Medianeira,36.0,0.45,0.9,13,7
2022,02/05,13.801.908.174.263.300,Medianeira,36.0,0.45,0.9,13,7
2022,03/05,12.702.081.314.106.500,Medianeira,36.0,0.45,0.9,13,7
2023,01/05,15.551.121.617.082.400,Medianeira,36.0,0.45,0.9,13,7
2023,02/05,15.328.775.379.750.300,Medianeira,36.0,0.45,0.9,13,7
2023,03/05,14.488.275.163.897.700,Medianeira,36.0,0.45,0.9,13,7
2024,01/05,15.594.039.734.564.900,Medianeira,36.0,0.45,0.9,13,7
2024,02/05,147.132.727.910.065,Medianeira,36.0,0.45,0.9,13,7
2024,03/05,13.842.091.157.426.000,Medianeira,36.0,0.45,0.9,13,7
2015,01/05,15.540.224.568.968.900,Santa Helena,36.0,0.45,0.9,13,7
2015,02/05,15.467.778.419.132.800,Santa Helena,36.0,0.45,0.9,13,7
2015,03/05,14.750.098.661.801.000,Santa Helena,36.0,0.45,0.9,13,7
2016,01/05,15.148.870.531.688.800,Santa Helena,36.0,0.45,0.9,13,7
2016,02/05,1.412.797.353.827.680,Santa Helena,36.0,0.45,0.9,13,7
2016,03/05,12.628.658.523.490.900,Santa Helena,36.0,0.45,0.9,13,7
2017,01/05,15.454.342.155.429.600,Santa Helena,36.0,0.45,0.9,13,7
2017,02/05,15.180.880.800.392.500,Santa Helena,36.0,0.45,0.9,13,7
2017,03/05,14.485.825.891.780.300,Santa Helena,36.0,0.45,0.9,13,7
2018,01/05,1.561.747.563.197.040,Santa Helena,36.0,0.45,0.9,13,7
2018,02/05,15.096.947.137.817.300,Santa Helena,36.0,0.45,0.9,13,7
2018,03/05,14.067.907.352.209.400,Santa Helena,36.0,0.45,0.9,13,7
2019,01/05,15.566.525.987.785.400,Santa Helena,36.0,0.45,0.9,13,7
2019,02/05,15.420.628.806.083.200,Santa Helena,36.0,0.45,0.9,13,7
2019,03/05,14.925.429.379.185.000,Santa Helena,36.0,0.45,0.9,13,7
2020,01/05,14.847.027.466.527.600,Santa Helena,36.0,0.45,0.9,13,7
2020,02/05,14.670.774.723.484.100,Santa Helena,36.0,0.45,0.9,13,7
2020,03/05,13.968.928.104.267.500,Santa Helena,36.0,0.45,0.9,13,7
2021,01/05,14.411.914.206.388.700,Santa Helena,36.0,0.45,0.9,13,7
2021,02/05,14.670.715.443.233.000,Santa Helena,36.0,0.45,0.9,13,7
2021,03/05,14.451.411.558.097.000,Santa Helena,36.0,0.45,0.9,13,7
2022,01/05,15.385.956.412.025.100,Santa Helena,36.0,0.45,0.9,13,7
2022,02/05,14.133.658.853.722.900,Santa Helena,36.0,0.45,0.9,13,7
2022,03/05,13.268.177.013.793.300,Santa Helena,36.0,0.45,0.9,13,7
2023,01/05,1.560.382.286.458.350,Santa Helena,36.0,0.45,0.9,13,7
2023,02/05,15.510.415.737.951.300,Santa Helena,36.0,0.45,0.9,13,7
2023,03/05,1.467.829.238.726.710,Santa Helena,36.0,0.45,0.9,13,7
2024,01/05,15.074.388.389.224.200,Santa Helena,36.0,0.45,0.9,13,7
2024,02/05,14.895.091.577.965.600,Santa Helena,36.0,0.45,0.9,13,7
2024,03/05,14.333.980.940.321.900,Santa Helena,36.0,0.45,0.9,13,7
2015,01/05,15.565.424.896.869.300,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2015,02/05,15.384.908.268.905.800,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2015,03/05,1.450.888.355.225.340,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2016,01/05,15.026.889.875.465.200,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2016,02/05,13.702.931.096.788.400,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2016,03/05,11.993.076.428.019.600,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2017,01/05,15.433.168.971.121.100,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2017,02/05,15.010.634.793.468.600,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2017,03/05,14.129.453.985.998.000,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2018,01/05,15.616.592.189.861.300,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2018,02/05,147.672.353.667.164,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2018,03/05,13.486.291.838.660.400,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2019,01/05,15.583.906.489.441.400,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2019,02/05,15.337.672.768.278.300,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2019,03/05,14.692.143.646.378.900,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2020,01/05,15.551.474.830.755.500,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2020,02/05,14.376.414.945.846.200,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2020,03/05,13.293.412.668.793.800,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2021,01/05,14.749.619.516.004.400,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2021,02/05,15.315.065.987.916.900,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2021,03/05,14.124.638.996.131.000,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2022,01/05,15.399.691.077.664.900,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2022,02/05,13.802.585.710.056.800,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2022,03/05,12.702.081.314.106.500,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2023,01/05,15.551.497.277.296.500,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2023,02/05,15.328.712.296.061.600,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2023,03/05,14.488.838.623.052.800,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2024,01/05,15.594.525.103.497.500,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2024,02/05,14.713.297.684.887.000,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2024,03/05,13.842.263.643.808.800,São Miguel do Iguaçu,36.0,0.45,0.9,13,7
2015,01/05,15.474.065.789.499.600,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2015,02/05,15.106.178.231.066.100,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2015,03/05,138.716.325.098.738,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2016,01/05,14.839.564.459.491.500,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2016,02/05,12.952.828.000.494.400,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2016,03/05,10.811.033.752.346.200,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2017,01/05,15.230.759.271.461.900,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2017,02/05,14.652.631.762.788.100,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2017,03/05,1.338.909.094.900.810,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2018,01/05,15.615.436.219.000.000,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2018,02/05,1.441.518.250.579.530,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2018,03/05,13.000.854.212.591.300,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2019,01/05,15.602.926.015.433.300,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2019,02/05,15.059.207.051.687.300,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2019,03/05,1.423.203.160.029.100,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2020,01/05,15.384.011.915.375.400,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2020,02/05,13.978.906.585.134.300,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2020,03/05,127.999.630.852.966,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2021,01/05,15.588.103.349.282.800,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2021,02/05,15.068.259.870.931.800,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2021,03/05,13.622.526.896.830.100,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2022,01/05,15.195.302.131.240.700,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2022,02/05,13.230.900.026.531.700,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2022,03/05,825.489.776.072.497,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2023,01/05,15.397.458.420.635.700,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2023,02/05,14.936.560.963.268.800,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2023,03/05,13.705.527.648.929.600,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2024,01/05,15.653.600.608.614.000,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2024,02/05,1.457.695.301.421.130,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2024,03/05,13.826.405.967.148.600,São Pedro do Iguaçu,36.0,0.45,0.9,13,7
2015,01/05,15.508.860.118.795.300,Toledo,36.0,0.45,0.9,13,7
2015,02/05,15.283.964.407.662.600,Toledo,36.0,0.45,0.9,13,7
2015,03/05,14.348.258.611.204.900,Toledo,36.0,0.45,0.9,13,7
2016,01/05,14.991.385.852.886.200,Toledo,36.0,0.45,0.9,13,7
2016,02/05,13.459.061.995.810.300,Toledo,36.0,0.45,0.9,13,7
2016,03/05,11.562.177.923.987.200,Toledo,36.0,0.45,0.9,13,7
2017,01/05,15.335.769.175.218.500,Toledo,36.0,0.45,0.9,13,7
2017,02/05,14.860.869.110.783.900,Toledo,36.0,0.45,0.9,13,7
2017,03/05,13.795.691.431.222.900,Toledo,36.0,0.45,0.9,13,7
2018,01/05,15.632.608.747.426.300,Toledo,36.0,0.45,0.9,13,7
2018,02/05,1.476.723.747.457.990,Toledo,36.0,0.45,0.9,13,7
2018,03/05,13.698.057.310.179.900,Toledo,36.0,0.45,0.9,13,7
2019,01/05,15.620.024.311.604.800,Toledo,36.0,0.45,0.9,13,7
2019,02/05,15.241.776.476.818.400,Toledo,36.0,0.45,0.9,13,7
2019,03/05,14.584.536.209.185.500,Toledo,36.0,0.45,0.9,13,7
2020,01/05,15.602.052.114.534.000,Toledo,36.0,0.45,0.9,13,7
2020,02/05,14.666.360.542.502.900,Toledo,36.0,0.45,0.9,13,7
2020,03/05,13.772.138.395.264.900,Toledo,36.0,0.45,0.9,13,7
2021,01/05,15.632.998.280.625.800,Toledo,36.0,0.45,0.9,13,7
2021,02/05,15.356.580.593.655.000,Toledo,36.0,0.45,0.9,13,7
2021,03/05,14.086.624.763.991.800,Toledo,36.0,0.45,0.9,13,7
2022,01/05,15.347.238.885.910.900,Toledo,36.0,0.45,0.9,13,7
2022,02/05,13.640.768.783.667.000,Toledo,36.0,0.45,0.9,13,7
2022,03/05,9.576.737.743.621.220,Toledo,36.0,0.45,0.9,13,7
2023,01/05,15.501.053.659.600.100,Toledo,36.0,0.45,0.9,13,7
2023,02/05,15.192.016.597.274.800,Toledo,36.0,0.45,0.9,13,7
2023,03/05,14.109.025.397.999.700,Toledo,36.0,0.45,0.9,13,7
2024,01/05,1.571.742.829.679.680,Toledo,36.0,0.45,0.9,13,7
2024,02/05,1.497.716.757.877.460,Toledo,36.0,0.45,0.9,13,7
2024,03/05,1.452.262.448.512.900,Toledo,36.0,0.45,0.9,13,7
2015,01/05,16.012.768.862.067.700,Cascavel,36.0,0.45,0.95,12,6
2015,02/05,15.620.793.486.571.600,Cascavel,36.0,0.45,0.95,12,6
2015,03/05,14.315.035.081.178.700,Cascavel,36.0,0.45,0.95,12,6
2016,01/05,1.525.268.689.771.080,Cascavel,36.0,0.45,0.95,12,6
2016,02/05,13.173.137.192.532.700,Cascavel,36.0,0.45,0.95,12,6
2016,03/05,10.767.086.061.831.700,Cascavel,36.0,0.45,0.95,12,6
2017,01/05,15.646.068.313.133.600,Cascavel,36.0,0.45,0.95,12,6
2017,02/05,14.950.948.168.968.300,Cascavel,36.0,0.45,0.95,12,6
2017,03/05,13.538.586.796.942.000,Cascavel,36.0,0.45,0.95,12,6
2018,01/05,16.096.595.195.351.200,Cascavel,36.0,0.45,0.95,12,6
2018,02/05,14.681.856.349.604.700,Cascavel,36.0,0.45,0.95,12,6
2018,03/05,13.145.404.053.722.700,Cascavel,36.0,0.45,0.95,12,6
2019,01/05,1.611.995.563.774.800,Cascavel,36.0,0.45,0.95,12,6
2019,02/05,15.471.267.484.955.500,Cascavel,36.0,0.45,0.95,12,6
2019,03/05,14.550.612.793.341.800,Cascavel,36.0,0.45,0.95,12,6
2020,01/05,15.745.403.357.089.800,Cascavel,36.0,0.45,0.95,12,6
2020,02/05,14.227.469.878.627.600,Cascavel,36.0,0.45,0.95,12,6
2020,03/05,12.996.326.713.010.900,Cascavel,36.0,0.45,0.95,12,6
2021,01/05,16.053.084.997.025.600,Cascavel,36.0,0.45,0.95,12,6
2021,02/05,15.344.453.130.224.400,Cascavel,36.0,0.45,0.95,12,6
2021,03/05,13.666.055.248.087.200,Cascavel,36.0,0.45,0.95,12,6
2022,01/05,15.706.697.299.323.300,Cascavel,36.0,0.45,0.95,12,6
2022,02/05,13.647.417.269.002.500,Cascavel,36.0,0.45,0.95,12,6
2022,03/05,8.672.785.949.186.700,Cascavel,36.0,0.45,0.95,12,6
2023,01/05,15.796.731.404.939.900,Cascavel,36.0,0.45,0.95,12,6
2023,02/05,15.015.646.892.972.500,Cascavel,36.0,0.45,0.95,12,6
2023,03/05,13.558.771.395.763.600,Cascavel,36.0,0.45,0.95,12,6
2024,01/05,1.609.089.219.618.390,Cascavel,36.0,0.45,0.95,12,6
2024,02/05,15.149.111.125.339.100,Cascavel,36.0,0.45,0.95,12,6
2024,03/05,14.388.630.850.825.700,Cascavel,36.0,0.45,0.95,12,6
2015,01/05,16.057.399.027.656.600,Foz do Iguaçu,36.0,0.45,0.95,12,6
2015,02/05,15.868.836.908.324.500,Foz do Iguaçu,36.0,0.45,0.95,12,6
2015,03/05,14.962.693.470.142.300,Foz do Iguaçu,36.0,0.45,0.95,12,6
2016,01/05,15.501.967.544.156.600,Foz do Iguaçu,36.0,0.45,0.95,12,6
2016,02/05,14.111.684.098.993.400,Foz do Iguaçu,36.0,0.45,0.95,12,6
2016,03/05,12.367.552.015.755.900,Foz do Iguaçu,36.0,0.45,0.95,12,6
2017,01/05,15.921.869.949.294.800,Foz do Iguaçu,36.0,0.45,0.95,12,6
2017,02/05,1.547.464.630.372.340,Foz do Iguaçu,36.0,0.45,0.95,12,6
2017,03/05,14.576.553.898.153.200,Foz do Iguaçu,36.0,0.45,0.95,12,6
2018,01/05,16.110.202.419.957.600,Foz do Iguaçu,36.0,0.45,0.95,12,6
2018,02/05,1.522.041.475.411.240,Foz do Iguaçu,36.0,0.45,0.95,12,6
2018,03/05,1.390.549.065.150.740,Foz do Iguaçu,36.0,0.45,0.95,12,6
2019,01/05,16.075.081.817.706.100,Foz do Iguaçu,36.0,0.45,0.95,12,6
2019,02/05,15.822.775.094.348.500,Foz do Iguaçu,36.0,0.45,0.95,12,6
2019,03/05,15.143.957.790.256.400,Foz do Iguaçu,36.0,0.45,0.95,12,6
2020,01/05,1.604.565.870.074.930,Foz do Iguaçu,36.0,0.45,0.95,12,6
2020,02/05,1.482.687.827.671.720,Foz do Iguaçu,36.0,0.45,0.95,12,6
2020,03/05,13.702.422.220.460.500,Foz do Iguaçu,36.0,0.45,0.95,12,6
2021,01/05,15.023.663.219.368.800,Foz do Iguaçu,36.0,0.45,0.95,12,6
2021,02/05,15.800.363.502.293.900,Foz do Iguaçu,36.0,0.45,0.95,12,6
2021,03/05,14.568.466.753.563.000,Foz do Iguaçu,36.0,0.45,0.95,12,6
2022,01/05,15.881.378.213.082.300,Foz do Iguaçu,36.0,0.45,0.95,12,6
2022,02/05,1.422.463.505.064.880,Foz do Iguaçu,36.0,0.45,0.95,12,6
2022,03/05,13.101.320.591.748.200,Foz do Iguaçu,36.0,0.45,0.95,12,6
2023,01/05,16.039.751.413.815.900,Foz do Iguaçu,36.0,0.45,0.95,12,6
2023,02/05,15.804.003.371.435.300,Foz do Iguaçu,36.0,0.45,0.95,12,6
2023,03/05,1.494.602.085.785.270,Foz do Iguaçu,36.0,0.45,0.95,12,6
2024,01/05,16.085.954.152.429.800,Foz do Iguaçu,36.0,0.45,0.95,12,6
2024,02/05,15.180.554.814.322.200,Foz do Iguaçu,36.0,0.45,0.95,12,6
2024,03/05,14.257.088.001.387.500,Foz do Iguaçu,36.0,0.45,0.95,12,6
2015,01/05,1.602.993.249.666.700,Guaíra,36.0,0.45,0.95,12,6
2015,02/05,15.925.067.187.755.300,Guaíra,36.0,0.45,0.95,12,6
2015,03/05,15.273.892.535.718.300,Guaíra,36.0,0.45,0.95,12,6
2016,01/05,15.610.711.460.593.600,Guaíra,36.0,0.45,0.95,12,6
2016,02/05,14.440.888.913.615.000,Guaíra,36.0,0.45,0.95,12,6
2016,03/05,1.289.032.297.534.830,Guaíra,36.0,0.45,0.95,12,6
2017,01/05,1.590.899.071.182.840,Guaíra,36.0,0.45,0.95,12,6
2017,02/05,15.560.784.070.480.300,Guaíra,36.0,0.45,0.95,12,6
2017,03/05,14.835.633.749.042.500,Guaíra,36.0,0.45,0.95,12,6
2018,01/05,16.120.459.357.000.700,Guaíra,36.0,0.45,0.95,12,6
2018,02/05,15.520.500.140.914.000,Guaíra,36.0,0.45,0.95,12,6
2018,03/05,14.606.845.015.644.500,Guaíra,36.0,0.45,0.95,12,6
2019,01/05,16.088.157.556.692.200,Guaíra,36.0,0.45,0.95,12,6
2019,02/05,15.887.255.465.906.400,Guaíra,36.0,0.45,0.95,12,6
2019,03/05,15.424.498.647.340.300,Guaíra,36.0,0.45,0.95,12,6
2020,01/05,16.176.468.077.089.700,Guaíra,36.0,0.45,0.95,12,6
2020,02/05,15.391.817.367.450.500,Guaíra,36.0,0.45,0.95,12,6
2020,03/05,14.732.993.658.015.900,Guaíra,36.0,0.45,0.95,12,6
2021,01/05,16.119.223.642.872.900,Guaíra,36.0,0.45,0.95,12,6
2021,02/05,15.930.509.097.068.200,Guaíra,36.0,0.45,0.95,12,6
2021,03/05,14.790.832.288.095.100,Guaíra,36.0,0.45,0.95,12,6
2022,01/05,15.916.345.367.682.800,Guaíra,36.0,0.45,0.95,12,6
2022,02/05,14.571.092.234.388.200,Guaíra,36.0,0.45,0.95,12,6
2022,03/05,13.629.979.598.600.500,Guaíra,36.0,0.45,0.95,12,6
2023,01/05,1.606.903.817.390.680,Guaíra,36.0,0.45,0.95,12,6
2023,02/05,15.877.978.255.384.100,Guaíra,36.0,0.45,0.95,12,6
2023,03/05,14.941.091.313.850.700,Guaíra,36.0,0.45,0.95,12,6
2024,01/05,16.186.844.758.298.400,Guaíra,36.0,0.45,0.95,12,6
2024,02/05,15.667.043.418.029.400,Guaíra,36.0,0.45,0.95,12,6
2024,03/05,1.533.532.742.807.830,Guaíra,36.0,0.45,0.95,12,6
2015,01/05,1.600.767.677.052.530,Marechal Cândido Rondon,36.0,0.45,0.95,12,6
2015,02/05,15.945.515.072.630.400,Marechal Cândido Rondon,36.0,0.45,0.95,12,6
2015,03/05,15.275.888.859.662.800,Marechal Cândido Rondon,36.0,0.45,0.95,12,6
2016,01/05,15.656.805.169.299.300,Marechal Cândido Rondon,36.0,0.45,0.95,12,6
