,Unnamed: 0,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
8494,8494,2019,03/25,15.048366641598400,Toledo,36.0,0.48,0.95,12,6
8495,8495,2020,03/25,14.492324280406700,Toledo,36.0,0.48,0.95,12,6
8496,8496,2021,03/25,14.256713189067400,Toledo,36.0,0.48,0.95,12,6
8497,8497,2022,03/25,13.104641267798900,Toledo,36.0,0.48,0.95,12,6
8498,8498,2023,03/25,15.008296778184600,Toledo,36.0,0.48,0.95,12,6
8499,8499,2024,03/25,14.987654795522400,Toledo,36.0,0.48,0.95,12,6
8500,8500,2015,03/25,14.231362344648500,Cascavel,36.0,0.48,0.95,12,7
8501,8501,2016,03/25,7.764323914772860,Cascavel,36.0,0.48,0.95,12,7
8502,8502,2017,03/25,13.350255795041100,Cascavel,36.0,0.48,0.95,12,7
8503,8503,2018,03/25,12.912624428502500,Cascavel,36.0,0.48,0.95,12,7
8504,8504,2019,03/25,1.419547394280330,Cascavel,36.0,0.48,0.95,12,7
8505,8505,2020,03/25,13.035260592179300,Cascavel,36.0,0.48,0.95,12,7
8506,8506,2021,03/25,13.102772406743200,Cascavel,36.0,0.48,0.95,12,7
8507,8507,2022,03/25,12.214672623428900,Cascavel,36.0,0.48,0.95,12,7
8508,8508,2023,03/25,13.794212403716000,Cascavel,36.0,0.48,0.95,12,7
8509,8509,2024,03/25,1.412679954115270,Cascavel,36.0,0.48,0.95,12,7
8510,8510,2015,03/25,15.369934837111500,Foz do Iguaçu,36.0,0.48,0.95,12,7
8511,8511,2016,03/25,1.216886724922950,Foz do Iguaçu,36.0,0.48,0.95,12,7
8512,8512,2017,03/25,14.840675211135900,Foz do Iguaçu,36.0,0.48,0.95,12,7
8513,8513,2018,03/25,14.083662255214100,Foz do Iguaçu,36.0,0.48,0.95,12,7
8514,8514,2019,03/25,15.144864057929000,Foz do Iguaçu,36.0,0.48,0.95,12,7
8515,8515,2020,03/25,13.789618167993900,Foz do Iguaçu,36.0,0.48,0.95,12,7
8516,8516,2021,03/25,14.399451800678000,Foz do Iguaçu,36.0,0.48,0.95,12,7
8517,8517,2022,03/25,13.401310899082700,Foz do Iguaçu,36.0,0.48,0.95,12,7
8518,8518,2023,03/25,15.362416343171000,Foz do Iguaçu,36.0,0.48,0.95,12,7
8519,8519,2024,03/25,13.758085215871600,Foz do Iguaçu,36.0,0.48,0.95,12,7
8520,8520,2015,03/25,15.888854795007000,Guaíra,36.0,0.48,0.95,12,7
8521,8521,2016,03/25,12.988294986847200,Guaíra,36.0,0.48,0.95,12,7
8522,8522,2017,03/25,15.115956722891800,Guaíra,36.0,0.48,0.95,12,7
8523,8523,2018,03/25,15.024158429685800,Guaíra,36.0,0.48,0.95,12,7
8524,8524,2019,03/25,1.571118767777310,Guaíra,36.0,0.48,0.95,12,7
8525,8525,2020,03/25,15.289962241708000,Guaíra,36.0,0.48,0.95,12,7
8526,8526,2021,03/25,14.686579502503200,Guaíra,36.0,0.48,0.95,12,7
8527,8527,2022,03/25,14.153012825192400,Guaíra,36.0,0.48,0.95,12,7
8528,8528,2023,03/25,15.474879913282000,Guaíra,36.0,0.48,0.95,12,7
8529,8529,2024,03/25,1.556683031845530,Guaíra,36.0,0.48,0.95,12,7
8530,8530,2015,03/25,15.901233286913100,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8531,8531,2016,03/25,1.309082107533690,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8532,8532,2017,03/25,15.246383779498600,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8533,8533,2018,03/25,15.087493545341200,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8534,8534,2019,03/25,15.707341908520400,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8535,8535,2020,03/25,1.515200691512780,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8536,8536,2021,03/25,15.002765566941800,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8537,8537,2022,03/25,1.420165025920430,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8538,8538,2023,03/25,15.640205091668000,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8539,8539,2024,03/25,15.187757659713900,Marechal Cândido Rondon,36.0,0.48,0.95,12,7
8540,8540,2015,03/25,14.727901471888400,Matelândia,36.0,0.48,0.95,12,7
8541,8541,2016,03/25,8.822298156665940,Matelândia,36.0,0.48,0.95,12,7
8542,8542,2017,03/25,14.256967875144200,Matelândia,36.0,0.48,0.95,12,7
8543,8543,2018,03/25,13.376141074079300,Matelândia,36.0,0.48,0.95,12,7
8544,8544,2019,03/25,14.658721872445900,Matelândia,36.0,0.48,0.95,12,7
8545,8545,2020,03/25,13.341092342010600,Matelândia,36.0,0.48,0.95,12,7
8546,8546,2021,03/25,13.984055932712000,Matelândia,36.0,0.48,0.95,12,7
8547,8547,2022,03/25,1.280986336429800,Matelândia,36.0,0.48,0.95,12,7
8548,8548,2023,03/25,14.773321811368200,Matelândia,36.0,0.48,0.95,12,7
8549,8549,2024,03/25,13.768827850419500,Matelândia,36.0,0.48,0.95,12,7
8550,8550,2015,03/25,15.369934837111500,Medianeira,36.0,0.48,0.95,12,7
8551,8551,2016,03/25,12.168384322551900,Medianeira,36.0,0.48,0.95,12,7
8552,8552,2017,03/25,14.840629288119700,Medianeira,36.0,0.48,0.95,12,7
8553,8553,2018,03/25,14.083299243839900,Medianeira,36.0,0.48,0.95,12,7
8554,8554,2019,03/25,15.144819949890700,Medianeira,36.0,0.48,0.95,12,7
8555,8555,2020,03/25,13.789298118720000,Medianeira,36.0,0.48,0.95,12,7
8556,8556,2021,03/25,1.439841491650090,Medianeira,36.0,0.48,0.95,12,7
8557,8557,2022,03/25,13.401310899082700,Medianeira,36.0,0.48,0.95,12,7
8558,8558,2023,03/25,15.361950103222300,Medianeira,36.0,0.48,0.95,12,7
8559,8559,2024,03/25,13.757953130251000,Medianeira,36.0,0.48,0.95,12,7
8560,8560,2015,03/25,15.852571725354500,Santa Helena,36.0,0.48,0.95,12,7
8561,8561,2016,03/25,13.044867863412700,Santa Helena,36.0,0.48,0.95,12,7
8562,8562,2017,03/25,15.235035406387700,Santa Helena,36.0,0.48,0.95,12,7
8563,8563,2018,03/25,14.777271504734700,Santa Helena,36.0,0.48,0.95,12,7
8564,8564,2019,03/25,15.521245789764900,Santa Helena,36.0,0.48,0.95,12,7
8565,8565,2020,03/25,14.768077959235900,Santa Helena,36.0,0.48,0.95,12,7
8566,8566,2021,03/25,14.843210940843400,Santa Helena,36.0,0.48,0.95,12,7
8567,8567,2022,03/25,14.155819664927300,Santa Helena,36.0,0.48,0.95,12,7
8568,8568,2023,03/25,15.704815830801300,Santa Helena,36.0,0.48,0.95,12,7
8569,8569,2024,03/25,14.590837901501000,Santa Helena,36.0,0.48,0.95,12,7
8570,8570,2015,03/25,15.369934837111500,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8571,8571,2016,03/25,12.168775026975900,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8572,8572,2017,03/25,14.840659632257300,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8573,8573,2018,03/25,1.408360230444290,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8574,8574,2019,03/25,15.144860098868400,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8575,8575,2020,03/25,13.789580444112700,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8576,8576,2021,03/25,14.399311275191100,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8577,8577,2022,03/25,13.401310899082700,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8578,8578,2023,03/25,15.362380867978000,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8579,8579,2024,03/25,13.758053689974000,São Miguel do Iguaçu,36.0,0.48,0.95,12,7
8580,8580,2015,03/25,14.310739045557800,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8581,8581,2016,03/25,7.212873847065520,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8582,8582,2017,03/25,1.375582374915740,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8583,8583,2018,03/25,1.329414545746350,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8584,8584,2019,03/25,14.388369156922600,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8585,8585,2020,03/25,13.239368369262400,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8586,8586,2021,03/25,13.677946572876400,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8587,8587,2022,03/25,12.360383175698300,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8588,8588,2023,03/25,14.483223950320600,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8589,8589,2024,03/25,13.834466343013300,São Pedro do Iguaçu,36.0,0.48,0.95,12,7
8590,8590,2015,03/25,15.073754101999500,Toledo,36.0,0.48,0.95,12,7
8591,8591,2016,03/25,10.478728812764500,Toledo,36.0,0.48,0.95,12,7
8592,8592,2017,03/25,14.304963286680000,Toledo,36.0,0.48,0.95,12,7
8593,8593,2018,03/25,14.338083218055700,Toledo,36.0,0.48,0.95,12,7
8594,8594,2019,03/25,15.048366641598400,Toledo,36.0,0.48,0.95,12,7
8595,8595,2020,03/25,14.492324280406700,Toledo,36.0,0.48,0.95,12,7
8596,8596,2021,03/25,14.256713189067400,Toledo,36.0,0.48,0.95,12,7
8597,8597,2022,03/25,13.104641267798900,Toledo,36.0,0.48,0.95,12,7
8598,8598,2023,03/25,15.008296778184600,Toledo,36.0,0.48,0.95,12,7
8599,8599,2024,03/25,14.987654795522400,Toledo,36.0,0.48,0.95,12,7
8600,8600,2015,03/25,14.231362344648500,Cascavel,36.0,0.48,0.95,13,6
8601,8601,2016,03/25,7.764323914772860,Cascavel,36.0,0.48,0.95,13,6
8602,8602,2017,03/25,13.350255795041100,Cascavel,36.0,0.48,0.95,13,6
8603,8603,2018,03/25,12.912624428502500,Cascavel,36.0,0.48,0.95,13,6
8604,8604,2019,03/25,1.419547394280330,Cascavel,36.0,0.48,0.95,13,6
8605,8605,2020,03/25,13.035260592179300,Cascavel,36.0,0.48,0.95,13,6
8606,8606,2021,03/25,13.102772406743200,Cascavel,36.0,0.48,0.95,13,6
8607,8607,2022,03/25,12.214672623428900,Cascavel,36.0,0.48,0.95,13,6
8608,8608,2023,03/25,13.794212403716000,Cascavel,36.0,0.48,0.95,13,6
8609,8609,2024,03/25,1.412679954115270,Cascavel,36.0,0.48,0.95,13,6
8610,8610,2015,03/25,15.369934837111500,Foz do Iguaçu,36.0,0.48,0.95,13,6
8611,8611,2016,03/25,1.216886724922950,Foz do Iguaçu,36.0,0.48,0.95,13,6
8612,8612,2017,03/25,14.840675211135900,Foz do Iguaçu,36.0,0.48,0.95,13,6
8613,8613,2018,03/25,14.083662255214100,Foz do Iguaçu,36.0,0.48,0.95,13,6
8614,8614,2019,03/25,15.144864057929000,Foz do Iguaçu,36.0,0.48,0.95,13,6
8615,8615,2020,03/25,13.789618167993900,Foz do Iguaçu,36.0,0.48,0.95,13,6
8616,8616,2021,03/25,14.399451800678000,Foz do Iguaçu,36.0,0.48,0.95,13,6
8617,8617,2022,03/25,13.401310899082700,Foz do Iguaçu,36.0,0.48,0.95,13,6
8618,8618,2023,03/25,15.362416343171000,Foz do Iguaçu,36.0,0.48,0.95,13,6
8619,8619,2024,03/25,13.758085215871600,Foz do Iguaçu,36.0,0.48,0.95,13,6
8620,8620,2015,03/25,15.888854795007000,Guaíra,36.0,0.48,0.95,13,6
8621,8621,2016,03/25,12.988294986847200,Guaíra,36.0,0.48,0.95,13,6
8622,8622,2017,03/25,15.115956722891800,Guaíra,36.0,0.48,0.95,13,6
8623,8623,2018,03/25,15.024158429685800,Guaíra,36.0,0.48,0.95,13,6
8624,8624,2019,03/25,1.571118767777310,Guaíra,36.0,0.48,0.95,13,6
8625,8625,2020,03/25,15.289962241708000,Guaíra,36.0,0.48,0.95,13,6
8626,8626,2021,03/25,14.686579502503200,Guaíra,36.0,0.48,0.95,13,6
8627,8627,2022,03/25,14.153012825192400,Guaíra,36.0,0.48,0.95,13,6
8628,8628,2023,03/25,15.474879913282000,Guaíra,36.0,0.48,0.95,13,6
8629,8629,2024,03/25,1.556683031845530,Guaíra,36.0,0.48,0.95,13,6
8630,8630,2015,03/25,15.901233286913100,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8631,8631,2016,03/25,1.309082107533690,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8632,8632,2017,03/25,15.246383779498600,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8633,8633,2018,03/25,15.087493545341200,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8634,8634,2019,03/25,15.707341908520400,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8635,8635,2020,03/25,1.515200691512780,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8636,8636,2021,03/25,15.002765566941800,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8637,8637,2022,03/25,1.420165025920430,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8638,8638,2023,03/25,15.640205091668000,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8639,8639,2024,03/25,15.187757659713900,Marechal Cândido Rondon,36.0,0.48,0.95,13,6
8640,8640,2015,03/25,14.727901471888400,Matelândia,36.0,0.48,0.95,13,6
8641,8641,2016,03/25,8.822298156665940,Matelândia,36.0,0.48,0.95,13,6
8642,8642,2017,03/25,14.256967875144200,Matelândia,36.0,0.48,0.95,13,6
8643,8643,2018,03/25,13.376141074079300,Matelândia,36.0,0.48,0.95,13,6
8644,8644,2019,03/25,14.658721872445900,Matelândia,36.0,0.48,0.95,13,6
8645,8645,2020,03/25,13.341092342010600,Matelândia,36.0,0.48,0.95,13,6
8646,8646,2021,03/25,13.984055932712000,Matelândia,36.0,0.48,0.95,13,6
8647,8647,2022,03/25,1.280986336429800,Matelândia,36.0,0.48,0.95,13,6
8648,8648,2023,03/25,14.773321811368200,Matelândia,36.0,0.48,0.95,13,6
8649,8649,2024,03/25,13.768827850419500,Matelândia,36.0,0.48,0.95,13,6
8650,8650,2015,03/25,15.369934837111500,Medianeira,36.0,0.48,0.95,13,6
8651,8651,2016,03/25,12.168384322551900,Medianeira,36.0,0.48,0.95,13,6
8652,8652,2017,03/25,14.840629288119700,Medianeira,36.0,0.48,0.95,13,6
8653,8653,2018,03/25,14.083299243839900,Medianeira,36.0,0.48,0.95,13,6
8654,8654,2019,03/25,15.144819949890700,Medianeira,36.0,0.48,0.95,13,6
8655,8655,2020,03/25,13.789298118720000,Medianeira,36.0,0.48,0.95,13,6
8656,8656,2021,03/25,1.439841491650090,Medianeira,36.0,0.48,0.95,13,6
8657,8657,2022,03/25,13.401310899082700,Medianeira,36.0,0.48,0.95,13,6
8658,8658,2023,03/25,15.361950103222300,Medianeira,36.0,0.48,0.95,13,6
8659,8659,2024,03/25,13.757953130251000,Medianeira,36.0,0.48,0.95,13,6
8660,8660,2015,03/25,15.852571725354500,Santa Helena,36.0,0.48,0.95,13,6
8661,8661,2016,03/25,13.044867863412700,Santa Helena,36.0,0.48,0.95,13,6
8662,8662,2017,03/25,15.235035406387700,Santa Helena,36.0,0.48,0.95,13,6
8663,8663,2018,03/25,14.777271504734700,Santa Helena,36.0,0.48,0.95,13,6
8664,8664,2019,03/25,15.521245789764900,Santa Helena,36.0,0.48,0.95,13,6
8665,8665,2020,03/25,14.768077959235900,Santa Helena,36.0,0.48,0.95,13,6
8666,8666,2021,03/25,14.843210940843400,Santa Helena,36.0,0.48,0.95,13,6
8667,8667,2022,03/25,14.155819664927300,Santa Helena,36.0,0.48,0.95,13,6
8668,8668,2023,03/25,15.704815830801300,Santa Helena,36.0,0.48,0.95,13,6
8669,8669,2024,03/25,14.590837901501000,Santa Helena,36.0,0.48,0.95,13,6
8670,8670,2015,03/25,15.369934837111500,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8671,8671,2016,03/25,12.168775026975900,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8672,8672,2017,03/25,14.840659632257300,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8673,8673,2018,03/25,1.408360230444290,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8674,8674,2019,03/25,15.144860098868400,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8675,8675,2020,03/25,13.789580444112700,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8676,8676,2021,03/25,14.399311275191100,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8677,8677,2022,03/25,13.401310899082700,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8678,8678,2023,03/25,15.362380867978000,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8679,8679,2024,03/25,13.758053689974000,São Miguel do Iguaçu,36.0,0.48,0.95,13,6
8680,8680,2015,03/25,14.310739045557800,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8681,8681,2016,03/25,7.212873847065520,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8682,8682,2017,03/25,1.375582374915740,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8683,8683,2018,03/25,1.329414545746350,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8684,8684,2019,03/25,14.388369156922600,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8685,8685,2020,03/25,13.239368369262400,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8686,8686,2021,03/25,13.677946572876400,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8687,8687,2022,03/25,12.360383175698300,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8688,8688,2023,03/25,14.483223950320600,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8689,8689,2024,03/25,13.834466343013300,São Pedro do Iguaçu,36.0,0.48,0.95,13,6
8690,8690,2015,03/25,15.073754101999500,Toledo,36.0,0.48,0.95,13,6
8691,8691,2016,03/25,10.478728812764500,Toledo,36.0,0.48,0.95,13,6
8692,8692,2017,03/25,14.304963286680000,Toledo,36.0,0.48,0.95,13,6
8693,8693,2018,03/25,14.338083218055700,Toledo,36.0,0.48,0.95,13,6
8694,8694,2019,03/25,15.048366641598400,Toledo,36.0,0.48,0.95,13,6
8695,8695,2020,03/25,14.492324280406700,Toledo,36.0,0.48,0.95,13,6
8696,8696,2021,03/25,14.256713189067400,Toledo,36.0,0.48,0.95,13,6
8697,8697,2022,03/25,13.104641267798900,Toledo,36.0,0.48,0.95,13,6
8698,8698,2023,03/25,15.008296778184600,Toledo,36.0,0.48,0.95,13,6
8699,8699,2024,03/25,14.987654795522400,Toledo,36.0,0.48,0.95,13,6
8700,8700,2015,03/25,14.231362344648500,Cascavel,36.0,0.48,0.95,13,7
8701,8701,2016,03/25,7.764323914772860,Cascavel,36.0,0.48,0.95,13,7
8702,8702,2017,03/25,13.350255795041100,Cascavel,36.0,0.48,0.95,13,7
8703,8703,2018,03/25,12.912624428502500,Cascavel,36.0,0.48,0.95,13,7
8704,8704,2019,03/25,1.419547394280330,Cascavel,36.0,0.48,0.95,13,7
8705,8705,2020,03/25,13.035260592179300,Cascavel,36.0,0.48,0.95,13,7
8706,8706,2021,03/25,13.102772406743200,Cascavel,36.0,0.48,0.95,13,7
8707,8707,2022,03/25,12.214672623428900,Cascavel,36.0,0.48,0.95,13,7
8708,8708,2023,03/25,13.794212403716000,Cascavel,36.0,0.48,0.95,13,7
8709,8709,2024,03/25,1.412679954115270,Cascavel,36.0,0.48,0.95,13,7
8710,8710,2015,03/25,15.369934837111500,Foz do Iguaçu,36.0,0.48,0.95,13,7
8711,8711,2016,03/25,1.216886724922950,Foz do Iguaçu,36.0,0.48,0.95,13,7
8712,8712,2017,03/25,14.840675211135900,Foz do Iguaçu,36.0,0.48,0.95,13,7
8713,8713,2018,03/25,14.083662255214100,Foz do Iguaçu,36.0,0.48,0.95,13,7
8714,8714,2019,03/25,15.144864057929000,Foz do Iguaçu,36.0,0.48,0.95,13,7
8715,8715,2020,03/25,13.789618167993900,Foz do Iguaçu,36.0,0.48,0.95,13,7
8716,8716,2021,03/25,14.399451800678000,Foz do Iguaçu,36.0,0.48,0.95,13,7
8717,8717,2022,03/25,13.401310899082700,Foz do Iguaçu,36.0,0.48,0.95,13,7
8718,8718,2023,03/25,15.362416343171000,Foz do Iguaçu,36.0,0.48,0.95,13,7
8719,8719,2024,03/25,13.758085215871600,Foz do Iguaçu,36.0,0.48,0.95,13,7
8720,8720,2015,03/25,15.888854795007000,Guaíra,36.0,0.48,0.95,13,7
8721,8721,2016,03/25,12.988294986847200,Guaíra,36.0,0.48,0.95,13,7
8722,8722,2017,03/25,15.115956722891800,Guaíra,36.0,0.48,0.95,13,7
8723,8723,2018,03/25,15.024158429685800,Guaíra,36.0,0.48,0.95,13,7
8724,8724,2019,03/25,1.571118767777310,Guaíra,36.0,0.48,0.95,13,7
8725,8725,2020,03/25,15.289962241708000,Guaíra,36.0,0.48,0.95,13,7
8726,8726,2021,03/25,14.686579502503200,Guaíra,36.0,0.48,0.95,13,7
8727,8727,2022,03/25,14.153012825192400,Guaíra,36.0,0.48,0.95,13,7
8728,8728,2023,03/25,15.474879913282000,Guaíra,36.0,0.48,0.95,13,7
8729,8729,2024,03/25,1.556683031845530,Guaíra,36.0,0.48,0.95,13,7
8730,8730,2015,03/25,15.901233286913100,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8731,8731,2016,03/25,1.309082107533690,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8732,8732,2017,03/25,15.246383779498600,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8733,8733,2018,03/25,15.087493545341200,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8734,8734,2019,03/25,15.707341908520400,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8735,8735,2020,03/25,1.515200691512780,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8736,8736,2021,03/25,15.002765566941800,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8737,8737,2022,03/25,1.420165025920430,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8738,8738,2023,03/25,15.640205091668000,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8739,8739,2024,03/25,15.187757659713900,Marechal Cândido Rondon,36.0,0.48,0.95,13,7
8740,8740,2015,03/25,14.727901471888400,Matelândia,36.0,0.48,0.95,13,7
8741,8741,2016,03/25,8.822298156665940,Matelândia,36.0,0.48,0.95,13,7
8742,8742,2017,03/25,14.256967875144200,Matelândia,36.0,0.48,0.95,13,7
8743,8743,2018,03/25,13.376141074079300,Matelândia,36.0,0.48,0.95,13,7
8744,8744,2019,03/25,14.658721872445900,Matelândia,36.0,0.48,0.95,13,7
8745,8745,2020,03/25,13.341092342010600,Matelândia,36.0,0.48,0.95,13,7
8746,8746,2021,03/25,13.984055932712000,Matelândia,36.0,0.48,0.95,13,7
8747,8747,2022,03/25,1.280986336429800,Matelândia,36.0,0.48,0.95,13,7
8748,8748,2023,03/25,14.773321811368200,Matelândia,36.0,0.48,0.95,13,7
8749,8749,2024,03/25,13.768827850419500,Matelândia,36.0,0.48,0.95,13,7
8750,8750,2015,03/25,15.369934837111500,Medianeira,36.0,0.48,0.95,13,7
8751,8751,2016,03/25,12.168384322551900,Medianeira,36.0,0.48,0.95,13,7
8752,8752,2017,03/25,14.840629288119700,Medianeira,36.0,0.48,0.95,13,7
8753,8753,2018,03/25,14.083299243839900,Medianeira,36.0,0.48,0.95,13,7
8754,8754,2019,03/25,15.144819949890700,Medianeira,36.0,0.48,0.95,13,7
8755,8755,2020,03/25,13.789298118720000,Medianeira,36.0,0.48,0.95,13,7
8756,8756,2021,03/25,1.439841491650090,Medianeira,36.0,0.48,0.95,13,7
8757,8757,2022,03/25,13.401310899082700,Medianeira,36.0,0.48,0.95,13,7
8758,8758,2023,03/25,15.361950103222300,Medianeira,36.0,0.48,0.95,13,7
8759,8759,2024,03/25,13.757953130251000,Medianeira,36.0,0.48,0.95,13,7
8760,8760,2015,03/25,15.852571725354500,Santa Helena,36.0,0.48,0.95,13,7
8761,8761,2016,03/25,13.044867863412700,Santa Helena,36.0,0.48,0.95,13,7
8762,8762,2017,03/25,15.235035406387700,Santa Helena,36.0,0.48,0.95,13,7
8763,8763,2018,03/25,14.777271504734700,Santa Helena,36.0,0.48,0.95,13,7
8764,8764,2019,03/25,15.521245789764900,Santa Helena,36.0,0.48,0.95,13,7
8765,8765,2020,03/25,14.768077959235900,Santa Helena,36.0,0.48,0.95,13,7
8766,8766,2021,03/25,14.843210940843400,Santa Helena,36.0,0.48,0.95,13,7
8767,8767,2022,03/25,14.155819664927300,Santa Helena,36.0,0.48,0.95,13,7
8768,8768,2023,03/25,15.704815830801300,Santa Helena,36.0,0.48,0.95,13,7
8769,8769,2024,03/25,14.590837901501000,Santa Helena,36.0,0.48,0.95,13,7
8770,8770,2015,03/25,15.369934837111500,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8771,8771,2016,03/25,12.168775026975900,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8772,8772,2017,03/25,14.840659632257300,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8773,8773,2018,03/25,1.408360230444290,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8774,8774,2019,03/25,15.144860098868400,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8775,8775,2020,03/25,13.789580444112700,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8776,8776,2021,03/25,14.399311275191100,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8777,8777,2022,03/25,13.401310899082700,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8778,8778,2023,03/25,15.362380867978000,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8779,8779,2024,03/25,13.758053689974000,São Miguel do Iguaçu,36.0,0.48,0.95,13,7
8780,8780,2015,03/25,14.310739045557800,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8781,8781,2016,03/25,7.212873847065520,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8782,8782,2017,03/25,1.375582374915740,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8783,8783,2018,03/25,1.329414545746350,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8784,8784,2019,03/25,14.388369156922600,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8785,8785,2020,03/25,13.239368369262400,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8786,8786,2021,03/25,13.677946572876400,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8787,8787,2022,03/25,12.360383175698300,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8788,8788,2023,03/25,14.483223950320600,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8789,8789,2024,03/25,13.834466343013300,São Pedro do Iguaçu,36.0,0.48,0.95,13,7
8790,8790,2015,03/25,15.073754101999500,Toledo,36.0,0.48,0.95,13,7
8791,8791,2016,03/25,10.478728812764500,Toledo,36.0,0.48,0.95,13,7
8792,8792,2017,03/25,14.304963286680000,Toledo,36.0,0.48,0.95,13,7
8793,8793,2018,03/25,14.338083218055700,Toledo,36.0,0.48,0.95,13,7
8794,8794,2019,03/25,15.048366641598400,Toledo,36.0,0.48,0.95,13,7
8795,8795,2020,03/25,14.492324280406700,Toledo,36.0,0.48,0.95,13,7
8796,8796,2021,03/25,14.256713189067400,Toledo,36.0,0.48,0.95,13,7
8797,8797,2022,03/25,13.104641267798900,Toledo,36.0,0.48,0.95,13,7
8798,8798,2023,03/25,15.008296778184600,Toledo,36.0,0.48,0.95,13,7
8799,8799,2024,03/25,14.987654795522400,Toledo,36.0,0.48,0.95,13,7
