cidade,uf,ano,secao,item,custo_rs_ha,custo_rs_60kg,participacao_pct,produtividade_kg_ha,participacao_ct_pct,categoria_total,categoria_item,fator_deflator,custo_rs_ha_real,custo_rs_60kg_real
Assis Chateaubriand,PR,2021,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),405.37,4.05388,12.34,6000.0,10.04,Custo Fixo (G),,1.2527626200113375,507.8323832739959,5.078549330011562
Assis Chateaubriand,PR,2021,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),3693.16,36.92308,112.35,6000.0,91.54,Custo Operacional (H),,1.2527626200113375,4626.652797721071,46.255854439688214
Assis Chateaubriand,PR,2021,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,21.19,0.21187,0.64,6000.0,0.53,,,1.2527626200113375,26.546039918040243,0.2654228163018021
Assis Chateaubriand,PR,2021,VI - RENDA DE FATORES,33 - Terra Própria,319.9,3.19896,9.73,6000.0,7.93,,Terra,1.2527626200113375,400.75876214162685,4.007537510911468
Assis Chateaubriand,PR,2021,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (F),341.09,3.41083,10.37,6000.0,8.46,Total Renda de Fatores (I),,1.2527626200113375,427.3048020596671,4.27296032721327
Assis Chateaubriand,PR,2021,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),4034.25,40.33391,122.72,6000.0,100.0,Custo Total (J),,1.2527626200113375,5053.957599780739,50.52881476690149
Assis Chateaubriand,PR,2022,I - DESPESAS DO CUSTEIO,1 - Operação com animal,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,I - DESPESAS DO CUSTEIO,2 - Operação com Avião,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,231.46,2.3146,4.62,6000.0,3.44,,,1.146379346107216,265.34096344997624,2.6534096344997624
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,4 - Aluguel de Máquinas,300.15,3.0015,5.99,6000.0,4.46,,Máquinas/Depreciação,1.146379346107216,344.08576073408085,3.440857607340809
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,6 - Mão de obra,0.0,0.0,0.0,6000.0,0.0,,Mão de obra,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,7 - Administrador,84.84,0.8484,1.69,6000.0,1.26,,Administração,1.146379346107216,97.25882372373621,0.9725882372373621
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,8 - Sementes e mudas,833.25,8.3325,16.62,6000.0,12.39,,Sementes,1.146379346107216,955.2205901438377,9.552205901438377
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,9 - Fertilizantes,1930.0,19.3,38.51,6000.0,28.69,,Fertilizantes,1.146379346107216,2212.512137986927,22.12512137986927
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,10 - Agrotóxicos,744.44,7.4444,14.85,6000.0,11.07,,Defensivos/Agrotóxicos,1.146379346107216,853.4106404160559,8.534106404160559
Assis Chateaubriand,PR,2022,3 - Operação com máquinas:,11 - Receita,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,12 - Outros:,12.1 - Embalagens/Utensílios,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,12 - Outros:,12.2 - Análise de Solo,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,12 - Outros:,12.3 - Demais Despesas,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,12 - Outros:,13 - Serviços Diversos,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,12 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO (A),4124.14,41.2414,82.28,6000.0,61.31,Total Despesas de Custeio (A),,1.146379346107216,4727.828916454614,47.27828916454614
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,14 - Transporte Externo,270.0,2.7,5.39,6000.0,4.01,,Transporte,1.146379346107216,309.5224234489483,3.0952242344894834
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,15 - Despesas Administrativas,123.72,1.2372,2.47,6000.0,1.84,,Administração,1.146379346107216,141.83005270038475,1.4183005270038478
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,16 - Despesas de armazenagem,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,17 - Beneficiamento,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,18 - Seguro da Produção,206.21,2.0621,4.11,6000.0,3.07,,Seguro,1.146379346107216,236.39488496076902,2.36394884960769
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,19 - Seguro do crédito,0.0,0.0,0.0,6000.0,0.0,,Seguro,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,20 - Assistência Técnica,41.24,0.4124,0.82,6000.0,0.61,,,1.146379346107216,47.276684233461594,0.47276684233461586
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,21 - Classificação,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,22 - Outros,0.0,0.0,0.0,6000.0,0.0,,,1.146379346107216,0.0,0.0
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,23 - CESSR,137.32,1.3732,2.74,6000.0,2.04,,,1.146379346107216,157.4208118074429,1.574208118074429
Assis Chateaubriand,PR,2022,II - OUTRAS DESPESAS,TOTAL DAS OUTRAS DESPESAS (B),778.49,7.7849,15.53,6000.0,11.57,Total Outras Despesas (B),,1.146379346107216,892.4448571510067,8.924448571510066
Assis Chateaubriand,PR,2022,III - DESPESAS FINANCEIRAS,24 - Juros do Financiamento,109.54,1.0954,2.19,6000.0,1.63,,Juros/Financiamento,1.146379346107216,125.57439357258446,1.2557439357258444
Assis Chateaubriand,PR,2022,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),109.54,1.0954,2.19,6000.0,1.63,Total Despesas Financeiras (C),,1.146379346107216,125.57439357258446,1.2557439357258444
Assis Chateaubriand,PR,2022,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),5012.17,50.1217,100.0,6000.0,74.51,Custo Variável (D),,1.146379346107216,5745.848167178205,57.458481671782046
Assis Chateaubriand,PR,2022,IV - DEPRECIAÇÕES,25 - Depreciação de benfeitorias/instalações,17.15,0.1715,0.34,6000.0,0.25,,Máquinas/Depreciação,1.146379346107216,19.660405785738753,0.19660405785738758
Assis Chateaubriand,PR,2022,IV - DEPRECIAÇÕES,26 - Depreciação de implementos,245.86,2.4586,4.91,6000.0,3.65,,Máquinas/Depreciação,1.146379346107216,281.84882603392015,2.8184882603392016
Assis Chateaubriand,PR,2022,IV - DEPRECIAÇÕES,27 - Depreciação de Máquinas,31.51,0.31515,0.63,6000.0,0.47,,Máquinas/Depreciação,1.146379346107216,36.12241319583838,0.36128145092568914
Assis Chateaubriand,PR,2022,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),294.52,2.94525,5.88,6000.0,4.37,Total Depreciações (E),Máquinas/Depreciação,1.146379346107216,337.63164501549727,3.3763737691222784
Assis Chateaubriand,PR,2022,V - OUTROS CUSTOS FIXOS,28 - Manutenção Periódica Benfeitorias/Instalações,219.57,2.19565,4.38,6000.0,3.26,,,1.146379346107216,251.7105130247614,2.517047811280309
Assis Chateaubriand,PR,2022,V - OUTROS CUSTOS FIXOS,29 - Encargos Sociais,38.68,0.38679,0.77,6000.0,0.58,,,1.146379346107216,44.341953107427116,0.4434080672808101
Assis Chateaubriand,PR,2022,V - OUTROS CUSTOS FIXOS,30 - Seguro do capital fixo,15.36,0.15364,0.31,6000.0,0.23,,Seguro,1.146379346107216,17.608386756206837,0.17612972273591268
Assis Chateaubriand,PR,2022,V - OUTROS CUSTOS FIXOS,31 - Arrendamento,34.33,0.34331,0.68,6000.0,0.51,,Arrendamento,1.146379346107216,39.355202951860726,0.39356349331206836
Assis Chateaubriand,PR,2022,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),307.94,3.07939,6.14,6000.0,4.58,Total Outros Custos Fixos (F),,1.146379346107216,353.0160558402561,3.5301490946091
Assis Chateaubriand,PR,2022,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),602.46,6.02464,12.02,6000.0,8.95,Custo Fixo (G),,1.146379346107216,690.6477008557534,6.906522863731378
Assis Chateaubriand,PR,2022,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),5614.63,56.14634,112.02,6000.0,83.46,Custo Operacional (H),,1.146379346107216,6436.495868033959,64.36500453551344
Assis Chateaubriand,PR,2022,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,88.91,0.88906,1.77,6000.0,1.32,,,1.146379346107216,101.92458766239257,1.0192000214500814
Assis Chateaubriand,PR,2022,VI - RENDA DE FATORES,33 - Terra Própria,1023.28,10.23277,20.42,6000.0,15.21,,Terra,1.146379346107216,1173.067057284592,11.730636181465538
Assis Chateaubriand,PR,2022,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (F),1112.19,11.12183,22.19,6000.0,16.53,Total Renda de Fatores (I),,1.146379346107216,1274.9916449469847,12.749836202915617
Assis Chateaubriand,PR,2022,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),6726.82,67.26817,134.21,6000.0,99.99,Custo Total (J),,1.146379346107216,7711.4875129809425,77.11484073842904
Assis Chateaubriand,PR,2023,I - DESPESAS DO CUSTEIO,1 - Operação com animal,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,I - DESPESAS DO CUSTEIO,2 - Operação com Avião,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,198.74,1.9874,4.71,6000.0,2.52,,,1.0960327537763812,217.82554948551802,2.17825549485518
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,4 - Aluguel de Máquinas,300.15,3.0015,7.11,6000.0,3.81,,Máquinas/Depreciação,1.0960327537763812,328.9742310459808,3.2897423104598085
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,6 - Mão de obra,0.0,0.0,0.0,6000.0,0.0,,Mão de obra,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,7 - Administrador,91.16,0.9116,2.16,6000.0,1.16,,Administração,1.0960327537763812,99.9143458342549,0.999143458342549
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,8 - Sementes e mudas,1080.72,10.8072,25.59,6000.0,13.71,,Sementes,1.0960327537763812,1184.5045176612107,11.845045176612107
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,9 - Fertilizantes,1116.7,11.167,26.44,6000.0,14.16,,Fertilizantes,1.0960327537763812,1223.9397761420848,12.239397761420848
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,10 - Agrotóxicos,632.6,6.326,14.98,6000.0,8.02,,Defensivos/Agrotóxicos,1.0960327537763812,693.3503200389388,6.933503200389387
Assis Chateaubriand,PR,2023,3 - Operação com máquinas:,11 - Receita,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,12.1 - Embalagens/Utensílios,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,12.2 - Análise de Solo,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,12.3 - Demais Despesas,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,13 - Serviços Diversos,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,12 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO (A),3420.07,34.2007,80.99,6000.0,43.38,Total Despesas de Custeio (A),,1.0960327537763812,3748.5087402079885,37.48508740207988
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,14 - Transporte Externo,270.0,2.7,6.39,6000.0,3.42,,Transporte,1.0960327537763812,295.92884351962294,2.9592884351962296
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,15 - Despesas Administrativas,102.6,1.026,2.43,6000.0,1.3,,Administração,1.0960327537763812,112.4529605374567,1.1245296053745673
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,16 - Despesas de armazenagem,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,17 - Beneficiamento,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,18 - Seguro da Produção,171.0,1.71,4.05,6000.0,2.17,,Seguro,1.0960327537763812,187.42160089576117,1.8742160089576119
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,19 - Seguro do crédito,0.0,0.0,0.0,6000.0,0.0,,Seguro,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,20 - Assistência Técnica,34.2,0.342,0.81,6000.0,0.43,,,1.0960327537763812,37.48432017915224,0.3748432017915224
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,21 - Classificação,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,22 - Outros,0.0,0.0,0.0,6000.0,0.0,,,1.0960327537763812,0.0,0.0
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,23 - CESSR,109.05,1.0905,2.58,6000.0,1.38,,,1.0960327537763812,119.52237179931437,1.1952237179931438
Assis Chateaubriand,PR,2023,II - OUTRAS DESPESAS,TOTAL DAS OUTRAS DESPESAS (B),686.8499999999999,6.8685,16.26,6000.0,8.7,Total Outras Despesas (B),,1.0960327537763812,752.8100969313074,7.5281009693130745
Assis Chateaubriand,PR,2023,III - DESPESAS FINANCEIRAS,24 - Juros do Financiamento,116.53,1.1653,2.76,6000.0,1.48,,Juros/Financiamento,1.0960327537763812,127.7206967975617,1.277206967975617
Assis Chateaubriand,PR,2023,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),116.53,1.1653,2.76,6000.0,1.48,Total Despesas Financeiras (C),,1.0960327537763812,127.7206967975617,1.277206967975617
Assis Chateaubriand,PR,2023,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),4223.45,42.2345,100.01,6000.0,53.56,Custo Variável (D),,1.0960327537763812,4629.039533936857,46.290395339368565
Assis Chateaubriand,PR,2023,IV - DEPRECIAÇÕES,25 - Depreciação de benfeitorias/instalações,17.15,0.1715,0.41,6000.0,0.22,,Máquinas/Depreciação,1.0960327537763812,18.796961727264936,0.18796961727264938
Assis Chateaubriand,PR,2023,IV - DEPRECIAÇÕES,26 - Depreciação de implementos,257.69,2.57687,6.1,6000.0,3.27,,Máquinas/Depreciação,1.0960327537763812,282.4366803206357,2.8243339222237434
Assis Chateaubriand,PR,2023,IV - DEPRECIAÇÕES,27 - Depreciação de Máquinas,37.36,0.37356,0.88,6000.0,0.47,,Máquinas/Depreciação,1.0960327537763812,40.9477836810856,0.409433995500705
Assis Chateaubriand,PR,2023,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),312.2,3.12193,7.39,6000.0,3.96,Total Depreciações (E),Máquinas/Depreciação,1.0960327537763812,342.1814257289862,3.4217375349970975
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,28 - Manutenção Periódica Benfeitorias/Instalações,219.57,2.19565,5.2,6000.0,2.78,,,1.0960327537763812,240.65591174668,2.4065043158291117
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,29 - Encargos Sociais,41.56,0.4156,0.98,6000.0,0.53,,,1.0960327537763812,45.55112124694641,0.4555112124694641
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,30 - Seguro do capital fixo,16.39,0.16394,0.39,6000.0,0.21,,Seguro,1.0960327537763812,17.963976834394888,0.17968360965409994
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,31 - Arrendamento,27.26,0.27263,0.65,6000.0,0.35,,Arrendamento,1.0960327537763812,29.877852867944153,0.29881140966205477
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),304.78,3.04782,7.22,6000.0,3.87,Total Outros Custos Fixos (F),,1.0960327537763812,334.04886269596545,3.3405105476147305
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),616.98,6.16975,14.61,6000.0,7.83,Custo Fixo (G),,1.0960327537763812,676.2302884249517,6.762248082611827
Assis Chateaubriand,PR,2023,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),4840.43,48.40425,114.62,6000.0,61.39,Custo Operacional (H),,1.0960327537763812,5305.269822361809,53.0526434219804
Assis Chateaubriand,PR,2023,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,194.54,1.94543,4.61,6000.0,2.47,,,1.0960327537763812,213.22221191965718,2.1322550001791853
Assis Chateaubriand,PR,2023,VI - RENDA DE FATORES,33 - Terra Própria,2849.34,28.49335,67.46,6000.0,36.14,,Terra,1.0960327537763812,3122.9699666451943,31.22964486481425
Assis Chateaubriand,PR,2023,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (F),3043.88,30.43878,72.07,6000.0,38.61,Total Renda de Fatores (I),,1.0960327537763812,3336.1921785648515,33.36189986499344
Assis Chateaubriand,PR,2023,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),7884.31,78.84303,186.69,6000.0,100.0,Custo Total (J),,1.0960327537763812,8641.46200092666,86.41454328697384
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,3000.0,,,,4.776733738342524,0.0,0.0
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,62.64,1.25,0.1809881537127997,3000.0,,,Máquinas/Depreciação,4.776733738342524,299.2146013697757,5.970917172928155
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,3 - Aluguel de máquinas,0.0,0.0,0.0,3000.0,,,Máquinas/Depreciação,4.776733738342524,0.0,0.0
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,4 - Mão-de-obra temporária,0.6900000000000001,0.01,0.0019936434556486,3000.0,,,Mão de obra,4.776733738342524,3.295946279456342,0.04776733738342524
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,5 - Mão-de-obra fixa,7.89,0.16,0.0227968795145911,3000.0,,,Mão de obra,4.776733738342524,37.68842919552252,0.7642773981348039
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,6 - Sementes,38.24,0.76,0.1104882981797168,3000.0,,,Sementes,4.776733738342524,182.66229815421812,3.6303176411403184
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,7 - Fertilizantes,69.61,1.39,0.2011268419531927,3000.0,,,Fertilizantes,4.776733738342524,332.5084355260231,6.639659896296108
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,8 - Defensivos,19.89,0.4,0.0574689396128286,3000.0,,,Defensivos/Agrotóxicos,4.776733738342524,95.0092340556328,1.9106934953370098
Campo Mourão,PR,1999,I - DESPESAS DE CUSTEIO DA LAVOURA,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),198.96,3.9699999999999993,0.5748627564287777,3000.0,,Total Despesas de Custeio (A),,4.776733738342524,950.3789445806286,18.963632941219817
Campo Mourão,PR,1999,II - DESPESAS PÓS-COLHEITA,1 - Transporte externo,18.81,0.38,0.0543484542039872,3000.0,,,Transporte,4.776733738342524,89.85036161822288,1.8151588205701592
Campo Mourão,PR,1999,II - DESPESAS PÓS-COLHEITA,2 - PROAGRO,7.76,0.16,0.0224212655301935,3000.0,,,,4.776733738342524,37.06745380953799,0.7642773981348039
Campo Mourão,PR,1999,II - DESPESAS PÓS-COLHEITA,3 - Assistência Técnica,3.98,0.08,0.0114995665992487,3000.0,,,,4.776733738342524,19.011400278603247,0.38213869906740194
Campo Mourão,PR,1999,II - DESPESAS PÓS-COLHEITA,Total das Despesas Pós-Colheita (B),30.55,0.62,0.0882692863334296,3000.0,,Total Outras Despesas (B),,4.776733738342524,145.92921570636412,2.961574917772365
Campo Mourão,PR,1999,III - DESPESAS FINANCEIRAS,1 - Juros,8.640000000000004,0.17,0.024963883270731,3000.0,,,Juros/Financiamento,4.776733738342524,41.27097949927943,0.8120447355182292
Campo Mourão,PR,1999,III - DESPESAS FINANCEIRAS,Total das Despesas Financeiras  (C),8.640000000000004,0.17,0.024963883270731,3000.0,,Total Despesas Financeiras (C),,4.776733738342524,41.27097949927943,0.8120447355182292
Campo Mourão,PR,1999,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL  (A+B+C = D),238.15,4.759999999999999,0.6880959260329385,3000.0,,Custo Variável (D),,4.776733738342524,1137.5791397862722,22.73725259451041
Campo Mourão,PR,1999,IV - DEPRECIAÇÕES,1 - Depreciação de benfeitorias/instalações,4.37,0.09,0.0126264085524414,3000.0,,,Máquinas/Depreciação,4.776733738342524,20.87432643655683,0.42990603645082714
Campo Mourão,PR,1999,IV - DEPRECIAÇÕES,2 - Depreciação de implementos,0.0,0.0,0.0,3000.0,,,Máquinas/Depreciação,4.776733738342524,0.0,0.0
Campo Mourão,PR,1999,IV - DEPRECIAÇÕES,3 - Depreciação de máquinas,0.0,0.0,0.0,3000.0,,,Máquinas/Depreciação,4.776733738342524,0.0,0.0
Campo Mourão,PR,1999,IV - DEPRECIAÇÕES,Total de Depreciações (E),4.37,0.09,0.0126264085524414,3000.0,,Total Depreciações (E),Máquinas/Depreciação,4.776733738342524,20.87432643655683,0.42990603645082714
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,1 - Manutenção periódica de máquinas,17.55,0.35,0.0507078878936723,3000.0,,,Máquinas/Depreciação,4.776733738342524,83.8316771079113,1.6718568084198833
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,2 - Encargos sociais,4.66,0.09,0.0134643166714822,3000.0,,,,4.776733738342524,22.259579220676162,0.42990603645082714
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,3 - Seguro do capital fixo,0.4599999999999999,0.01,0.0013290956370991,3000.0,,,Seguro,4.776733738342524,2.197297519637561,0.04776733738342524
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,Total de Outros Custos Fixos (F),22.67,0.4499999999999999,0.0655013002022536,3000.0,,Total Outros Custos Fixos (F),,4.776733738342524,108.28855384822504,2.1495301822541353
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,Custo Fixo  (E+F = G),27.040000000000003,0.5399999999999999,0.0781277087546951,3000.0,,Custo Fixo (G),,4.776733738342524,129.16288028478186,2.579436218704963
Campo Mourão,PR,1999,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL  (D+G = H),265.19,5.299999999999999,0.7662236347876337,3000.0,,Custo Operacional (H),,4.776733738342524,1266.742020071054,25.31668881321537
Campo Mourão,PR,1999,VI - RENDA DE FATORES,1 - Remuneração esperada sobre capital fixo,8.91,0.18,0.0257440046229413,3000.0,,,,4.776733738342524,42.56069760863189,0.8598120729016543
Campo Mourão,PR,1999,VI - RENDA DE FATORES,2 - Terra,72.0,1.44,0.208032360589425,3000.0,,,Terra,4.776733738342524,343.9248291606617,6.878496583213234
Campo Mourão,PR,1999,VI - RENDA DE FATORES,Total de Renda de Fatores (I),80.91,1.62,0.2337763652123663,3000.0,,Total Renda de Fatores (I),,4.776733738342524,386.4855267692936,7.7383086561148895
Campo Mourão,PR,1999,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),346.1,6.919999999999999,1.0,3000.0,,Custo Total (J),,4.776733738342524,1653.2275468403477,33.05499746933026
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,3000.0,,,,3.8512680400952717,0.0,0.0
Campo Mourão,PR,2002,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,101.68,2.03,0.1650890552191067,3000.0,,,Máquinas/Depreciação,3.8512680400952717,391.59693431688726,7.8180741213934
