Fase,Tmin,Tmax,Tmed,Chuva,UR,ETc,ETR,ARM,DEF,EXC,N,PP,ISNA,PA,Data semeadura,Data maturação,Municipio,Ano,Latitude,Longitude,Altitude
3,16.2130303030303,28.273939393939393,22.243484848484847,46.77,71.26939393939394,90.58035729401972,61.895947271744156,23.2386812390222,28.684410022275557,0.0,11.1038241818558,2583.8316030935785,0.6833263758370121,4509.604259823906,2025-02-25,2025-06-04,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
4,14.365454545454547,24.899545454545454,19.6325,68.01,74.76681818181818,33.93075906421974,25.36493119709897,47.24,8.565827867120777,18.643750041923234,10.603218605059707,1234.765155976282,0.7475497718483549,4281.9141349706715,2025-02-25,2025-06-04,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
1,20.286470588235293,33.63294117647059,26.959705882352942,25.88,59.98294117647058,19.668011505745206,15.61342065310694,11.722196307268213,4.054590852638268,5.367938595180404,12.204232836845975,2001.494137023029,0.7938484604072007,7521.239765319084,2025-03-05,2025-06-12,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
2,18.819285714285716,29.750714285714285,24.285,84.64999999999999,73.50178571428572,57.25550380032617,50.59721981144047,31.615546170076765,6.658283988885703,14.159430325750975,11.633045997363963,2720.1000230666496,0.8837092760181463,6209.264138993989,2025-03-05,2025-06-12,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
3,16.136363636363637,28.446969696969695,22.291666666666668,38.79,68.9239393939394,87.44189794378045,52.29484931437465,18.110696855702113,35.1470486294058,0.0,10.93764306768567,2475.386713375826,0.5980525416774106,4961.365169632871,2025-03-05,2025-06-12,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
4,12.12,22.493636363636366,17.306818181818183,100.06,79.22,27.650644119660925,24.18955649180425,43.40100293737365,3.461087627856676,50.58013742652421,10.512089007235359,1000.2037870939013,0.8748279565250457,4837.1603262911885,2025-03-05,2025-06-12,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
1,20.035882352941176,33.29882352941177,26.66735294117647,33.27,63.904705882352935,18.213886413098923,15.37126604062624,21.520444444444433,2.842620372472683,1.90619407594113,11.948845057572374,1918.6901229862624,0.8439311463791523,7028.917388006607,2025-03-15,2025-06-22,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
2,17.399285714285714,28.087857142857143,22.743571428571432,73.77,76.0325,49.43896871830614,39.0465995970348,26.756738310417713,10.392369121271345,29.487106536991924,11.388085345824111,2414.910924629646,0.7897939744559583,4812.636205991194,2025-03-15,2025-06-22,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
3,14.800303030303029,26.847575757575758,20.823939393939394,68.7,68.76757575757576,79.49871942362668,46.845289153026755,43.023399910674115,32.65343027059992,5.588049246716839,10.755041039438616,2104.612320937322,0.5892584118670035,3824.2612868136034,2025-03-15,2025-06-22,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
4,12.67818181818182,21.992272727272727,17.335227272727273,126.42,82.675,25.051515809987112,24.2572456793869,47.24,0.7942701306002113,97.94615423128721,10.44096559989738,1058.7190806621704,0.9682945280986325,3800.011285059092,2025-03-15,2025-06-22,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
1,19.32176470588235,29.968235294117648,24.645,65.85,72.98294117647059,14.59451837116674,13.747312959064134,18.685067353173633,0.8472054121026066,39.00593163931312,11.694429822688603,1704.7289763426709,0.941950437105457,6314.230165326129,2025-03-25,2025-07-02,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
2,16.535714285714285,28.407142857142855,22.47142857142857,32.22,71.79392857142857,49.24245153058875,29.877894110420193,13.979345909723857,19.36455742016856,7.047827333029583,11.156268671417532,2235.3776688066096,0.6067507441594464,2589.6306947454154,2025-03-25,2025-07-02,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
3,14.001818181818182,24.831515151515152,19.416666666666668,122.7,75.79545454545455,66.36431950642476,49.18920610309874,43.01807352941792,17.175113403326023,44.47206627720719,10.607434396381834,1878.057306367759,0.7411995853937251,2254.531946006791,2025-03-25,2025-07-02,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
4,9.862727272727271,19.52136363636364,14.692045454545456,174.74,79.22409090909092,23.195747378842416,22.317412226214238,45.55441676310375,0.8783351526281769,149.88624454009994,10.421211265805708,646.1668446585799,0.9621337852028284,2237.457827819875,2025-03-25,2025-07-02,Capitão Leônidas Marques,2025,-25.470296410743654,-53.59297617501056,331
1,19.196470588235293,27.967058823529413,23.581764705882353,120.28999999999999,81.04882352941176,19.981385282504878,17.888679161074354,21.520444444444433,2.0927061214305267,87.70443195003678,12.863724036705927,1959.6449237953314,0.8952672153685542,8919.64150727072,2019-02-05,2019-05-15,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
2,19.215714285714284,27.263214285714287,23.239464285714288,210.94,86.41464285714287,63.39647238304918,57.096603219692796,37.80956662630524,6.299869163356387,137.5542745984464,12.3351995611892,2981.3000536325662,0.9006274493430515,7590.090215986101,2019-02-05,2019-05-15,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
3,17.113030303030303,27.255757575757574,22.184393939393942,58.86,80.89424242424244,113.48937512434789,67.5659063575921,29.103660268713135,45.92346876675578,0.0,11.580468247059727,2784.5344820893943,0.5953500605987264,6054.4254430116125,2019-02-05,2019-05-15,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
4,17.136363636363637,24.926363636363636,21.031363636363636,131.82,88.06,37.45253120520059,33.97373701830182,45.88195746592486,3.47879418689877,81.06796578448645,10.961834575167963,1584.172350978387,0.907114577441011,5941.951869886407,2019-02-05,2019-05-15,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
1,17.98941176470588,27.162941176470586,22.576176470588237,115.82,84.13176470588235,20.249522026926396,18.973993476049863,13.484455148411351,1.2755285508765315,90.18510693109434,12.63764586174625,1757.8624444428128,0.9370094489548729,8425.328530630562,2019-02-15,2019-05-25,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
2,18.948214285714283,27.24892857142857,23.09857142857143,153.65,85.0675,65.93583313753972,44.06377990365235,12.799225053337507,21.87205323388737,110.27145019142151,12.087386832408916,2839.3950939671004,0.6682827501661643,4233.08831693958,2019-02-15,2019-05-25,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
3,17.29787878787879,26.725757575757576,22.01181818181818,115.86,83.34757575757575,94.42686002173076,64.17778844132381,43.53440284365084,30.249071580406948,20.947033768362854,11.343772336234144,2699.181768860726,0.6796560684804553,3555.0662399806415,2019-02-15,2019-05-25,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
4,15.18318181818182,22.917727272727273,19.050454545454546,119.1,87.50363636363636,33.18052455106417,31.349424673620486,46.61208903145827,1.8310998774436835,84.67288913857209,10.77946278833805,1346.662727319151,0.9448140165889887,3515.8282746717177,2019-02-15,2019-05-25,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
1,18.79705882352941,27.506470588235295,23.151764705882353,151.65,84.74764705882353,17.61914040568954,13.717556120017452,21.51072851688123,3.9015842856720857,123.24527091865689,12.39793265473502,1801.011779821151,0.7785598958952509,7400.074097757387,2019-02-25,2019-06-04,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
2,18.011785714285715,26.81607142857143,22.413928571428574,83.57,84.41142857142857,60.13785434932386,38.853745775653174,26.539668916840114,21.284108573670686,39.68731382438794,11.837867555932378,2589.363368965753,0.6460780185133096,3471.500766017446,2019-02-25,2019-06-04,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
3,17.33878787878788,26.244545454545452,21.791666666666668,156.71,84.75484848484848,86.66765318007099,65.04004840467888,47.24,21.627604775392093,70.96962051216123,11.121615226508297,2531.0071222623146,0.7504535546790909,3038.350427973213,2019-02-25,2019-06-04,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
4,13.591363636363637,21.786363636363635,17.688863636363635,212.44,87.82318181818181,29.475485049003314,27.247835204131402,45.27527440431612,2.2276498448719133,187.15689039155248,10.631109815610705,1197.8623789250616,0.9244236408266592,2992.424935325417,2019-02-25,2019-06-04,Cascavel,2019,-25.02937098765911,-53.3797126987861,661
