,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
4128,2023,02/15,15.10408973411782,Guaíra,32.0,0.5,0.9,0.012,0.007
4129,2024,02/15,15.31545166915123,Guaíra,32.0,0.5,0.9,0.012,0.007
4130,2015,02/15,15.262198388462705,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4131,2016,02/15,13.399706399400946,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4132,2017,02/15,14.918664248529483,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4133,2018,02/15,14.767230033691254,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4134,2019,02/15,15.498760937603294,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4135,2020,02/15,14.918535049557418,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4136,2021,02/15,15.52304623582569,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4137,2022,02/15,13.885666021383402,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4138,2023,02/15,15.207931395047655,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4139,2024,02/15,15.183634229580791,Marechal Cândido Rondon,32.0,0.5,0.9,0.012,0.007
4140,2015,02/15,14.892300851036016,Matelândia,32.0,0.5,0.9,0.012,0.007
4141,2016,02/15,9.704617163174348,Matelândia,32.0,0.5,0.9,0.012,0.007
4142,2017,02/15,14.371987911952903,Matelândia,32.0,0.5,0.9,0.012,0.007
4143,2018,02/15,13.77438497430773,Matelândia,32.0,0.5,0.9,0.012,0.007
4144,2019,02/15,15.189088576313218,Matelândia,32.0,0.5,0.9,0.012,0.007
4145,2020,02/15,13.873721755024944,Matelândia,32.0,0.5,0.9,0.012,0.007
4146,2021,02/15,15.04475044984981,Matelândia,32.0,0.5,0.9,0.012,0.007
4147,2022,02/15,12.978896494327602,Matelândia,32.0,0.5,0.9,0.012,0.007
4148,2023,02/15,14.682788810585501,Matelândia,32.0,0.5,0.9,0.012,0.007
4149,2024,02/15,14.73390979066887,Matelândia,32.0,0.5,0.9,0.012,0.007
4150,2015,02/15,15.10633024845977,Medianeira,32.0,0.5,0.9,0.012,0.007
4151,2016,02/15,12.879069404190147,Medianeira,32.0,0.5,0.9,0.012,0.007
4152,2017,02/15,14.66615787353936,Medianeira,32.0,0.5,0.9,0.012,0.007
4153,2018,02/15,14.172324674483365,Medianeira,32.0,0.5,0.9,0.012,0.007
4154,2019,02/15,15.389901652639026,Medianeira,32.0,0.5,0.9,0.012,0.007
4155,2020,02/15,14.283761703795497,Medianeira,32.0,0.5,0.9,0.012,0.007
4156,2021,02/15,15.32121882146203,Medianeira,32.0,0.5,0.9,0.012,0.007
4157,2022,02/15,13.40813507436507,Medianeira,32.0,0.5,0.9,0.012,0.007
4158,2023,02/15,15.068428083517023,Medianeira,32.0,0.5,0.9,0.012,0.007
4159,2024,02/15,14.807200605256027,Medianeira,32.0,0.5,0.9,0.012,0.007
4160,2015,02/15,15.21819972803121,Santa Helena,32.0,0.5,0.9,0.012,0.007
4161,2016,02/15,13.424004034515406,Santa Helena,32.0,0.5,0.9,0.012,0.007
4162,2017,02/15,14.948766653424851,Santa Helena,32.0,0.5,0.9,0.012,0.007
4163,2018,02/15,14.639039844340008,Santa Helena,32.0,0.5,0.9,0.012,0.007
4164,2019,02/15,15.488109096491385,Santa Helena,32.0,0.5,0.9,0.012,0.007
4165,2020,02/15,14.797462175823167,Santa Helena,32.0,0.5,0.9,0.012,0.007
4166,2021,02/15,15.150465843990997,Santa Helena,32.0,0.5,0.9,0.012,0.007
4167,2022,02/15,13.89086401143537,Santa Helena,32.0,0.5,0.9,0.012,0.007
4168,2023,02/15,15.261736841855173,Santa Helena,32.0,0.5,0.9,0.012,0.007
4169,2024,02/15,14.946919187948284,Santa Helena,32.0,0.5,0.9,0.012,0.007
4170,2015,02/15,15.106832261973002,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4171,2016,02/15,12.878950676719265,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4172,2017,02/15,14.666257005552225,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4173,2018,02/15,14.17224646436048,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4174,2019,02/15,15.390121569304013,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4175,2020,02/15,14.284212724733514,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4176,2021,02/15,15.321060578933674,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4177,2022,02/15,13.408309790818919,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4178,2023,02/15,15.06859631331976,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4179,2024,02/15,14.807466692659624,São Miguel do Iguaçu,32.0,0.5,0.9,0.012,0.007
4180,2015,02/15,14.729626181719416,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4181,2016,02/15,8.661115348244914,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4182,2017,02/15,14.218579346597114,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4183,2018,02/15,13.755870062558897,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4184,2019,02/15,15.041109850449825,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4185,2020,02/15,13.870648597056837,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4186,2021,02/15,14.930405548691317,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4187,2022,02/15,12.711948726375361,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4188,2023,02/15,14.503420605758942,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4189,2024,02/15,14.637889505681434,São Pedro do Iguaçu,32.0,0.5,0.9,0.012,0.007
4190,2015,02/15,15.008639815617364,Toledo,32.0,0.5,0.9,0.012,0.007
4191,2016,02/15,10.020373232109407,Toledo,32.0,0.5,0.9,0.012,0.007
4192,2017,02/15,14.476810377574859,Toledo,32.0,0.5,0.9,0.012,0.007
4193,2018,02/15,14.282185975378594,Toledo,32.0,0.5,0.9,0.012,0.007
4194,2019,02/15,15.263766879342407,Toledo,32.0,0.5,0.9,0.012,0.007
4195,2020,02/15,14.670662869294265,Toledo,32.0,0.5,0.9,0.012,0.007
4196,2021,02/15,15.286390413742934,Toledo,32.0,0.5,0.9,0.012,0.007
4197,2022,02/15,13.217854401710529,Toledo,32.0,0.5,0.9,0.012,0.007
4198,2023,02/15,14.831891202453427,Toledo,32.0,0.5,0.9,0.012,0.007
4199,2024,02/15,15.070430951553222,Toledo,32.0,0.5,0.9,0.012,0.007
4200,2015,02/15,14.787908272500164,Cascavel,32.0,0.5,0.9,0.013,0.006
4201,2016,02/15,8.626203831536156,Cascavel,32.0,0.5,0.9,0.013,0.006
4202,2017,02/15,14.032376214125795,Cascavel,32.0,0.5,0.9,0.013,0.006
4203,2018,02/15,13.561241669444705,Cascavel,32.0,0.5,0.9,0.013,0.006
4204,2019,02/15,14.942002872243085,Cascavel,32.0,0.5,0.9,0.013,0.006
4205,2020,02/15,13.684449689308,Cascavel,32.0,0.5,0.9,0.013,0.006
4206,2021,02/15,14.664509021811208,Cascavel,32.0,0.5,0.9,0.013,0.006
4207,2022,02/15,12.673936134940845,Cascavel,32.0,0.5,0.9,0.013,0.006
4208,2023,02/15,14.07376444789727,Cascavel,32.0,0.5,0.9,0.013,0.006
4209,2024,02/15,14.759342061189887,Cascavel,32.0,0.5,0.9,0.013,0.006
4210,2015,02/15,15.10693806630356,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4211,2016,02/15,12.878929622700895,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4212,2017,02/15,14.666273280765331,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4213,2018,02/15,14.172235487586018,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4214,2019,02/15,15.390183540274323,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4215,2020,02/15,14.284300953996556,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4216,2021,02/15,15.321075961281288,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4217,2022,02/15,13.408365455310822,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4218,2023,02/15,15.068647937865066,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4219,2024,02/15,14.807501733893439,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.006
4220,2015,02/15,15.275080838954322,Guaíra,32.0,0.5,0.9,0.013,0.006
4221,2016,02/15,13.263895079834521,Guaíra,32.0,0.5,0.9,0.013,0.006
4222,2017,02/15,14.843349743682241,Guaíra,32.0,0.5,0.9,0.013,0.006
4223,2018,02/15,14.66407178609412,Guaíra,32.0,0.5,0.9,0.013,0.006
4224,2019,02/15,15.471310649611539,Guaíra,32.0,0.5,0.9,0.013,0.006
4225,2020,02/15,14.92102215088117,Guaíra,32.0,0.5,0.9,0.013,0.006
4226,2021,02/15,15.385573328288507,Guaíra,32.0,0.5,0.9,0.013,0.006
4227,2022,02/15,13.84510765864251,Guaíra,32.0,0.5,0.9,0.013,0.006
4228,2023,02/15,15.10408973411782,Guaíra,32.0,0.5,0.9,0.013,0.006
4229,2024,02/15,15.31545166915123,Guaíra,32.0,0.5,0.9,0.013,0.006
4230,2015,02/15,15.262198388462705,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4231,2016,02/15,13.399706399400946,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4232,2017,02/15,14.918664248529483,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4233,2018,02/15,14.767230033691254,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4234,2019,02/15,15.498760937603294,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4235,2020,02/15,14.918535049557418,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4236,2021,02/15,15.52304623582569,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4237,2022,02/15,13.885666021383402,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4238,2023,02/15,15.207931395047655,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4239,2024,02/15,15.183634229580791,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.006
4240,2015,02/15,14.892300851036016,Matelândia,32.0,0.5,0.9,0.013,0.006
4241,2016,02/15,9.704617163174348,Matelândia,32.0,0.5,0.9,0.013,0.006
4242,2017,02/15,14.371987911952903,Matelândia,32.0,0.5,0.9,0.013,0.006
4243,2018,02/15,13.77438497430773,Matelândia,32.0,0.5,0.9,0.013,0.006
4244,2019,02/15,15.189088576313218,Matelândia,32.0,0.5,0.9,0.013,0.006
4245,2020,02/15,13.873721755024944,Matelândia,32.0,0.5,0.9,0.013,0.006
4246,2021,02/15,15.04475044984981,Matelândia,32.0,0.5,0.9,0.013,0.006
4247,2022,02/15,12.978896494327602,Matelândia,32.0,0.5,0.9,0.013,0.006
4248,2023,02/15,14.682788810585501,Matelândia,32.0,0.5,0.9,0.013,0.006
4249,2024,02/15,14.73390979066887,Matelândia,32.0,0.5,0.9,0.013,0.006
4250,2015,02/15,15.10633024845977,Medianeira,32.0,0.5,0.9,0.013,0.006
4251,2016,02/15,12.879069404190147,Medianeira,32.0,0.5,0.9,0.013,0.006
4252,2017,02/15,14.66615787353936,Medianeira,32.0,0.5,0.9,0.013,0.006
4253,2018,02/15,14.172324674483365,Medianeira,32.0,0.5,0.9,0.013,0.006
4254,2019,02/15,15.389901652639026,Medianeira,32.0,0.5,0.9,0.013,0.006
4255,2020,02/15,14.283761703795497,Medianeira,32.0,0.5,0.9,0.013,0.006
4256,2021,02/15,15.32121882146203,Medianeira,32.0,0.5,0.9,0.013,0.006
4257,2022,02/15,13.40813507436507,Medianeira,32.0,0.5,0.9,0.013,0.006
4258,2023,02/15,15.068428083517023,Medianeira,32.0,0.5,0.9,0.013,0.006
4259,2024,02/15,14.807200605256027,Medianeira,32.0,0.5,0.9,0.013,0.006
4260,2015,02/15,15.21819972803121,Santa Helena,32.0,0.5,0.9,0.013,0.006
4261,2016,02/15,13.424004034515406,Santa Helena,32.0,0.5,0.9,0.013,0.006
4262,2017,02/15,14.948766653424851,Santa Helena,32.0,0.5,0.9,0.013,0.006
4263,2018,02/15,14.639039844340008,Santa Helena,32.0,0.5,0.9,0.013,0.006
4264,2019,02/15,15.488109096491385,Santa Helena,32.0,0.5,0.9,0.013,0.006
4265,2020,02/15,14.797462175823167,Santa Helena,32.0,0.5,0.9,0.013,0.006
4266,2021,02/15,15.150465843990997,Santa Helena,32.0,0.5,0.9,0.013,0.006
4267,2022,02/15,13.89086401143537,Santa Helena,32.0,0.5,0.9,0.013,0.006
4268,2023,02/15,15.261736841855173,Santa Helena,32.0,0.5,0.9,0.013,0.006
4269,2024,02/15,14.946919187948284,Santa Helena,32.0,0.5,0.9,0.013,0.006
4270,2015,02/15,15.106832261973002,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4271,2016,02/15,12.878950676719265,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4272,2017,02/15,14.666257005552225,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4273,2018,02/15,14.17224646436048,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4274,2019,02/15,15.390121569304013,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4275,2020,02/15,14.284212724733514,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4276,2021,02/15,15.321060578933674,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4277,2022,02/15,13.408309790818919,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4278,2023,02/15,15.06859631331976,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4279,2024,02/15,14.807466692659624,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.006
4280,2015,02/15,14.729626181719416,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4281,2016,02/15,8.661115348244914,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4282,2017,02/15,14.218579346597114,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4283,2018,02/15,13.755870062558897,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4284,2019,02/15,15.041109850449825,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4285,2020,02/15,13.870648597056837,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4286,2021,02/15,14.930405548691317,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4287,2022,02/15,12.711948726375361,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4288,2023,02/15,14.503420605758942,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4289,2024,02/15,14.637889505681434,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.006
4290,2015,02/15,15.008639815617364,Toledo,32.0,0.5,0.9,0.013,0.006
4291,2016,02/15,10.020373232109407,Toledo,32.0,0.5,0.9,0.013,0.006
4292,2017,02/15,14.476810377574859,Toledo,32.0,0.5,0.9,0.013,0.006
4293,2018,02/15,14.282185975378594,Toledo,32.0,0.5,0.9,0.013,0.006
4294,2019,02/15,15.263766879342407,Toledo,32.0,0.5,0.9,0.013,0.006
4295,2020,02/15,14.670662869294265,Toledo,32.0,0.5,0.9,0.013,0.006
4296,2021,02/15,15.286390413742934,Toledo,32.0,0.5,0.9,0.013,0.006
4297,2022,02/15,13.217854401710529,Toledo,32.0,0.5,0.9,0.013,0.006
4298,2023,02/15,14.831891202453427,Toledo,32.0,0.5,0.9,0.013,0.006
4299,2024,02/15,15.070430951553222,Toledo,32.0,0.5,0.9,0.013,0.006
4300,2015,02/15,14.787908272500164,Cascavel,32.0,0.5,0.9,0.013,0.007
4301,2016,02/15,8.626203831536156,Cascavel,32.0,0.5,0.9,0.013,0.007
4302,2017,02/15,14.032376214125795,Cascavel,32.0,0.5,0.9,0.013,0.007
4303,2018,02/15,13.561241669444705,Cascavel,32.0,0.5,0.9,0.013,0.007
4304,2019,02/15,14.942002872243085,Cascavel,32.0,0.5,0.9,0.013,0.007
4305,2020,02/15,13.684449689308,Cascavel,32.0,0.5,0.9,0.013,0.007
4306,2021,02/15,14.664509021811208,Cascavel,32.0,0.5,0.9,0.013,0.007
4307,2022,02/15,12.673936134940845,Cascavel,32.0,0.5,0.9,0.013,0.007
4308,2023,02/15,14.07376444789727,Cascavel,32.0,0.5,0.9,0.013,0.007
4309,2024,02/15,14.759342061189887,Cascavel,32.0,0.5,0.9,0.013,0.007
4310,2015,02/15,15.10693806630356,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4311,2016,02/15,12.878929622700895,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4312,2017,02/15,14.666273280765331,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4313,2018,02/15,14.172235487586018,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4314,2019,02/15,15.390183540274323,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4315,2020,02/15,14.284300953996556,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4316,2021,02/15,15.321075961281288,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4317,2022,02/15,13.408365455310822,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4318,2023,02/15,15.068647937865066,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4319,2024,02/15,14.807501733893439,Foz do Iguaçu,32.0,0.5,0.9,0.013,0.007
4320,2015,02/15,15.275080838954322,Guaíra,32.0,0.5,0.9,0.013,0.007
4321,2016,02/15,13.263895079834521,Guaíra,32.0,0.5,0.9,0.013,0.007
4322,2017,02/15,14.843349743682241,Guaíra,32.0,0.5,0.9,0.013,0.007
4323,2018,02/15,14.66407178609412,Guaíra,32.0,0.5,0.9,0.013,0.007
4324,2019,02/15,15.471310649611539,Guaíra,32.0,0.5,0.9,0.013,0.007
4325,2020,02/15,14.92102215088117,Guaíra,32.0,0.5,0.9,0.013,0.007
4326,2021,02/15,15.385573328288507,Guaíra,32.0,0.5,0.9,0.013,0.007
4327,2022,02/15,13.84510765864251,Guaíra,32.0,0.5,0.9,0.013,0.007
4328,2023,02/15,15.10408973411782,Guaíra,32.0,0.5,0.9,0.013,0.007
4329,2024,02/15,15.31545166915123,Guaíra,32.0,0.5,0.9,0.013,0.007
4330,2015,02/15,15.262198388462705,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4331,2016,02/15,13.399706399400946,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4332,2017,02/15,14.918664248529483,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4333,2018,02/15,14.767230033691254,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4334,2019,02/15,15.498760937603294,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4335,2020,02/15,14.918535049557418,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4336,2021,02/15,15.52304623582569,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4337,2022,02/15,13.885666021383402,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4338,2023,02/15,15.207931395047655,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4339,2024,02/15,15.183634229580791,Marechal Cândido Rondon,32.0,0.5,0.9,0.013,0.007
4340,2015,02/15,14.892300851036016,Matelândia,32.0,0.5,0.9,0.013,0.007
4341,2016,02/15,9.704617163174348,Matelândia,32.0,0.5,0.9,0.013,0.007
4342,2017,02/15,14.371987911952903,Matelândia,32.0,0.5,0.9,0.013,0.007
4343,2018,02/15,13.77438497430773,Matelândia,32.0,0.5,0.9,0.013,0.007
4344,2019,02/15,15.189088576313218,Matelândia,32.0,0.5,0.9,0.013,0.007
4345,2020,02/15,13.873721755024944,Matelândia,32.0,0.5,0.9,0.013,0.007
4346,2021,02/15,15.04475044984981,Matelândia,32.0,0.5,0.9,0.013,0.007
4347,2022,02/15,12.978896494327602,Matelândia,32.0,0.5,0.9,0.013,0.007
4348,2023,02/15,14.682788810585501,Matelândia,32.0,0.5,0.9,0.013,0.007
4349,2024,02/15,14.73390979066887,Matelândia,32.0,0.5,0.9,0.013,0.007
4350,2015,02/15,15.10633024845977,Medianeira,32.0,0.5,0.9,0.013,0.007
4351,2016,02/15,12.879069404190147,Medianeira,32.0,0.5,0.9,0.013,0.007
4352,2017,02/15,14.66615787353936,Medianeira,32.0,0.5,0.9,0.013,0.007
4353,2018,02/15,14.172324674483365,Medianeira,32.0,0.5,0.9,0.013,0.007
4354,2019,02/15,15.389901652639026,Medianeira,32.0,0.5,0.9,0.013,0.007
4355,2020,02/15,14.283761703795497,Medianeira,32.0,0.5,0.9,0.013,0.007
4356,2021,02/15,15.32121882146203,Medianeira,32.0,0.5,0.9,0.013,0.007
4357,2022,02/15,13.40813507436507,Medianeira,32.0,0.5,0.9,0.013,0.007
4358,2023,02/15,15.068428083517023,Medianeira,32.0,0.5,0.9,0.013,0.007
4359,2024,02/15,14.807200605256027,Medianeira,32.0,0.5,0.9,0.013,0.007
4360,2015,02/15,15.21819972803121,Santa Helena,32.0,0.5,0.9,0.013,0.007
4361,2016,02/15,13.424004034515406,Santa Helena,32.0,0.5,0.9,0.013,0.007
4362,2017,02/15,14.948766653424851,Santa Helena,32.0,0.5,0.9,0.013,0.007
4363,2018,02/15,14.639039844340008,Santa Helena,32.0,0.5,0.9,0.013,0.007
4364,2019,02/15,15.488109096491385,Santa Helena,32.0,0.5,0.9,0.013,0.007
4365,2020,02/15,14.797462175823167,Santa Helena,32.0,0.5,0.9,0.013,0.007
4366,2021,02/15,15.150465843990997,Santa Helena,32.0,0.5,0.9,0.013,0.007
4367,2022,02/15,13.89086401143537,Santa Helena,32.0,0.5,0.9,0.013,0.007
4368,2023,02/15,15.261736841855173,Santa Helena,32.0,0.5,0.9,0.013,0.007
4369,2024,02/15,14.946919187948284,Santa Helena,32.0,0.5,0.9,0.013,0.007
4370,2015,02/15,15.106832261973002,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4371,2016,02/15,12.878950676719265,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4372,2017,02/15,14.666257005552225,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4373,2018,02/15,14.17224646436048,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4374,2019,02/15,15.390121569304013,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4375,2020,02/15,14.284212724733514,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4376,2021,02/15,15.321060578933674,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4377,2022,02/15,13.408309790818919,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4378,2023,02/15,15.06859631331976,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4379,2024,02/15,14.807466692659624,São Miguel do Iguaçu,32.0,0.5,0.9,0.013,0.007
4380,2015,02/15,14.729626181719416,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4381,2016,02/15,8.661115348244914,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4382,2017,02/15,14.218579346597114,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4383,2018,02/15,13.755870062558897,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4384,2019,02/15,15.041109850449825,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4385,2020,02/15,13.870648597056837,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4386,2021,02/15,14.930405548691317,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4387,2022,02/15,12.711948726375361,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4388,2023,02/15,14.503420605758942,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4389,2024,02/15,14.637889505681434,São Pedro do Iguaçu,32.0,0.5,0.9,0.013,0.007
4390,2015,02/15,15.008639815617364,Toledo,32.0,0.5,0.9,0.013,0.007
4391,2016,02/15,10.020373232109407,Toledo,32.0,0.5,0.9,0.013,0.007
4392,2017,02/15,14.476810377574859,Toledo,32.0,0.5,0.9,0.013,0.007
4393,2018,02/15,14.282185975378594,Toledo,32.0,0.5,0.9,0.013,0.007
4394,2019,02/15,15.263766879342407,Toledo,32.0,0.5,0.9,0.013,0.007
4395,2020,02/15,14.670662869294265,Toledo,32.0,0.5,0.9,0.013,0.007
4396,2021,02/15,15.286390413742934,Toledo,32.0,0.5,0.9,0.013,0.007
4397,2022,02/15,13.217854401710529,Toledo,32.0,0.5,0.9,0.013,0.007
4398,2023,02/15,14.831891202453427,Toledo,32.0,0.5,0.9,0.013,0.007
4399,2024,02/15,15.070430951553222,Toledo,32.0,0.5,0.9,0.013,0.007
4400,2015,02/15,15.247580465382287,Cascavel,32.0,0.5,0.95,0.012,0.006
4401,2016,02/15,8.890373857437202,Cascavel,32.0,0.5,0.95,0.012,0.006
4402,2017,02/15,14.468542577368405,Cascavel,32.0,0.5,0.95,0.012,0.006
4403,2018,02/15,13.985647050957088,Cascavel,32.0,0.5,0.95,0.012,0.006
4404,2019,02/15,15.414028845012366,Cascavel,32.0,0.5,0.95,0.012,0.006
4405,2020,02/15,14.118304582053602,Cascavel,32.0,0.5,0.95,0.012,0.006
4406,2021,02/15,15.12067458751826,Cascavel,32.0,0.5,0.95,0.012,0.006
4407,2022,02/15,13.06797868779525,Cascavel,32.0,0.5,0.95,0.012,0.006
4408,2023,02/15,14.506271886076117,Cascavel,32.0,0.5,0.95,0.012,0.006
4409,2024,02/15,15.228802244778358,Cascavel,32.0,0.5,0.95,0.012,0.006
4410,2015,02/15,15.578105574112469,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4411,2016,02/15,13.278839574196223,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4412,2017,02/15,15.124094187866923,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4413,2018,02/15,14.615819105779988,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4414,2019,02/15,15.876971600540278,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4415,2020,02/15,14.738343238568818,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4416,2021,02/15,15.802526648798798,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4417,2022,02/15,13.828115860328648,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4418,2023,02/15,15.537400255498937,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4419,2024,02/15,15.278001758500166,Foz do Iguaçu,32.0,0.5,0.95,0.012,0.006
4420,2015,02/15,15.75342028418556,Guaíra,32.0,0.5,0.95,0.012,0.006
4421,2016,02/15,13.679026878886393,Guaíra,32.0,0.5,0.95,0.012,0.006
4422,2017,02/15,15.309288793367758,Guaíra,32.0,0.5,0.95,0.012,0.006
4423,2018,02/15,15.126252193924524,Guaíra,32.0,0.5,0.95,0.012,0.006
4424,2019,02/15,15.961917026984144,Guaíra,32.0,0.5,0.95,0.012,0.006
4425,2020,02/15,15.393452544971026,Guaíra,32.0,0.5,0.95,0.012,0.006
4426,2021,02/15,15.870327118643651,Guaíra,32.0,0.5,0.95,0.012,0.006
