municipio,data_semeadura,isna_medio,isna_desvio,n_anos,freq_evento_adverso,freq_deficit_faseI,freq_deficit_faseIII,freq_frio_floracao,freq_geada,freq_excesso_faseIV,risco_climatico,produtividade_media_kg_ha,produtividade_desvio_kg_ha,classe_produtividade,pct_anos_cobre_custo,margem_media_rs_ha,risco_economico,score_clima,score_produtividade,score_economico,score_integrado,componente_agroclimatico,topsis_score,classe_risco_topsis
Santa Helena,05/02/,0.6556869016440179,0.1378568654582666,27,0.5185185185185185,0.2592592592592592,0.4444444444444444,0.2222222222222222,0.0,0.1851851851851851,Inapto (risco > 40%),2806.0310532385656,596.3150954060815,Baixa produtividade prevista,42.3,-67.91756949359252,Menos viável,3,2,2,7,-2.7135524736425483,0.0,Alto risco integrado
Santa Helena,05/03/,0.6666508153652239,0.1121511856392142,27,0.5555555555555556,0.4074074074074074,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),2893.9938010244823,670.1103584834772,Baixa produtividade prevista,46.2,-28.946065799813045,Menos viável,3,2,2,7,-2.0977115789580174,0.16376049134464798,Alto risco integrado
Santa Helena,15/02/,0.6585580622638164,0.1158012638136132,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.4814814814814814,0.0,0.2222222222222222,Inapto (risco > 40%),2847.9591112602857,617.1808714135498,Baixa produtividade prevista,46.2,-49.35846764772262,Menos viável,3,2,2,7,-2.469915184939541,0.07463768869793326,Alto risco integrado
Santa Helena,15/03/,0.6855020005870754,0.1098698320240113,27,0.7037037037037037,0.5185185185185185,0.1851851851851851,1.0,0.0,0.3703703703703703,Inapto (risco > 40%),2828.9264080634252,624.8629031397253,Baixa produtividade prevista,46.2,-61.37305539681688,Menos viável,3,2,2,7,-1.9818559839851353,0.10758387107971773,Alto risco integrado
Santa Helena,25/02/,0.6550089604543274,0.111935313023197,27,0.4814814814814814,0.3333333333333333,0.2592592592592592,0.7777777777777778,0.0,0.2962962962962963,Inapto (risco > 40%),2845.5903445258655,611.8587612936415,Baixa produtividade prevista,46.2,-38.09555937925947,Menos viável,3,2,2,7,-2.555459442076361,0.10603810700100412,Alto risco integrado
Santa Helena,25/03/,0.6947700192154924,0.1227175091820644,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),2907.035623564633,604.2963879050652,Baixa produtividade prevista,42.3,-32.76743433854005,Menos viável,3,2,2,7,-1.444913865322737,0.22291151122121575,Alto risco integrado
Santa Lúcia,05/02/,0.7414236274522125,0.1163330023665374,27,0.2962962962962963,0.1851851851851851,0.1481481481481481,0.5185185185185185,0.0,0.3703703703703703,Risco climático 30%,3153.838648214925,638.3145265774443,Produtividade prevista intermediária,50.0,22.311982754894714,Viabilidade intermediária,1,1,1,3,0.6197854462781778,0.5788793780490612,Risco integrado intermediário
Santa Lúcia,05/03/,0.7488996150186359,0.0883731866209022,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.5555555555555556,Risco climático 40%,3244.1013094171767,576.8237763554782,Alta produtividade prevista,53.8,71.07810365506387,Mais viável,2,0,0,2,1.1717319705225515,0.7494745499974139,Baixo risco integrado
Santa Lúcia,15/02/,0.7420738872101222,0.0946965628252043,27,0.2592592592592592,0.1111111111111111,0.1851851851851851,0.8148148148148148,0.0,0.4074074074074074,Risco climático 30%,3229.97876833605,624.9288087306298,Produtividade prevista intermediária,50.0,55.66741118254369,Mais viável,1,1,0,2,0.9655036857825373,0.6932233470837568,Baixo risco integrado
Santa Lúcia,15/03/,0.7616756587734085,0.0911006369006547,27,0.4814814814814814,0.3703703703703703,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3228.5594598639987,554.2135237552769,Produtividade prevista intermediária,50.0,53.26148025798765,Viabilidade intermediária,3,1,1,5,1.3747440653996827,0.7331335994468857,Baixo risco integrado
Santa Lúcia,25/02/,0.7361655600598944,0.0932688135241,27,0.2592592592592592,0.2222222222222222,0.1111111111111111,0.9629629629629628,0.0,0.5185185185185185,Risco climático 30%,3281.8996124653368,491.9395818929197,Alta produtividade prevista,46.2,79.7879781661994,Mais viável,1,0,0,1,1.066637991044104,0.7521256079488471,Baixo risco integrado
Santa Lúcia,25/03/,0.7624467070329765,0.108004686356474,27,0.4444444444444444,0.4074074074074074,0.074074074074074,1.0,0.1851851851851851,0.5555555555555556,Inapto (risco > 40%),3240.3190671711413,576.6134854339452,Alta produtividade prevista,53.8,65.81742605065457,Mais viável,3,0,0,3,1.4423518431450646,0.7700832479236323,Baixo risco integrado
Santa Tereza do Oeste,05/02/,0.7260308758165017,0.1187366044898167,27,0.3333333333333333,0.1851851851851851,0.2222222222222222,0.5185185185185185,0.0,0.3333333333333333,Risco climático 40%,3202.066613461633,489.8580915722351,Produtividade prevista intermediária,50.0,35.89295514907371,Viabilidade intermediária,2,1,1,4,0.5038133637161782,0.5968108239726445,Risco integrado intermediário
Santa Tereza do Oeste,05/03/,0.7245987603393343,0.0957190036720818,27,0.3703703703703703,0.2962962962962963,0.1481481481481481,1.0,0.0,0.5185185185185185,Risco climático 40%,3281.5350380750806,481.6708617126977,Alta produtividade prevista,50.0,78.43738762745674,Mais viável,2,0,0,2,0.8199089448664524,0.7191755782637218,Baixo risco integrado
Santa Tereza do Oeste,15/02/,0.7259555874105287,0.0968216515170887,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8518518518518519,0.0,0.3333333333333333,Risco climático 30%,3211.9172496988344,514.6770499386881,Produtividade prevista intermediária,50.0,40.69463389041383,Viabilidade intermediária,1,1,1,3,0.5451621367263867,0.6121877795334327,Risco integrado intermediário
Santa Tereza do Oeste,15/03/,0.7338530459477327,0.0986626368286668,27,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3272.113783654134,454.9089291097384,Alta produtividade prevista,46.2,61.38026265692479,Mais viável,3,0,0,3,0.9749661264531617,0.7064738472292015,Baixo risco integrado
Santa Tereza do Oeste,25/02/,0.71767175719789,0.0980412290836868,27,0.2962962962962963,0.2222222222222222,0.1481481481481481,0.9629629629629628,0.0,0.4074074074074074,Risco climático 30%,3256.7886503265204,463.49647341158,Alta produtividade prevista,50.0,69.23635283613275,Mais viável,1,0,0,1,0.5652190501384721,0.6724397384527347,Baixo risco integrado
Santa Tereza do Oeste,25/03/,0.7350612753736546,0.1159067632310851,27,0.6296296296296297,0.5925925925925926,0.1111111111111111,1.0,0.1851851851851851,0.5185185185185185,Inapto (risco > 40%),3241.5521294356877,431.79094705404316,Alta produtividade prevista,50.0,56.93738638457774,Mais viável,3,0,0,3,0.867337391408252,0.6845496507105925,Baixo risco integrado
Santa Terezinha de Itaipu,05/02/,0.6680892962451869,0.1343280941455716,27,0.4444444444444444,0.2592592592592592,0.3703703703703703,0.4444444444444444,0.0,0.3333333333333333,Inapto (risco > 40%),2941.9340208195695,742.7338694799837,Baixa produtividade prevista,42.3,-33.32739570814817,Menos viável,3,2,2,7,-1.8582272773499429,0.17504173299955025,Alto risco integrado
Santa Terezinha de Itaipu,05/03/,0.6889581567852093,0.0968617709005816,27,0.5555555555555556,0.5185185185185185,0.1851851851851851,0.9629629629629628,0.0,0.3703703703703703,Inapto (risco > 40%),3112.439385053215,654.7238039528178,Produtividade prevista intermediária,46.2,41.87470165365751,Viabilidade intermediária,3,1,1,5,-0.6726179435417828,0.4778115645720428,Risco integrado intermediário
Santa Terezinha de Itaipu,15/02/,0.6697945697606977,0.1117601972110626,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.7407407407407407,0.0,0.3333333333333333,Inapto (risco > 40%),3026.6766143820687,745.1278756629605,Baixa produtividade prevista,46.2,8.675478602411257,Menos viável,3,2,2,7,-1.4526467677460477,0.3219849885704351,Alto risco integrado
Santa Terezinha de Itaipu,15/03/,0.7130803073422144,0.0984284243787277,27,0.6666666666666666,0.5185185185185185,0.1481481481481481,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3045.358308869503,676.4062843017045,Baixa produtividade prevista,46.2,5.949478186485749,Menos viável,3,2,2,7,-0.45383150230556013,0.4213025690720518,Alto risco integrado
Santa Terezinha de Itaipu,25/02/,0.6723637534649567,0.1009660272142736,27,0.4444444444444444,0.3703703703703703,0.1851851851851851,0.8888888888888888,0.0,0.4074074074074074,Inapto (risco > 40%),3083.9332820706863,675.6398124408626,Baixa produtividade prevista,46.2,36.65917388240819,Viabilidade intermediária,3,2,1,6,-1.1485834775361736,0.41834714363744413,Alto risco integrado
Santa Terezinha de Itaipu,25/03/,0.7203342171037883,0.1172666610463701,27,0.7037037037037037,0.6296296296296297,0.1111111111111111,1.0,0.1111111111111111,0.4074074074074074,Inapto (risco > 40%),3083.0102473096854,689.0295835544761,Baixa produtividade prevista,46.2,25.010187010955903,Viabilidade intermediária,3,2,1,6,-0.13595089244747383,0.49988915418895963,Risco integrado intermediário
Serranópolis do Iguaçu,05/02/,0.7329073115968427,0.114635411167956,27,0.3333333333333333,0.2592592592592592,0.1481481481481481,0.5185185185185185,0.0,0.3703703703703703,Risco climático 40%,3133.9713855283567,623.2714479700909,Produtividade prevista intermediária,50.0,18.3405529280174,Menos viável,2,1,2,5,0.3526834454693809,0.5402977537028617,Risco integrado intermediário
Serranópolis do Iguaçu,05/03/,0.7411052224147255,0.0896121467899361,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.5555555555555556,Risco climático 40%,3224.4524060588533,563.884717435438,Produtividade prevista intermediária,53.8,65.65905002878904,Mais viável,2,1,0,3,0.9208819181228188,0.7086907227597886,Baixo risco integrado
Serranópolis do Iguaçu,15/02/,0.7334176536309888,0.094873620762426,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8148148148148148,0.0,0.4444444444444444,Risco climático 30%,3207.722234803077,603.9913664097371,Produtividade prevista intermediária,50.0,51.730451996619536,Viabilidade intermediária,1,1,1,3,0.6850201970967243,0.6522680694791365,Risco integrado intermediário
Serranópolis do Iguaçu,15/03/,0.754923071217524,0.0916136567440605,27,0.4814814814814814,0.3703703703703703,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3203.005733392595,542.8893521150884,Produtividade prevista intermediária,46.2,46.99502502544174,Viabilidade intermediária,3,1,1,5,1.1202309902204357,0.6908941355126605,Baixo risco integrado
Serranópolis do Iguaçu,25/02/,0.7306288685363386,0.0932795204713211,27,0.2592592592592592,0.2222222222222222,0.1111111111111111,0.9629629629629628,0.0,0.4814814814814814,Risco climático 30%,3267.883090973464,481.33671336627197,Alta produtividade prevista,46.2,77.1812046098437,Mais viável,1,0,0,1,0.8881909495097077,0.7256030325257923,Baixo risco integrado
Serranópolis do Iguaçu,25/03/,0.756643710116724,0.1077439025420723,27,0.5555555555555556,0.4814814814814814,0.1111111111111111,1.0,0.1851851851851851,0.5925925925925926,Inapto (risco > 40%),3228.866488637208,569.3238829170631,Produtividade prevista intermediária,53.8,62.031377002805655,Mais viável,3,1,0,4,1.269438538384483,0.742032314002028,Baixo risco integrado
São José das Palmeiras,05/02/,0.6733770103580988,0.1406204713859476,27,0.4814814814814814,0.2592592592592592,0.4074074074074074,0.2222222222222222,0.0,0.2592592592592592,Inapto (risco > 40%),2844.852612547023,563.2052382348439,Baixa produtividade prevista,42.3,-58.37544986517756,Menos viável,3,2,2,7,-2.1693944330450385,0.08585822967948216,Alto risco integrado
São José das Palmeiras,05/03/,0.6857583050377096,0.1140351121906528,27,0.4444444444444444,0.3703703703703703,0.1851851851851851,0.925925925925926,0.0,0.4444444444444444,Inapto (risco > 40%),2925.805890919184,645.1741333093175,Baixa produtividade prevista,46.2,-23.153787291664457,Menos viável,3,2,2,7,-1.554072601659756,0.23204227891307216,Alto risco integrado
São José das Palmeiras,15/02/,0.6761335423508418,0.1192905150255115,27,0.3703703703703703,0.1111111111111111,0.2962962962962963,0.4814814814814814,0.0,0.3333333333333333,Risco climático 40%,2901.325766788799,583.892268227761,Baixa produtividade prevista,46.2,-38.66288456494721,Menos viável,2,2,2,6,-1.8647763679085547,0.16166078174767215,Alto risco integrado
São José das Palmeiras,15/03/,0.7051712788679441,0.1098338486706725,27,0.7037037037037037,0.5185185185185185,0.1851851851851851,1.0,0.0,0.4814814814814814,Inapto (risco > 40%),2876.5701034526624,558.3292940841318,Baixa produtividade prevista,46.2,-55.42486556673745,Menos viável,3,2,2,7,-1.3572920501401273,0.197252967210511,Alto risco integrado
São José das Palmeiras,25/02/,0.6722383645449128,0.1149177418922091,27,0.4074074074074074,0.2962962962962963,0.1851851851851851,0.7777777777777778,0.0,0.3703703703703703,Inapto (risco > 40%),2875.8381680937214,588.8425889530004,Baixa produtividade prevista,46.2,-31.18112754114641,Menos viável,3,2,2,7,-2.0584429644518623,0.1609746407729135,Alto risco integrado
São José das Palmeiras,25/03/,0.713115635435136,0.1240967121521866,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.4444444444444444,Inapto (risco > 40%),2938.119274097802,567.5826788687048,Baixa produtividade prevista,42.3,-26.675376348777014,Menos viável,3,2,2,7,-0.9205972384182309,0.2977854640690347,Alto risco integrado
São Miguel do Iguaçu,05/02/,0.6716371005235521,0.1353073142380041,27,0.4444444444444444,0.2592592592592592,0.3703703703703703,0.4444444444444444,0.0,0.3333333333333333,Inapto (risco > 40%),2936.9402628906546,756.3696997139526,Baixa produtividade prevista,42.3,-35.29847871186944,Menos viável,3,2,2,7,-1.8048078496654911,0.17607936279691813,Alto risco integrado
São Miguel do Iguaçu,05/03/,0.6928003570755796,0.0966625863483767,27,0.5555555555555556,0.5185185185185185,0.1851851851851851,0.9629629629629628,0.0,0.4444444444444444,Inapto (risco > 40%),3080.9198803381973,687.25925195746,Baixa produtividade prevista,46.2,32.51979151760652,Viabilidade intermediária,3,2,1,6,-0.7285997162302285,0.4512688272105795,Risco integrado intermediário
São Miguel do Iguaçu,15/02/,0.6736776003698409,0.1125747462811843,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.7407407407407407,0.0,0.3703703703703703,Inapto (risco > 40%),3008.5031624417197,769.4699369588012,Baixa produtividade prevista,46.2,3.17723741922303,Menos viável,3,2,2,7,-1.4495803580936624,0.30831966261786115,Alto risco integrado
São Miguel do Iguaçu,15/03/,0.71692911731339,0.0985456355480729,27,0.6666666666666666,0.5185185185185185,0.1481481481481481,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3001.620374188892,724.3567793775868,Baixa produtividade prevista,46.2,-6.447728930849087,Menos viável,3,2,2,7,-0.5629401095318026,0.3815653537187572,Alto risco integrado
São Miguel do Iguaçu,25/02/,0.675729527318358,0.1016478086411192,27,0.3703703703703703,0.3333333333333333,0.1481481481481481,0.8888888888888888,0.0,0.4074074074074074,Risco climático 40%,3035.55433598923,745.4776343752326,Baixa produtividade prevista,46.2,22.659223307352985,Viabilidade intermediária,2,2,1,5,-1.2881620001258267,0.37211212434024304,Alto risco integrado
São Miguel do Iguaçu,25/03/,0.7241587957017254,0.1173220179564276,27,0.7037037037037037,0.6296296296296297,0.1111111111111111,1.0,0.1111111111111111,0.4444444444444444,Inapto (risco > 40%),3061.57740599489,705.7145722315964,Baixa produtividade prevista,46.2,19.65945645232347,Viabilidade intermediária,3,2,1,6,-0.1483327657703504,0.4865648636866041,Risco integrado intermediário
São Pedro do Iguaçu,05/02/,0.7281381832183518,0.1188289764750065,27,0.3703703703703703,0.1851851851851851,0.2592592592592592,0.5185185185185185,0.0,0.3333333333333333,Risco climático 40%,3203.2169876906123,494.3037206000755,Produtividade prevista intermediária,50.0,34.21026243771617,Viabilidade intermediária,2,1,1,4,0.5534894648366838,0.5986492168225874,Risco integrado intermediário
São Pedro do Iguaçu,05/03/,0.7241781374052939,0.0973697637014445,27,0.3703703703703703,0.2592592592592592,0.1481481481481481,1.0,0.0,0.5185185185185185,Risco climático 40%,3268.50892382386,494.2502126441344,Alta produtividade prevista,50.0,75.68692136248495,Mais viável,2,0,0,2,0.7542064601616381,0.7065764458419846,Baixo risco integrado
São Pedro do Iguaçu,15/02/,0.7268197279293039,0.0987145515535248,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8518518518518519,0.0,0.3703703703703703,Risco climático 30%,3205.135077217882,517.5599335295218,Produtividade prevista intermediária,50.0,39.18743500275002,Viabilidade intermediária,1,1,1,3,0.5339089480787026,0.6075673460229618,Risco integrado intermediário
São Pedro do Iguaçu,15/03/,0.7338109475267349,0.1003449411010682,27,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.0,0.037037037037037,0.4444444444444444,Inapto (risco > 40%),3255.5173727011215,465.8180865371895,Alta produtividade prevista,46.2,55.9133487071939,Mais viável,3,0,0,3,0.9017209538517296,0.6863754348392921,Baixo risco integrado
São Pedro do Iguaçu,25/02/,0.7170564259323897,0.0999450621464658,27,0.2962962962962963,0.2222222222222222,0.1481481481481481,0.9629629629629628,0.0,0.4074074074074074,Risco climático 30%,3241.4810685672833,480.7823028753308,Alta produtividade prevista,50.0,65.30307933576087,Mais viável,1,0,0,1,0.4854438535683432,0.6557193015734102,Risco integrado intermediário
São Pedro do Iguaçu,25/03/,0.734020047138187,0.1174232490992409,27,0.6666666666666666,0.6296296296296297,0.1111111111111111,1.0,0.1851851851851851,0.5555555555555556,Inapto (risco > 40%),3219.309571679649,451.992815181251,Produtividade prevista intermediária,50.0,47.24501086129828,Viabilidade intermediária,3,1,1,5,0.7483025869896335,0.6498530899586192,Risco integrado intermediário
Terra Roxa,05/02/,0.6710074490662042,0.1284223774416446,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.2962962962962963,0.0,0.1481481481481481,Inapto (risco > 40%),2981.451619410562,554.4073710278844,Baixa produtividade prevista,46.2,-14.850967392402971,Menos viável,3,2,2,7,-1.6241025949252301,0.24534284670103426,Alto risco integrado
Terra Roxa,05/03/,0.6518616354495171,0.1319246707828475,27,0.5555555555555556,0.4444444444444444,0.2962962962962963,0.9629629629629628,0.0,0.3703703703703703,Inapto (risco > 40%),2992.2209692952856,556.4934004078498,Baixa produtividade prevista,50.0,-3.2941364297766644,Menos viável,3,2,2,7,-1.9829176625442342,0.2453129114118848,Alto risco integrado
Terra Roxa,15/02/,0.6641770144463792,0.1191952333421361,27,0.4074074074074074,0.074074074074074,0.4074074074074074,0.6296296296296297,0.0,0.1851851851851851,Inapto (risco > 40%),2958.4367116593703,519.2481684845972,Baixa produtividade prevista,50.0,-24.19625501897184,Menos viável,3,2,2,7,-1.8691973935084025,0.19729408759220135,Alto risco integrado
Terra Roxa,15/03/,0.6559611189892308,0.129547861311253,27,0.6666666666666666,0.5925925925925926,0.1851851851851851,1.0,0.0,0.2592592592592592,Inapto (risco > 40%),2960.5599318647005,477.6685726753063,Baixa produtividade prevista,42.3,-21.32407126946164,Menos viável,3,2,2,7,-2.034063751373923,0.19054705564615126,Alto risco integrado
Terra Roxa,25/02/,0.6487231165293196,0.1280700836342502,27,0.4444444444444444,0.2962962962962963,0.2592592592592592,0.8148148148148148,0.0,0.3333333333333333,Inapto (risco > 40%),3003.6384911765713,568.0120713344835,Baixa produtividade prevista,50.0,0.6745420962344741,Menos viável,3,2,2,7,-1.999658195665938,0.2551396177156633,Alto risco integrado
Terra Roxa,25/03/,0.6612094557854067,0.1327027675730503,27,0.7407407407407407,0.6666666666666666,0.1851851851851851,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),3023.3039996221332,498.63883013199785,Baixa produtividade prevista,46.2,4.59572984715195,Menos viável,3,2,2,7,-1.6492975107732986,0.2937045948957205,Alto risco integrado
Toledo,05/02/,0.711456115918854,0.125124406279506,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),3145.6247036897976,521.4285575277672,Produtividade prevista intermediária,50.0,26.255232423705863,Viabilidade intermediária,3,1,1,5,-0.051136768393250646,0.5122762002640342,Risco integrado intermediário
Toledo,05/03/,0.6910329412107458,0.1119503778689671,27,0.4074074074074074,0.2592592592592592,0.2592592592592592,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),3173.258581599409,646.3509314460159,Produtividade prevista intermediária,50.0,38.30057304673402,Viabilidade intermediária,3,1,1,5,-0.3635016085439481,0.5035617686532871,Risco integrado intermediário
Toledo,15/02/,0.7070027585536593,0.1075427610525407,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2222222222222222,Risco climático 30%,3098.8817517098546,617.9675854158958,Baixa produtividade prevista,50.0,-0.8806742260793237,Menos viável,1,2,2,5,-0.3492969596907073,0.4182128654357699,Alto risco integrado
Toledo,15/03/,0.6976167533640877,0.112135454870255,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),3141.804773287145,621.7353280285236,Produtividade prevista intermediária,46.2,16.6970354830545,Menos viável,3,1,2,6,-0.36109293263870296,0.4558775109509559,Risco integrado intermediário
Toledo,25/02/,0.6886692036236413,0.1099758108414028,27,0.3703703703703703,0.2222222222222222,0.1851851851851851,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,3150.2458458466695,555.6266782952906,Produtividade prevista intermediária,50.0,33.59209690235684,Viabilidade intermediária,2,1,1,4,-0.5139224988586979,0.47672859044202837,Risco integrado intermediário
Toledo,25/03/,0.6984315530288908,0.1222462142239157,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),3161.7259910094795,588.7198522856112,Produtividade prevista intermediária,50.0,24.430703595499374,Viabilidade intermediária,3,1,1,5,-0.2569769258583147,0.48492184875380573,Risco integrado intermediário
Três Barras do Paraná,05/02/,0.7638841897538418,0.1039871055335007,27,0.2962962962962963,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.3703703703703703,Risco climático 30%,3271.805642026477,352.1271810547146,Alta produtividade prevista,50.0,58.24542870901189,Mais viável,1,0,0,1,1.6100844221832549,0.769761020811841,Baixo risco integrado
Três Barras do Paraná,05/03/,0.7490680583886555,0.1003815561975329,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.6296296296296297,Risco climático 40%,3319.317709641405,396.4943917337331,Alta produtividade prevista,50.0,90.39218246738574,Mais viável,2,0,0,2,1.503211881211669,0.8239692533103528,Baixo risco integrado
Três Barras do Paraná,15/02/,0.7546509958124629,0.0956986649509028,27,0.2222222222222222,0.037037037037037,0.1851851851851851,0.8518518518518519,0.0,0.3333333333333333,Risco climático 30%,3349.232777016311,353.892048531862,Alta produtividade prevista,50.0,91.98395400718285,Mais viável,1,0,0,1,1.7519496134049142,0.8586696950172164,Baixo risco integrado
Três Barras do Paraná,15/03/,0.7578346788292323,0.1051811906335451,27,0.4444444444444444,0.3333333333333333,0.1111111111111111,1.0,0.037037037037037,0.5555555555555556,Inapto (risco > 40%),3329.424826851707,356.3148950733357,Alta produtividade prevista,50.0,82.93080024511318,Mais viável,3,0,0,3,1.733068794086467,0.8405387431153126,Baixo risco integrado
Três Barras do Paraná,25/02/,0.7410353523069971,0.0994019669239344,27,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.9629629629629628,0.0,0.4444444444444444,Risco climático 30%,3325.270374328887,316.7028944000721,Alta produtividade prevista,50.0,95.13864418510038,Mais viável,1,0,0,1,1.3589226001002506,0.8108730081667498,Baixo risco integrado
Três Barras do Paraná,25/03/,0.7523693704060767,0.1197347288898626,27,0.4814814814814814,0.4074074074074074,0.1111111111111111,1.0,0.1481481481481481,0.5925925925925926,Inapto (risco > 40%),3309.1009582776946,339.68503382569315,Alta produtividade prevista,50.0,81.24682841251388,Mais viável,3,0,0,3,1.5286373764392813,0.8123410136758773,Baixo risco integrado
Tupãssi,05/02/,0.7117754159987635,0.1251195041181496,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),3141.0755742145993,515.7270855012891,Produtividade prevista intermediária,50.0,25.598731777137047,Viabilidade intermediária,3,1,1,5,-0.06420189782805362,0.509335203657427,Risco integrado intermediário
Tupãssi,05/03/,0.6914119725590971,0.1120342090766388,27,0.4074074074074074,0.2592592592592592,0.2592592592592592,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),3163.0420569725625,630.6352551299262,Produtividade prevista intermediária,50.0,36.64178296315067,Viabilidade intermediária,3,1,1,5,-0.40000815031108977,0.4959244546845757,Risco integrado intermediário
Tupãssi,15/02/,0.7073771874560774,0.1076818931834635,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2222222222222222,Risco climático 30%,3091.4865205648057,608.9641328372139,Baixa produtividade prevista,50.0,-2.303390129742577,Menos viável,1,2,2,5,-0.37360145909136866,0.4123375340534574,Alto risco integrado
Tupãssi,15/03/,0.6979685499083607,0.1121990356739625,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),3137.353883704755,595.8460130137839,Produtividade prevista intermediária,46.2,16.558878630812178,Menos viável,3,1,2,6,-0.3730410697197707,0.45422169453107514,Risco integrado intermediário
Tupãssi,25/02/,0.6890030589738807,0.1101055766024142,27,0.3703703703703703,0.2222222222222222,0.1851851851851851,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,3142.5200108693516,545.9440180893687,Produtividade prevista intermediária,50.0,31.998677578982804,Viabilidade intermediária,2,1,1,4,-0.5405281748096092,0.4702959951406609,Risco integrado intermediário
Tupãssi,25/03/,0.6987848343676104,0.1222732213280117,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),3159.917053791237,560.6189175304463,Produtividade prevista intermediária,50.0,25.21784371928783,Viabilidade intermediária,3,1,1,5,-0.25737585877689173,0.48663107220078367,Risco integrado intermediário
Vera Cruz do Oeste,05/02/,0.7278652638149666,0.1187201374055743,27,0.3333333333333333,0.1851851851851851,0.2222222222222222,0.5185185185185185,0.0,0.3333333333333333,Risco climático 40%,3202.989241333549,495.7182036687497,Produtividade prevista intermediária,50.0,35.44882946115633,Viabilidade intermediária,2,1,1,4,0.5467125055268266,0.6006716998325107,Risco integrado intermediário
Vera Cruz do Oeste,05/03/,0.7264414399999631,0.0955788521714298,27,0.3703703703703703,0.2962962962962963,0.1481481481481481,1.0,0.0,0.5185185185185185,Risco climático 40%,3270.4844264167646,491.1769479492073,Alta produtividade prevista,50.0,75.65586583164898,Mais viável,2,0,0,2,0.8107858201819483,0.7134935994712958,Baixo risco integrado
Vera Cruz do Oeste,15/02/,0.7277630556463919,0.0968662826154794,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8518518518518519,0.0,0.3703703703703703,Risco climático 30%,3206.8495087119136,518.2589878844369,Produtividade prevista intermediária,50.0,39.3364381744906,Viabilidade intermediária,1,1,1,3,0.5613754157568376,0.6110246102062036,Risco integrado intermediário
Vera Cruz do Oeste,15/03/,0.7356162165404437,0.098513164709534,27,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3260.663811173394,467.14583252600835,Alta produtividade prevista,46.2,57.93358396972822,Mais viável,3,0,0,3,0.9624168998885714,0.6977471466485815,Baixo risco integrado
Vera Cruz do Oeste,25/02/,0.7194589351419692,0.0979975963308625,27,0.2962962962962963,0.2222222222222222,0.1481481481481481,0.9629629629629628,0.0,0.4074074074074074,Risco climático 30%,3250.570829520382,467.61689995970346,Alta produtividade prevista,50.0,67.60468043852217,Mais viável,1,0,0,1,0.5759884730648236,0.670802676951067,Baixo risco integrado
