,Year,PlantingDate,HarvestDate,YieldDry_ton_ha,YieldFresh_ton_ha,YieldPotential_ton_ha,WP,HI0,CCx,CGC,CDC,Municipio
198,2017,01/05,2017-05-17,14.533796393755068,16.148662659727854,14.612795334746721,33.7,0.48,0.96,0.16312,0.11691,Guaíra
199,2017,01/15,2017-05-27,14.537747557059784,16.153052841177537,14.587948175847043,33.7,0.48,0.96,0.16312,0.11691,Guaíra
200,2017,01/25,2017-06-06,14.48987055572258,16.09985617302509,14.537904076442159,33.7,0.48,0.96,0.16312,0.11691,Guaíra
201,2017,02/05,2017-06-17,14.213985545681268,15.793317272979186,14.262820429036529,33.7,0.48,0.96,0.16312,0.11691,Guaíra
202,2017,02/15,2017-06-27,13.897599550309632,15.441777278121814,13.937713801866673,33.7,0.48,0.96,0.16312,0.11691,Guaíra
203,2017,02/25,2017-07-07,13.690009163104625,15.211121292338472,13.732686164128964,33.7,0.48,0.96,0.16312,0.11691,Guaíra
204,2017,03/05,2017-07-15,13.553051887377574,15.058946541530638,13.595989549048543,33.7,0.48,0.96,0.16312,0.11691,Guaíra
205,2017,03/15,2017-07-25,13.262748996606344,14.73638777400705,13.30548787018754,33.7,0.48,0.96,0.16312,0.11691,Guaíra
206,2017,03/25,2017-08-04,12.946568028897914,14.38507558766435,12.982992390156703,33.7,0.48,0.96,0.16312,0.11691,Guaíra
207,2018,01/05,2018-05-17,14.737600048274679,16.375111164749644,14.787399219391197,33.7,0.48,0.96,0.16312,0.11691,Guaíra
208,2018,01/15,2018-05-27,14.648314708952919,16.275905232169908,14.707288987440128,33.7,0.48,0.96,0.16312,0.11691,Guaíra
209,2018,01/25,2018-06-06,14.464601736925705,16.071779707695228,14.551146020384165,33.7,0.48,0.96,0.16312,0.11691,Guaíra
210,2018,02/05,2018-06-17,14.187474524719677,15.763860583021863,14.22730939137748,33.7,0.48,0.96,0.16312,0.11691,Guaíra
211,2018,02/15,2018-06-27,13.724420961969848,15.249356624410941,13.754977340515888,33.7,0.48,0.96,0.16312,0.11691,Guaíra
212,2018,02/25,2018-07-07,13.528948562941652,15.032165069935168,13.529947018694033,33.7,0.48,0.96,0.16312,0.11691,Guaíra
213,2018,03/05,2018-07-15,13.353004631632158,14.836671812924621,13.388477420003738,33.7,0.48,0.96,0.16312,0.11691,Guaíra
214,2018,03/15,2018-07-25,13.080693843030607,14.534104270034007,13.116271595697004,33.7,0.48,0.96,0.16312,0.11691,Guaíra
215,2018,03/25,2018-08-04,12.87648738519709,14.307208205774543,12.914694260534487,33.7,0.48,0.96,0.16312,0.11691,Guaíra
216,2019,01/05,2019-05-17,14.718770112729871,16.3541890141443,14.795289345828536,33.7,0.48,0.96,0.16312,0.11691,Guaíra
217,2019,01/15,2019-05-27,14.658930235433582,16.287700261592867,14.757340700930522,33.7,0.48,0.96,0.16312,0.11691,Guaíra
218,2019,01/25,2019-06-06,14.603242379685497,16.225824866317218,14.679806707624405,33.7,0.48,0.96,0.16312,0.11691,Guaíra
219,2019,02/05,2019-06-17,14.535360038874927,16.150400043194363,14.580075261151158,33.7,0.48,0.96,0.16312,0.11691,Guaíra
220,2019,02/15,2019-06-27,14.475012363741763,16.083347070824182,14.52552045181979,33.7,0.48,0.96,0.16312,0.11691,Guaíra
221,2019,02/25,2019-07-07,14.407043217505848,16.00782579722872,14.455201578787019,33.7,0.48,0.96,0.16312,0.11691,Guaíra
222,2019,03/05,2019-07-15,14.1102048756507,15.678005417389667,14.151629604365482,33.7,0.48,0.96,0.16312,0.11691,Guaíra
223,2019,03/15,2019-07-25,13.716174330007883,15.240193700008758,13.76402850970669,33.7,0.48,0.96,0.16312,0.11691,Guaíra
224,2019,03/25,2019-08-04,13.475731079749853,14.973034533055392,13.517162585322971,33.7,0.48,0.96,0.16312,0.11691,Guaíra
225,2020,01/05,2020-05-16,14.810712391341424,16.456347101490472,14.764137518320256,33.7,0.48,0.96,0.16312,0.11691,Guaíra
226,2020,01/15,2020-05-26,14.727157865611403,16.363508739568225,14.673192453794524,33.7,0.48,0.96,0.16312,0.11691,Guaíra
227,2020,01/25,2020-06-05,14.470788737984202,16.07865415331578,14.387395695990088,33.7,0.48,0.96,0.16312,0.11691,Guaíra
228,2020,02/05,2020-06-16,14.090657358363439,15.656285953737154,14.137900129582265,33.7,0.48,0.96,0.16312,0.11691,Guaíra
229,2020,02/15,2020-06-26,13.952403177584351,15.502670197315945,14.047637271768581,33.7,0.48,0.96,0.16312,0.11691,Guaíra
230,2020,02/25,2020-07-06,13.794451219022209,15.327168021135787,13.898812937078167,33.7,0.48,0.96,0.16312,0.11691,Guaíra
231,2020,03/05,2020-07-15,13.487999106878515,14.98666567430946,13.568456168932864,33.7,0.48,0.96,0.16312,0.11691,Guaíra
232,2020,03/15,2020-07-25,13.278812742278905,14.754236380309894,13.324318398284879,33.7,0.48,0.96,0.16312,0.11691,Guaíra
233,2020,03/25,2020-08-04,13.123536124138326,14.58170680459814,13.169247991786682,33.7,0.48,0.96,0.16312,0.11691,Guaíra
234,2021,01/05,2021-05-17,14.768404014403053,16.40933779378117,14.80974388781423,33.7,0.48,0.96,0.16312,0.11691,Guaíra
235,2021,01/15,2021-05-27,14.72496178856414,16.361068653960157,14.76801988215074,33.7,0.48,0.96,0.16312,0.11691,Guaíra
236,2021,01/25,2021-06-06,14.6534938264405,16.28165980715611,14.694461345114837,33.7,0.48,0.96,0.16312,0.11691,Guaíra
237,2021,02/05,2021-06-17,14.595580995855244,16.217312217616936,14.628359048357785,33.7,0.48,0.96,0.16312,0.11691,Guaíra
238,2021,02/15,2021-06-27,14.37688264475551,15.974314049728344,14.425989696080071,33.7,0.48,0.96,0.16312,0.11691,Guaíra
239,2021,02/25,2021-07-07,13.99740834269843,15.552675936331589,13.980263238226925,33.7,0.48,0.96,0.16312,0.11691,Guaíra
240,2021,03/05,2021-07-15,13.550688584509697,15.056320649455218,13.577322623810552,33.7,0.48,0.96,0.16312,0.11691,Guaíra
241,2021,03/15,2021-07-25,13.18662055694244,14.651800618824932,13.19881800407366,33.7,0.48,0.96,0.16312,0.11691,Guaíra
242,2021,03/25,2021-08-04,12.61201261430708,14.013347349230088,12.678039910618427,33.7,0.48,0.96,0.16312,0.11691,Guaíra
243,2022,01/05,2022-05-17,14.591716747531226,16.213018608368028,14.70860779286149,33.7,0.48,0.96,0.16312,0.11691,Guaíra
244,2022,01/15,2022-05-27,14.220801003950124,15.800890004389025,14.331112315466596,33.7,0.48,0.96,0.16312,0.11691,Guaíra
245,2022,01/25,2022-06-06,13.824782374554468,15.36086930506052,13.925343342411658,33.7,0.48,0.96,0.16312,0.11691,Guaíra
246,2022,02/05,2022-06-17,13.357154879688606,14.841283199654006,13.500060591505818,33.7,0.48,0.96,0.16312,0.11691,Guaíra
247,2022,02/15,2022-06-27,12.92828288282312,14.364758758692355,12.983070007940816,33.7,0.48,0.96,0.16312,0.11691,Guaíra
248,2022,02/25,2022-07-07,12.623779191794716,14.02642132421635,12.666618826550396,33.7,0.48,0.96,0.16312,0.11691,Guaíra
249,2022,03/05,2022-07-15,12.4964044716446,13.88489385738289,12.537389001381642,33.7,0.48,0.96,0.16312,0.11691,Guaíra
250,2022,03/15,2022-07-25,12.313075807295041,13.681195341438935,12.338877642280774,33.7,0.48,0.96,0.16312,0.11691,Guaíra
251,2022,03/25,2022-08-04,12.16384918946368,13.515387988292977,12.197932050722873,33.7,0.48,0.96,0.16312,0.11691,Guaíra
252,2023,01/05,2023-05-17,14.74218518341105,16.38020575934561,14.81584834556341,33.7,0.48,0.96,0.16312,0.11691,Guaíra
253,2023,01/15,2023-05-27,14.668883124240237,16.298759026933595,14.748948506031072,33.7,0.48,0.96,0.16312,0.11691,Guaíra
254,2023,01/25,2023-06-06,14.672512766962477,16.30279196329164,14.711979781091271,33.7,0.48,0.96,0.16312,0.11691,Guaíra
255,2023,02/05,2023-06-17,14.565130644310402,16.183478493678223,14.60851197578329,33.7,0.48,0.96,0.16312,0.11691,Guaíra
256,2023,02/15,2023-06-27,14.093414737917355,15.65934970879706,14.135999987933909,33.7,0.48,0.96,0.16312,0.11691,Guaíra
257,2023,02/25,2023-07-07,13.811689747172784,15.346321941303092,13.855598507052122,33.7,0.48,0.96,0.16312,0.11691,Guaíra
258,2023,03/05,2023-07-15,13.707667407674464,15.230741564082738,13.751669998547243,33.7,0.48,0.96,0.16312,0.11691,Guaíra
259,2023,03/15,2023-07-25,13.431159614584667,14.923510682871852,13.492652936047294,33.7,0.48,0.96,0.16312,0.11691,Guaíra
260,2023,03/25,2023-08-04,13.310291630855748,14.789212923173052,13.35262720114745,33.7,0.48,0.96,0.16312,0.11691,Guaíra
261,2024,01/05,2024-05-16,14.860318436633694,16.511464929592993,14.873326978967174,33.7,0.48,0.96,0.16312,0.11691,Guaíra
262,2024,01/15,2024-05-26,14.810343771673928,16.45593752408214,14.864061659939843,33.7,0.48,0.96,0.16312,0.11691,Guaíra
263,2024,01/25,2024-06-05,14.58310750513429,16.203452783482543,14.628206399796401,33.7,0.48,0.96,0.16312,0.11691,Guaíra
264,2024,02/05,2024-06-16,14.382398287149611,15.980442541277345,14.40950206417434,33.7,0.48,0.96,0.16312,0.11691,Guaíra
265,2024,02/15,2024-06-26,14.293541789901102,15.881713099890113,14.350272643603121,33.7,0.48,0.96,0.16312,0.11691,Guaíra
266,2024,02/25,2024-07-06,14.232358793683787,15.813731992981985,14.29688375799475,33.7,0.48,0.96,0.16312,0.11691,Guaíra
267,2024,03/05,2024-07-15,14.076254692019116,15.64028299113235,14.144306161823215,33.7,0.48,0.96,0.16312,0.11691,Guaíra
268,2024,03/15,2024-07-25,13.605488118157142,15.117209020174602,13.674117390471915,33.7,0.48,0.96,0.16312,0.11691,Guaíra
269,2024,03/25,2024-08-04,13.39812757910569,14.886808421228544,13.443887271020246,33.7,0.48,0.96,0.16312,0.11691,Guaíra
270,2015,01/05,2015-05-17,14.601506069055574,16.22389563228397,14.704492017761396,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
271,2015,01/15,2015-05-27,14.656415254807088,16.284905838674543,14.690638434160308,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
272,2015,01/25,2015-06-06,14.633232514288878,16.259147238098752,14.650800538520377,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
273,2015,02/05,2015-06-17,14.54430280705941,16.16033645228823,14.581978329252792,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
274,2015,02/15,2015-06-27,14.303391519117108,15.892657243463454,14.39411203841422,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
275,2015,02/25,2015-07-07,14.167991247730162,15.742212497477958,14.249099427851123,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
276,2015,03/05,2015-07-15,13.933463902849072,15.48162655872119,14.040302797917102,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
277,2015,03/15,2015-07-25,13.772847801572807,15.303164223969786,13.843164598760069,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
278,2015,03/25,2015-08-04,13.59795737601053,15.108841528900589,13.639851168945896,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
279,2016,01/05,2016-05-16,14.292600834102519,15.880667593447242,14.363432660646875,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
280,2016,01/15,2016-05-26,14.130019510003585,15.700021677781761,14.206546550580526,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
281,2016,01/25,2016-06-05,13.920855017471505,15.467616686079449,13.962878593817456,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
282,2016,02/05,2016-06-16,13.283350562444264,14.759278402715848,13.326650499040488,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
283,2016,02/15,2016-06-26,12.551007350083808,13.945563722315342,12.578715058052985,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
284,2016,02/25,2016-07-06,12.133360054144362,13.481511171271512,12.169919884812142,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
285,2016,03/05,2016-07-15,11.881582369307896,13.201758188119884,11.938859913109829,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
286,2016,03/15,2016-07-25,11.531738861623266,12.813043179581406,11.568682999005604,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
287,2016,03/25,2016-08-04,11.203797191320058,12.448663545911176,11.262513239225692,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
288,2017,01/05,2017-05-17,14.535576350359381,16.150640389288203,14.644603950009202,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
289,2017,01/15,2017-05-27,14.564578353321467,16.182864837023853,14.627014887089139,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
290,2017,01/25,2017-06-06,14.533835087993713,16.14870565332635,14.579368968024816,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
291,2017,02/05,2017-06-17,14.260871352182054,15.845412613535615,14.3111801937514,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
292,2017,02/15,2017-06-27,13.968663030050259,15.520736700055842,14.009509555711384,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
293,2017,02/25,2017-07-07,13.77216964290701,15.302410714341121,13.816692491810525,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
294,2017,03/05,2017-07-15,13.645552428542134,15.16172492060237,13.688500711699882,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
295,2017,03/15,2017-07-25,13.36802251742826,14.853358352698066,13.410787442139554,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
296,2017,03/25,2017-08-04,13.0581830005796,14.509092222866222,13.095585094350444,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
297,2018,01/05,2018-05-17,14.743137161930541,16.381263513256155,14.790309274519092,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
298,2018,01/15,2018-05-27,14.682683444577576,16.314092716197305,14.73445491239358,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
299,2018,01/25,2018-06-06,14.552740530886418,16.16971170098491,14.620159964515976,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
300,2018,02/05,2018-06-17,14.275283652965586,15.861426281072873,14.31376457025094,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
301,2018,02/15,2018-06-27,13.820619043622967,15.356243381803296,13.843499714931799,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
302,2018,02/25,2018-07-07,13.638714018552559,15.15412668728062,13.61250806587895,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
303,2018,03/05,2018-07-15,13.434471521525962,14.92719057947329,13.464443164243812,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
304,2018,03/15,2018-07-25,13.160245184702724,14.622494649669694,13.194560960703104,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
305,2018,03/25,2018-08-04,12.930615519977476,14.36735057775275,12.985036267576392,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
306,2019,01/05,2019-05-17,14.706017368489192,16.340019298321323,14.79507835489476,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
307,2019,01/15,2019-05-27,14.640360832083562,16.267067591203958,14.755010510747182,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
308,2019,01/25,2019-06-06,14.645190443979391,16.272433826643766,14.696567834308338,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
309,2019,02/05,2019-06-17,14.555311225634856,16.172568028483173,14.600157002282183,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
310,2019,02/15,2019-06-27,14.50056206500333,16.111735627781478,14.548866261590153,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
311,2019,02/25,2019-07-07,14.434692780708827,16.03854753412092,14.483731448423708,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
312,2019,03/05,2019-07-15,14.139335566583936,15.710372851759928,14.18106170753748,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
313,2019,03/15,2019-07-25,13.740893646654143,15.267659607393492,13.791017627325596,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
314,2019,03/25,2019-08-04,13.472365627758451,14.969295141953834,13.513749077495135,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
315,2020,01/05,2020-05-16,13.544491548407159,15.049435053785732,14.753178560546113,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
316,2020,01/15,2020-05-26,13.296465197900227,14.773850219889141,14.562142465992526,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
317,2020,01/25,2020-06-05,13.306164057624452,14.784626730693835,14.317572192869243,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
318,2020,02/05,2020-06-16,13.967395009650291,15.519327788500323,14.13870650417753,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
319,2020,02/15,2020-06-26,13.950207229275176,15.500230254750194,14.05189840127698,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
320,2020,02/25,2020-07-06,13.75531709232059,15.283685658133988,13.886979585614,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
321,2020,03/05,2020-07-15,13.41674789399499,14.907497659994432,13.526868961376069,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
322,2020,03/15,2020-07-25,13.151520506743335,14.61280056304815,13.233102104544434,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
323,2020,03/25,2020-08-04,13.00511232429654,14.450124804773933,13.061676662181469,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
324,2021,01/05,2021-05-17,14.803011247413867,16.447790274904296,14.824794739083831,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
325,2021,01/15,2021-05-27,14.751234053935818,16.390260059928686,14.786007617018074,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
326,2021,01/25,2021-06-06,14.682366509324464,16.31374056591607,14.735719996667513,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
327,2021,02/05,2021-06-17,14.64618262498715,16.27353624998572,14.68715098994852,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
328,2021,02/15,2021-06-27,14.508506101149633,16.120562334610703,14.533495871630455,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
329,2021,02/25,2021-07-07,14.190573710269868,15.767304122522075,14.130127820431678,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
330,2021,03/05,2021-07-15,13.757128502754373,15.285698336393747,13.774152465081828,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
331,2021,03/15,2021-07-25,13.416820931990058,14.907578813322287,13.434084482365074,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
332,2021,03/25,2021-08-04,12.884008920726588,14.315565467473986,12.972082451401223,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
333,2022,01/05,2022-05-17,14.57019716096918,16.189107956632423,14.707960391181942,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
334,2022,01/15,2022-05-27,14.226627340808303,15.807363712009225,14.35092424152789,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
335,2022,01/25,2022-06-06,13.845106623486267,15.38345180387363,13.959553286285932,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
336,2022,02/05,2022-06-17,13.367678992591157,14.852976658434619,13.522930408442283,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
337,2022,02/15,2022-06-27,12.966475526179547,14.407195029088385,13.01516248163361,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
338,2022,02/25,2022-07-07,12.659051144732429,14.065612383036031,12.699963688826301,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
339,2022,03/05,2022-07-15,12.52939642874432,13.921551587493688,12.570837528612577,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
340,2022,03/15,2022-07-25,12.34823884236085,13.720265380400944,12.375235892343373,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
341,2022,03/25,2022-08-04,12.205768006958037,13.561964452175596,12.23860423590683,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
342,2023,01/05,2023-05-17,14.767238196498328,16.408042440553697,14.828986952874603,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
343,2023,01/15,2023-05-27,14.711401273895131,16.346001415439034,14.780156076627636,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
344,2023,01/25,2023-06-06,14.714962009366571,16.34995778818508,14.756251938504699,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
345,2023,02/05,2023-06-17,14.634964027241594,16.26107114137955,14.678345358714484,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
346,2023,02/15,2023-06-27,14.190292951678694,15.766992168531882,14.233074868432656,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
347,2023,02/25,2023-07-07,13.925069958638266,15.472299954042517,13.970512675345951,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
348,2023,03/05,2023-07-15,13.83030760378503,15.367008448650033,13.878657785960158,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
349,2023,03/15,2023-07-25,13.566622300242502,15.074024778047225,13.631568423527701,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
350,2023,03/25,2023-08-04,13.452479819401761,14.947199799335289,13.495286251615893,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
351,2024,01/05,2024-05-16,14.875700392561159,16.52855599173462,14.871371480209696,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
352,2024,01/15,2024-05-26,14.808537459212214,16.453930510235793,14.841798185129528,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
353,2024,01/25,2024-06-05,14.568428484095492,16.187142760106102,14.568439772149496,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
354,2024,02/05,2024-06-16,14.289642131989055,15.877380146654506,14.330427640163608,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
355,2024,02/15,2024-06-26,14.16975746231216,15.744174958124622,14.259047221535267,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
356,2024,02/25,2024-07-06,14.113809390644827,15.682010434049808,14.193640609820763,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
357,2024,03/05,2024-07-15,13.90491028118224,15.44990031242471,13.983875092918888,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
358,2024,03/15,2024-07-25,13.319539862663612,14.799488736292902,13.40705006485011,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
359,2024,03/25,2024-08-04,13.071975828786485,14.524417587540539,13.128665427583096,33.7,0.48,0.96,0.16312,0.11691,Marechal Cândido Rondon
360,2015,01/05,2015-05-17,14.612849163267706,16.23649907029745,14.664624479938057,33.7,0.48,0.96,0.16312,0.11691,Matelândia
361,2015,01/15,2015-05-27,14.584935378113675,16.20548375345964,14.615499259939437,33.7,0.48,0.96,0.16312,0.11691,Matelândia
362,2015,01/25,2015-06-06,14.459833540736692,16.066481711929658,14.500966946674374,33.7,0.48,0.96,0.16312,0.11691,Matelândia
363,2015,02/05,2015-06-17,14.323701652674353,15.915224058527059,14.361427620886568,33.7,0.48,0.96,0.16312,0.11691,Matelândia
364,2015,02/15,2015-06-27,13.954105687247962,15.504561874719958,14.002251604443389,33.7,0.48,0.96,0.16312,0.11691,Matelândia
365,2015,02/25,2015-07-07,13.670765045494628,15.189738939438476,13.718790327866952,33.7,0.48,0.96,0.16312,0.11691,Matelândia
366,2015,03/05,2015-07-15,13.294596439078417,14.77177382119824,13.371180110238809,33.7,0.48,0.96,0.16312,0.11691,Matelândia
367,2015,03/15,2015-07-25,12.970288453848829,14.411431615387587,13.028521570826957,33.7,0.48,0.96,0.16312,0.11691,Matelândia
368,2015,03/25,2015-08-04,12.594362069848064,13.993735633164516,12.630983867772715,33.7,0.48,0.96,0.16312,0.11691,Matelândia
369,2016,01/05,2016-05-16,14.010322779474372,15.567025310527079,14.09422556484597,33.7,0.48,0.96,0.16312,0.11691,Matelândia
370,2016,01/15,2016-05-26,13.699992132615508,15.222213480683898,13.774777151003427,33.7,0.48,0.96,0.16312,0.11691,Matelândia
371,2016,01/25,2016-06-05,13.290255359078042,14.766950398975602,13.333718852262374,33.7,0.48,0.96,0.16312,0.11691,Matelândia
372,2016,02/05,2016-06-16,12.380809639553457,13.756455155059395,12.42578478954143,33.7,0.48,0.96,0.16312,0.11691,Matelândia
373,2016,02/15,2016-06-26,9.086022212104307,10.095580235671452,11.496759485824349,33.7,0.48,0.96,0.16312,0.11691,Matelândia
374,2016,02/25,2016-07-06,10.886521024179707,12.096134471310785,10.914452096234182,33.7,0.48,0.96,0.16312,0.11691,Matelândia
375,2016,03/05,2016-07-15,10.513925251278529,11.682139168087254,10.55922636572596,33.7,0.48,0.96,0.16312,0.11691,Matelândia
376,2016,03/15,2016-07-25,9.993613045615612,11.104014495128459,10.018427031254154,33.7,0.48,0.96,0.16312,0.11691,Matelândia
377,2016,03/25,2016-08-04,7.550615372605577,8.389572636228419,9.545325674174947,33.7,0.48,0.96,0.16312,0.11691,Matelândia
378,2017,01/05,2017-05-17,14.434856538064016,16.038729486737797,14.48964746692318,33.7,0.48,0.96,0.16312,0.11691,Matelândia
379,2017,01/15,2017-05-27,14.378459447389918,15.976066052655465,14.421540301172165,33.7,0.48,0.96,0.16312,0.11691,Matelândia
380,2017,01/25,2017-06-06,14.28038545383785,15.867094948708722,14.323054112494056,33.7,0.48,0.96,0.16312,0.11691,Matelândia
381,2017,02/05,2017-06-17,13.90270481879886,15.4474497986654,13.948370147517533,33.7,0.48,0.96,0.16312,0.11691,Matelândia
382,2017,02/15,2017-06-27,13.453282882975904,14.948092092195449,13.491461756140406,33.7,0.48,0.96,0.16312,0.11691,Matelândia
383,2017,02/25,2017-07-07,13.130317740187078,14.589241933541198,13.169553506851738,33.7,0.48,0.96,0.16312,0.11691,Matelândia
384,2017,03/05,2017-07-15,12.903651273100103,14.337390303444558,12.945979923183941,33.7,0.48,0.96,0.16312,0.11691,Matelândia
385,2017,03/15,2017-07-25,12.54798201508843,13.942202238987143,12.591535906913444,33.7,0.48,0.96,0.16312,0.11691,Matelândia
386,2017,03/25,2017-08-04,12.211221235396485,13.568023594884982,12.245331612539745,33.7,0.48,0.96,0.16312,0.11691,Matelândia
387,2018,01/05,2018-05-17,14.72488347985172,16.360981644279686,14.77198901560809,33.7,0.48,0.96,0.16312,0.11691,Matelândia
388,2018,01/15,2018-05-27,14.548142970825308,16.16460330091701,14.600814403856866,33.7,0.48,0.96,0.16312,0.11691,Matelândia
389,2018,01/25,2018-06-06,14.178847286662128,15.75427476295792,14.262089257283398,33.7,0.48,0.96,0.16312,0.11691,Matelândia
390,2018,02/05,2018-06-17,13.61706367130381,15.130070745893123,13.660028389885005,33.7,0.48,0.96,0.16312,0.11691,Matelândia
391,2018,02/15,2018-06-27,12.888080113722808,14.320089015247564,12.923786176409388,33.7,0.48,0.96,0.16312,0.11691,Matelândia
392,2018,02/25,2018-07-07,12.509634181836448,13.899593535373832,12.53661478152666,33.7,0.48,0.96,0.16312,0.11691,Matelândia
