municipio,data_semeadura,isna_medio,isna_desvio,n_anos,freq_evento_adverso,freq_deficit_faseI,freq_deficit_faseIII,freq_frio_floracao,freq_geada,freq_excesso_faseIV,risco_climatico,pct_anos_cobre_custo,margem_media_rs_ha_operacional_conab,risco_economico,margem_media_rs_ha_100pct,margem_media_rs_ha_rateio50,margem_media_rs_ha_rateio_proporcional,score_clima,score_economico,score_combinado
Toledo,25/02/,0.6886692036236413,0.1099758108414028,27,0.3703703703703703,0.2222222222222222,0.1851851851851851,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,50.0,33.592096902356836,Viabilidade intermediária,-896.000085028913,5.097020332317348,171.9668546584711,2,1,3
Toledo,25/03/,0.6984315530288908,0.1222462142239157,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),50.0,24.430703595499374,Viabilidade intermediária,-905.16147833577,-4.064372974540115,162.8054613516136,3,1,4
Três Barras do Paraná,05/02/,0.7638841897538418,0.1039871055335007,27,0.2962962962962963,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.3703703703703703,Risco climático 30%,50.0,58.24542870901189,Mais viável,-871.3467532222575,29.750352138972403,196.62018646512615,1,0,1
Três Barras do Paraná,05/03/,0.7490680583886555,0.1003815561975329,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.6296296296296297,Risco climático 40%,50.0,90.39218246738574,Mais viável,-839.1999994638838,61.89710589734621,228.7669402235001,2,0,2
Três Barras do Paraná,15/02/,0.7546509958124629,0.0956986649509028,27,0.2222222222222222,0.037037037037037,0.1851851851851851,0.8518518518518519,0.0,0.3333333333333333,Risco climático 30%,50.0,91.98395400718283,Mais viável,-837.6082279240866,63.488877437143294,230.35871176329712,1,0,1
Três Barras do Paraná,15/03/,0.7578346788292323,0.1051811906335451,27,0.4444444444444444,0.3333333333333333,0.1111111111111111,1.0,0.037037037037037,0.5555555555555556,Inapto (risco > 40%),50.0,82.93080024511318,Mais viável,-846.6613816861562,54.43572367507374,221.3055580012275,3,0,3
Três Barras do Paraná,25/02/,0.7410353523069971,0.0994019669239344,27,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.9629629629629628,0.0,0.4444444444444444,Risco climático 30%,50.0,95.13864418510038,Mais viável,-834.4535377461691,66.64356761506077,233.5134019412145,1,0,1
Três Barras do Paraná,25/03/,0.7523693704060767,0.1197347288898626,27,0.4814814814814814,0.4074074074074074,0.1111111111111111,1.0,0.1481481481481481,0.5925925925925926,Inapto (risco > 40%),50.0,81.24682841251388,Mais viável,-848.3453535187558,52.75175184247433,219.6215861686281,3,0,3
Tupãssi,05/02/,0.7117754159987635,0.1251195041181496,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),50.0,25.598731777137047,Viabilidade intermediária,-903.9934501541328,-2.8963447929025348,163.97348953325127,3,1,4
Tupãssi,05/03/,0.6914119725590971,0.1120342090766388,27,0.4074074074074074,0.2592592592592592,0.2592592592592592,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),50.0,36.64178296315067,Viabilidade intermediária,-892.9503989681187,8.14670639311117,175.01654071926498,3,1,4
Tupãssi,15/02/,0.7073771874560774,0.1076818931834635,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2222222222222222,Risco climático 30%,50.0,-2.303390129742577,Menos viável,-931.8955720610122,-30.798466699782185,136.07136762637165,1,2,3
Tupãssi,15/03/,0.6979685499083607,0.1121990356739625,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),46.2,16.558878630812178,Menos viável,-913.0333033004572,-11.936197939227318,154.9336363869265,3,2,5
Tupãssi,25/02/,0.6890030589738807,0.1101055766024142,27,0.3703703703703703,0.2222222222222222,0.1851851851851851,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,50.0,31.998677578982804,Viabilidade intermediária,-897.5935043522867,3.503601008943213,170.37343533509696,2,1,3
Tupãssi,25/03/,0.6987848343676104,0.1222732213280117,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),50.0,25.21784371928783,Viabilidade intermediária,-904.3743382119818,-3.2772328507516635,163.59260147540212,3,1,4
Vera Cruz do Oeste,05/02/,0.7278652638149666,0.1187201374055743,27,0.3333333333333333,0.1851851851851851,0.2222222222222222,0.5185185185185185,0.0,0.3333333333333333,Risco climático 40%,50.0,35.44882946115633,Viabilidade intermediária,-894.1433524701133,6.953752891116769,173.8235872172706,2,1,3
Vera Cruz do Oeste,05/03/,0.7264414399999631,0.0955788521714298,27,0.3703703703703703,0.2962962962962963,0.1481481481481481,1.0,0.0,0.5185185185185185,Risco climático 40%,50.0,75.65586583164898,Mais viável,-853.9363160996207,47.16078926160951,214.03062358776327,2,0,2
Vera Cruz do Oeste,15/02/,0.7277630556463919,0.0968662826154794,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8518518518518519,0.0,0.3703703703703703,Risco climático 30%,50.0,39.336438174490596,Viabilidade intermediária,-890.2557437567792,10.841361604451007,177.71119593060484,1,1,2
Vera Cruz do Oeste,15/03/,0.7356162165404437,0.098513164709534,27,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),46.2,57.93358396972822,Mais viável,-871.6585979615415,29.43850739968873,196.30834172584255,3,0,3
Vera Cruz do Oeste,25/02/,0.7194589351419692,0.0979975963308625,27,0.2962962962962963,0.2222222222222222,0.1481481481481481,0.9629629629629628,0.0,0.4074074074074074,Risco climático 30%,50.0,67.60468043852217,Mais viável,-861.9875014927475,39.109603868482665,205.97943819463643,1,0,1
Vera Cruz do Oeste,25/03/,0.7367762380559755,0.1158090216962403,27,0.6296296296296297,0.5925925925925926,0.1111111111111111,1.0,0.1851851851851851,0.5185185185185185,Inapto (risco > 40%),50.0,52.74955520044026,Viabilidade intermediária,-876.8426267308294,24.25447863040082,191.12431295655452,3,1,4
